interval_index,z_mid,group,component,partition_lane,macro_index,macro_owner_current_s-1_cMpc-3
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,1,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,2,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,3,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,4,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,5,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,6,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,7,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,8,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,9,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,10,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,11,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,12,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,13,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,14,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,15,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,16,0.0
2,5.75,G1,EXPLICIT_HI_ATOMIC,STATE_DERIVED,17,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,0,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,1,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,2,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,3,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,4,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,5,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,6,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,7,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,8,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,9,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,10,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,11,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,12,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,13,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,14,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,15,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,16,0.0
2,5.75,G1,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,17,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,0,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,1,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,2,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,3,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,4,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,5,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,6,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,7,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,8,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,9,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,10,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,11,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,12,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,13,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,14,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,15,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,16,0.0
2,5.75,G1,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,17,0.0
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,0,1.3126487023946596e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,1,3.3644377526857366e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,2,1.5644055380103593e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,3,7.386914005563462e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,4,6.648516637983874e+46
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,5,1.672006653096124e+45
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,6,4.5237388788337267e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,7,3.4597834704618736e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,8,1.4396783128821777e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,9,6.456657383812443e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,10,5.535535985065667e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,11,1.3805067523298048e+46
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,12,2.647945188040269e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,13,1.6178807433308795e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,14,3.2651905029850244e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,15,3.570340722242793e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,16,3.4690088923047477e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,LOCAL_NEUTRAL_HAZARD_PRIMARY,17,9.122267961723652e+45
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,0,1.3126487023946614e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,1,3.3644377526857405e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,2,1.5644055380103612e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,3,7.38691400556347e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,4,6.648516637983881e+46
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,5,1.672006653096126e+45
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,6,4.5237388788337257e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,7,3.4597834704618736e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,8,1.4396783128821777e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,9,6.456657383812443e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,10,5.535535985065666e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,11,1.3805067523298046e+46
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,12,2.647945188040269e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,13,1.6178807433308792e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,14,3.265190502985024e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,15,3.5703407222427926e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,16,3.4690088923047473e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,RECOMBINATION_WEIGHTED_AUDITOR,17,9.122267961702881e+45
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,0,1.3126487023946596e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,1,3.364437752685736e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,2,1.5644055380103593e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,3,7.38691400556346e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,4,6.648516637983873e+46
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,5,1.6720066530961238e+45
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,6,4.5237388788337267e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,7,3.459783470461874e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,8,1.439678312882178e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,9,6.456657383812445e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,10,5.535535985065668e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,11,1.3805067523298048e+46
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,12,2.6479451880402695e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,13,1.6178807433308795e+49
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,14,3.2651905029850244e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,15,3.570340722242793e+48
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,16,3.4690088923047477e+47
2,5.75,G2a,EFFECTIVE_HI_SUBGRID,SCRIPT_SELF_SHIELDING_AUDITOR,17,9.122267961723652e+45
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,0,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,1,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,2,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,3,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,4,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,5,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,6,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,7,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,8,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,9,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,10,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,11,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,12,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,13,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,14,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,15,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,16,0.0
2,5.75,G2a,EXPLICIT_HI_ATOMIC,STATE_DERIVED,17,0.0
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,0,1.392167533497584e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,1,2.6667732376111865e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,2,1.5018848173462681e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,3,7.474566078995318e+46
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,4,7.49947102720063e+45
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,5,1.9465618488128204e+44
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,6,6.395526382922278e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,7,1.2250981428624861e+48
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,8,6.899560392215631e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,9,3.4337666558716295e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,10,3.4452078258084553e+46
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,11,8.942377523195782e+44
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,12,2.0289473646742536e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,13,3.886559916421456e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,14,2.188849523407071e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,15,1.0893445496434143e+47
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,16,1.0929742010907339e+46
2,5.75,G2a,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,17,2.8369225960914614e+44
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,0,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,1,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,2,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,3,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,4,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,5,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,6,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,7,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,8,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,9,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,10,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,11,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,12,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,13,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,14,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,15,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,16,0.0
2,5.75,G2a,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,17,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,0,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,1,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,2,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,3,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,4,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,5,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,6,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,7,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,8,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,9,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,10,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,11,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,12,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,13,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,14,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,15,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,16,0.0
2,5.75,G2b,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,17,0.0
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,0,1.171167294355526e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,1,2.2434351629406382e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,2,1.2634674603752525e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,3,6.288012843702571e+46
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,4,6.308964245099214e+45
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,5,1.6375540435441114e+44
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,6,6.256254172595471e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,7,1.1984197873983714e+48
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,8,6.7493120829172665e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,9,3.3589912201566385e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,10,3.370183241402579e+46
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,11,8.74764379704654e+44
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,12,2.5255596552362797e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,13,4.837847986336711e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,14,2.724600028541196e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,15,1.3559763516451032e+47
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,16,1.360494409342175e+46
2,5.75,G2b,EXPLICIT_HI_ATOMIC,STATE_DERIVED,17,3.5312977450585913e+44
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,0,1.0694011163242572e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,1,2.0484964694732307e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,2,1.1536810488788342e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,3,5.741628874820253e+46
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,4,5.760759747198699e+45
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,5,1.4952621462769176e+44
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,6,4.912758621942243e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,7,9.410658488008696e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,8,5.2999351069803065e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,9,2.6376666648450496e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,10,2.6464552621999663e+46
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,11,6.869136275483407e+44
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,12,1.558547031544873e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,13,2.9854822880693396e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,14,1.6813767506246776e+47
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,15,8.367859825919681e+46
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,16,8.395741192323045e+45
2,5.75,G2b,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,17,2.179197631167128e+44
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,0,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,1,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,2,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,3,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,4,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,5,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,6,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,7,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,8,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,9,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,10,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,11,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,12,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,13,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,14,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,15,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,16,0.0
2,5.75,G2b,EXPLICIT_HEII_ATOMIC,STATE_DERIVED,17,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,0,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,1,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,2,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,3,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,4,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,5,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,6,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,7,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,8,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,9,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,10,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,11,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,12,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,13,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,14,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,15,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,16,0.0
2,5.75,G3,EFFECTIVE_HI_SUBGRID,STRUCTURAL_ZERO,17,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,0,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,1,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,2,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,3,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,4,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,5,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,6,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,7,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,8,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,9,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,10,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,11,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,12,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,13,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,14,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,15,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,16,0.0
2,5.75,G3,EXPLICIT_HI_ATOMIC,STATE_DERIVED,17,0.0
2,5.75,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,0,0.0
2,5.75,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,1,0.0
2,5.75,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,2,0.0
2,5.75,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,3,0.0
2,5.75,G3,EXPLICIT_HEI_ATOMIC,STATE_DERIVED,4,0.0
