history_provenance,interval_index,z_mid,sequence,level,delta_chi_cMpc,group,component,finite_cell_deposition_rate,differential_hazard_rate,relative_difference,observed_order
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2a,EXPLICIT_HEI_ATOMIC,6.653723621190887e+48,6.654262600321941e+48,8.099757455143613e-05,0.9999204553025075
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2a,TOTAL_PHYSICAL,1.048363721010889e+50,1.0484482706227906e+50,8.064261658934388e-05,0.9999207245272282
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2b,EXPLICIT_HI_ATOMIC,9.61433882813879e+47,9.614376044788035e+47,3.870937549411613e-06,0.9999961288799833
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2b,EXPLICIT_HEI_ATOMIC,1.5470426438912812e+48,1.5470485527076108e+48,3.819412337917182e-06,0.9999961736486028
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G2b,TOTAL_PHYSICAL,2.50847652670516e+48,2.508486157186414e+48,3.839160613363324e-06,0.9999961564086985
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,7,0.0078125,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G1,EFFECTIVE_HI_SUBGRID,4.02490842884065e+50,4.025240782605081e+50,8.256742450456397e-05,0.999915778776367
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G1,TOTAL_PHYSICAL,4.02490842884065e+50,4.025240782605081e+50,8.256742450456397e-05,0.999915778776367
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2a,EFFECTIVE_HI_SUBGRID,9.818660636220391e+49,9.819056446195713e+49,4.031038801854017e-05,0.9999603705604098
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2a,EXPLICIT_HEI_ATOMIC,6.653993103326839e+48,6.654262600321941e+48,4.0499903789386585e-05,0.9999602267959746
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2a,TOTAL_PHYSICAL,1.0484059946553076e+50,1.0484482706227906e+50,4.032241615312604e-05,0.9999603614066988
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2b,EXPLICIT_HI_ATOMIC,9.614357436438447e+47,9.614376044788035e+47,1.9354713713602558e-06,0.9999980644596118
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2b,EXPLICIT_HEI_ATOMIC,1.547045598295528e+48,1.5470485527076108e+48,1.9097087014663728e-06,0.9999980868082984
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G2b,TOTAL_PHYSICAL,2.5084813419393725e+48,2.508486157186414e+48,1.91958286383988e-06,0.9999980781231138
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,STRESS_1_cMpc,8,0.00390625,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G1,EFFECTIVE_HI_SUBGRID,4.0249905361614006e+50,4.025240782605081e+50,6.216931040785745e-05,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G1,TOTAL_PHYSICAL,4.0249905361614006e+50,4.025240782605081e+50,6.216931040785745e-05,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2a,EFFECTIVE_HI_SUBGRID,9.818758422544697e+49,9.819056446195713e+49,3.0351556959611536e-05,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2a,EXPLICIT_HEI_ATOMIC,6.654059683555301e+48,6.654262600321941e+48,3.049425290641101e-05,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2a,TOTAL_PHYSICAL,1.0484164390900223e+50,1.0484482706227906e+50,3.0360613546998415e-05,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2b,EXPLICIT_HI_ATOMIC,9.61436203379076e+47,9.614376044788035e+47,1.4572965744190724e-06,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2b,EXPLICIT_HEI_ATOMIC,1.5470463282083734e+48,1.5470485527076108e+48,1.43789878699519e-06,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G2b,TOTAL_PHYSICAL,2.5084825315874486e+48,2.508486157186414e+48,1.4453334553932421e-06,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,0,0.0029411764705882353,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G1,EFFECTIVE_HI_SUBGRID,4.025115656633231e+50,4.025240782605081e+50,3.108533839533052e-05,0.9999682922004547
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G1,TOTAL_PHYSICAL,4.025115656633231e+50,4.025240782605081e+50,3.108533839533052e-05,0.9999682922004547
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2a,EFFECTIVE_HI_SUBGRID,9.818907432829203e+49,9.819056446195713e+49,1.5175935419738069e-05,0.9999850804825849
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2a,EXPLICIT_HEI_ATOMIC,6.654161140885587e+48,6.654262600321941e+48,1.5247284702768566e-05,0.9999850263801663
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2a,TOTAL_PHYSICAL,1.0484323546917762e+50,1.0484482706227906e+50,1.5180463796303174e-05,0.9999850770572459
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2b,EXPLICIT_HI_ATOMIC,9.614369039285857e+47,9.614376044788035e+47,7.286486555442778e-07,0.9999992707118369
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2b,EXPLICIT_HEI_ATOMIC,1.5470474404574365e+48,1.5470485527076108e+48,7.189497526173932e-07,0.9999992793648245
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G2b,TOTAL_PHYSICAL,2.5084843443860223e+48,2.508486157186414e+48,7.22667090057189e-07,0.9999992766020029
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,1,0.0014705882352941176,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,EFFECTIVE_HI_SUBGRID,4.025178218931635e+50,4.025240782605081e+50,1.554284000005628e-05,0.999984145940095
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G1,TOTAL_PHYSICAL,4.025178218931635e+50,4.025240782605081e+50,1.554284000005628e-05,0.999984145940095
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,EFFECTIVE_HI_SUBGRID,9.8189819391272e+49,9.819056446195713e+49,7.588006945724626e-06,0.9999925401332606
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,EXPLICIT_HEI_ATOMIC,6.654211870340503e+48,6.654262600321941e+48,7.623681914165196e-06,0.9999925131745305
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2a,TOTAL_PHYSICAL,1.0484403126161251e+50,1.0484482706227906e+50,7.5902711545459095e-06,0.9999925384547249
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,EXPLICIT_HI_ATOMIC,9.614372542036061e+47,9.614376044788035e+47,3.6432441983472843e-07,0.9999996354395949
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,EXPLICIT_HEI_ATOMIC,1.5470479965823847e+48,1.5470485527076108e+48,3.594749660886461e-07,0.9999996396825471
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G2b,TOTAL_PHYSICAL,2.5084852507859907e+48,2.508486157186414e+48,3.6133363571576277e-07,0.9999996379137414
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,2,0.0007352941176470588,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EFFECTIVE_HI_SUBGRID,4.025209500596477e+50,4.025240782605081e+50,7.771462700883881e-06,0.9999920729874883
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G1,TOTAL_PHYSICAL,4.025209500596477e+50,4.025240782605081e+50,7.771462700883881e-06,0.9999920729874883
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EFFECTIVE_HI_SUBGRID,9.819019192565141e+49,9.819056446195713e+49,3.7940132818526507e-06,0.9999962700710413
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HEI_ATOMIC,6.654237235265407e+48,6.654262600321941e+48,3.8118508477290578e-06,0.9999962566202926
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2a,TOTAL_PHYSICAL,1.0484442916091683e+50,1.0484482706227906e+50,3.7951453913715352e-06,0.9999962692418342
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HI_ATOMIC,9.614374293411823e+47,9.614376044788035e+47,1.821622332916422e-07,0.9999998148795365
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HEI_ATOMIC,1.5470482746449635e+48,1.5470485527076108e+48,1.7973750517466107e-07,0.9999998223668964
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G2b,TOTAL_PHYSICAL,2.508485703986146e+48,2.508486157186414e+48,1.8066684030327894e-07,0.9999998207647529
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,3,0.0003676470588235294,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EFFECTIVE_HI_SUBGRID,4.025225141557806e+50,4.025240782605081e+50,3.885742026146052e-06,0.9999960363280853
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G1,TOTAL_PHYSICAL,4.025225141557806e+50,4.025240782605081e+50,3.885742026146052e-06,0.9999960363280853
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EFFECTIVE_HI_SUBGRID,9.81903781935635e+49,9.819056446195713e+49,1.8970090930681502e-06,0.9999981351195681
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HEI_ATOMIC,6.654249917777219e+48,6.654262600321941e+48,1.905927896818755e-06,0.9999981280922962
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2a,TOTAL_PHYSICAL,1.048446281113407e+50,1.0484482706227906e+50,1.8975751493837455e-06,0.9999981344927529
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HI_ATOMIC,9.614375169099873e+47,9.614376044788035e+47,9.108112246829468e-08,0.9999999077739293
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HEI_ATOMIC,1.5470484136762784e+48,1.5470485527076108e+48,8.986875825101895e-08,0.999999909078799
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G2b,TOTAL_PHYSICAL,2.508485930586266e+48,2.508486157186414e+48,9.033342577915989e-08,0.9999999101241209
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EFFECTIVE_HI_SUBGRID,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,4,0.0001838235294117647,G3,TOTAL_PHYSICAL,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EFFECTIVE_HI_SUBGRID,4.025232962070702e+50,4.025240782605081e+50,1.9428736815862745e-06,0.9999980184746387
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HEI_ATOMIC,0.0,0.0,0.0,
CANONICAL_DIRECT_REEVOLVED,0,5.95,FLEXRT_2_hinv_ckpc,5,9.191176470588235e-05,G1,EXPLICIT_HEII_ATOMIC,0.0,0.0,0.0,
