interval_index,substep,macro_index,group,shape_a,shape_b,node_count,total_variation,l1_distance,same_macro_group_total_by_construction
0,1,17,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.03479304946403122,0.06958609892806245,True
0,1,17,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.20989381942465268,0.41978763884930537,True
0,1,17,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.17684030974970016,0.35368061949940033,True
0,2,0,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.006994932124041277,0.013989864248082554,True
0,2,0,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.03208766482119993,0.06417532964239986,True
0,2,0,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.03040744273010606,0.06081488546021212,True
0,2,0,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.00918705319712004,0.01837410639424008,True
0,2,0,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.11661986223797623,0.23323972447595245,True
0,2,0,G2a,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.1128203104775056,0.2256406209550112,True
0,2,1,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.012127529842205494,0.02425505968441099,True
0,2,1,G1,LOCAL_NEUTRAL_HAZARD_PRIMARY,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.04392386056249849,0.08784772112499697,True
0,2,1,G1,RECOMBINATION_WEIGHTED_AUDITOR,SCRIPT_SELF_SHIELDING_AUDITOR,2560,0.034156856415947484,0.06831371283189497,True
0,2,1,G2a,LOCAL_NEUTRAL_HAZARD_PRIMARY,RECOMBINATION_WEIGHTED_AUDITOR,2560,0.0718372321681024,0.1436744643362048,True
