shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,lp_pass,selected_model,one_mode_pass,two_mode_tested,two_mode_pass,refinement_pass,overall_pass,max_endpoint_relative_residual,max_current_Gamma_relative_residual,H_nuclei_identity_residual,He_nuclei_identity_residual,KL_work,TV_work,node_rate_count,lp_minimum_normalized_slack,lp_max_stationarity,lp_max_complementarity,refinement_order_2_to_4,refinement_order_4_to_8
RECOMBINATION_WEIGHTED_AUDITOR,2,2,3,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.51093573572901215e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,4,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.95409242687824855e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,5,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.82182994861481329e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,6,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.30679037553890836e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,7,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.60343350870861306e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,8,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.62170526777287769e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,9,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.66138015116593077e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,10,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.60763438052985859e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,11,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.85193328423950714e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,12,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.97537885360758738e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,13,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.21586191880322252e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,14,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,5.94677279840343455e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,15,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,6.07882392982587328e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,16,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.24130878510671468e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,2,2,17,5.75000000000000000e+00,1.08804373309742832e+01,False,NONE,False,False,False,False,False,,7.95737486278935465e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,0,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.56990950457088470e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,1,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.65055204792118466e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,2,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,8.10090972893869314e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,3,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,5.80760028488281579e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,4,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.73842314615308723e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,5,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.08440018766408483e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,6,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.60679155845634015e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,7,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.46838719255940388e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,8,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,7.21008643510525597e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,9,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.68875761511221732e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,10,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,8.02908017817465659e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,11,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.29498599832040399e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,12,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.71752427860573012e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,13,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.85204586458956764e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,14,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.24964494399289010e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,15,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.47982083290152320e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,16,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,8.04100256401775402e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,1,17,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.50580963982679096e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,0,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,5.34380871395600214e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,1,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,5.85709183211808478e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,2,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.72911756372046546e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,3,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,5.95101523535685295e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,4,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,5.72695641127635558e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.57470919838072341e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,6,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.47807559107173553e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,7,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.96990461888666648e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,8,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.58192230691538391e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,9,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.68566721211810784e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,10,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,8.71983668484574093e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,11,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.99026535683032921e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,12,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,7.01190117878174237e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,13,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.53462317457601930e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,14,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.27818240395367260e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,15,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,7.48843929253861966e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,16,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,7.60716387529571559e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,3,2,17,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,False,False,False,False,False,,6.84701687558227751e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,0,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,7.02260239076732040e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,1,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,5.86924172715270594e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,2,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.28634784402691234e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,3,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.25006616080570221e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,4,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.83527194151473500e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.76529404046415747e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,6,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.09422850617710363e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,7,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.45868106042084494e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,8,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.73112965830521995e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,9,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.11170855916001985e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,10,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,5.34669623027837025e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,11,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.99603493325044999e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,12,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.51945089747797983e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,13,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.86712480451792096e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,14,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.90281466782009943e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,15,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,7.60958040499284860e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,16,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.77227135794960757e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,1,17,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.39774306957703935e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,0,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,5.85564388225508070e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,1,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.65538803826695011e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,2,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.59217527745087983e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,3,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,7.38316329527813308e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,4,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.80824138402528693e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,5.13996793712551447e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,6,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.12171866650394147e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,7,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,5.68950915294904841e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,8,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,8.37033540243267120e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,9,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.75130857227225044e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,10,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.96923613087353716e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,11,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,7.02080182298464309e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,12,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,6.66926558271617491e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,13,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,5.57955987035623352e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,14,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,5.74072912536918539e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,15,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,7.19345164674658801e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,16,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,5.83645952806764209e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
RECOMBINATION_WEIGHTED_AUDITOR,4,2,17,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,False,False,False,False,False,,7.13675136042944109e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,0,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,True,True,0.00000000000000000e+00,6.25220876814784345e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-1.68441649517347969e-15,1.11022302462515654e-16,0.00000000000000000e+00,9.03590943410862546e-01,9.48395181071452598e-01
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,1,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.51740036082874304e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,2,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,5.66281962506287266e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,3,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,4.96874116190575674e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,4,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,5.66694551204825795e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.64283268094258211e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,,,,,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,6,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,True,True,0.00000000000000000e+00,5.72850012808871415e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-2.89178403445333743e-15,0.00000000000000000e+00,0.00000000000000000e+00,8.96216024513527110e-01,9.44126427640551547e-01
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,7,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,True,True,4.25827542084046151e-30,5.22977279849806274e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-7.52176099183543556e-15,0.00000000000000000e+00,0.00000000000000000e+00,9.00138825362189365e-01,9.46403420646771187e-01
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,8,5.95000000000000018e+00,1.01174195637656954e+01,False,NONE,False,False,False,False,False,,6.60790000231992785e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-7.01817076675936846e-14,1.03667438855481464e-07,8.85546903106145142e-21,,
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,9,5.95000000000000018e+00,1.01174195637656954e+01,True,TWO_MODE,False,True,True,False,False,0.00000000000000000e+00,6.25404332489784424e-16,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0.00000000000000000e+00,0,-1.94705362943636828e-14,1.11022302462515654e-16,0.00000000000000000e+00,9.02613185979550647e-01,9.47832187279511795e-01
