shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,family,k_min_Myr_inv,k_max_Myr_inv,selected_k_Myr_inv,two_mode_weight_slow,selected_model
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,7,5.84999999999999964e+00,1.04892439548289094e+01,C,1.38458465666609874e-02,3.62904520554050647e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,7,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,1.02467906316531707e-03,1.05685694373621047e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,7,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,2.20541201895212841e-03,5.16694695468248866e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,3.99659940409331227e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,5.84999999999999964e+00,1.04892439548289094e+01,I,1.65841266363679629e-02,3.98586915468115977e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,5.84999999999999964e+00,1.04892439548289094e+01,U,3.99343885596223219e-02,7.80924450939962933e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,5.84999999999999964e+00,1.04892439548289094e+01,C,1.57219073201957070e-02,3.62904520554050070e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.21123948861214493e-03,4.88182095388588200e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,8.70996328517117447e-04,5.31415599112122494e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,4.10468056283226079e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,5.84999999999999964e+00,1.04892439548289094e+01,I,1.65841266363679664e-02,4.09397730822568320e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,5.84999999999999964e+00,1.04892439548289094e+01,U,4.10152797332393598e-02,7.70921578345155900e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,5.84999999999999964e+00,1.04892439548289094e+01,C,1.68455474514674977e-02,3.62904520554049581e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,1.32310166304264306e-03,3.81221194223118004e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,3.70450140024208461e-04,5.55998192615871634e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,3.96772656458356174e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,5.84999999999999964e+00,1.04892439548289094e+01,I,1.65841266363679907e-02,3.95698922587143787e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,5.84999999999999964e+00,1.04892439548289094e+01,U,3.96456392634146546e-02,7.55697217423648981e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,5.84999999999999964e+00,1.04892439548289094e+01,C,1.54220243747403632e-02,3.62904520554050780e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,1.28742709831897195e-04,3.20873084861183436e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,3.12031689593978838e-05,5.58647693672322532e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,3.98719800072500491e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,5.84999999999999964e+00,1.04892439548289094e+01,I,1.65841266363680045e-02,3.97646543728429683e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,5.84999999999999964e+00,1.04892439548289094e+01,U,3.98403677035966824e-02,7.52275523435932819e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,5.84999999999999964e+00,1.04892439548289094e+01,C,1.56242479469010515e-02,3.62904520554047361e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,3.29789568868217687e-06,3.57728427842865949e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,7.70747587547711222e-07,5.65863224940572618e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,2.00129724354742751e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,5.84999999999999964e+00,1.04892439548289094e+01,I,4.44339837047703651e-03,3.27180726773245584e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,5.84999999999999964e+00,1.04892439548289094e+01,U,4.52251756147658592e-03,1.22251257983090042e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,5.84999999999999964e+00,1.04892439548289094e+01,C,2.01772909097639765e-02,3.75494002364490864e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,9.12370879097550505e-03,3.78243529731588091e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,4.79959891821239368e-03,1.34039318628587888e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,3.53111652127405112e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,5.84999999999999964e+00,1.04892439548289094e+01,I,1.76140929299469610e-02,3.52027825490725671e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,5.84999999999999964e+00,1.04892439548289094e+01,U,3.52792412485854051e-02,1.20159894730538994e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,5.84999999999999964e+00,1.04892439548289094e+01,C,1.09019224718697114e-02,3.75494002364499302e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.65243021721032167e-03,6.04241714463055017e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.20578457154174351e-03,4.57990307666252816e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,5.84999999999999964e+00,1.04892439548289094e+01,I,6.51535765847164987e-03,3.27180726773245167e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,5.84999999999999964e+00,1.04892439548289094e+01,U,6.59442705158874102e-03,1.20220463072231804e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,5.84999999999999964e+00,1.04892439548289094e+01,C,1.81245389974549614e-02,3.75494002364497925e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,1.00800781427473683e-03,3.50799268424023467e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,4.52296308709414186e-04,1.88386586932320216e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,3.66409317396741291e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,5.84999999999999964e+00,1.04892439548289094e+01,I,1.76140929299468882e-02,3.65328440002315666e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,5.84999999999999964e+00,1.04892439548289094e+01,U,3.66090947372409020e-02,1.19230980721725277e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,5.84999999999999964e+00,1.04892439548289094e+01,C,1.22756837962269324e-02,3.75494002364500501e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,6.10180350924880831e-04,4.03662271051555797e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,2.61164318794579800e-04,4.74664881245651371e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790623699354e-03,3.63792423679510854e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,5.84999999999999964e+00,1.04892439548289094e+01,I,1.76140929299470200e-02,3.62710957263062336e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,5.84999999999999964e+00,1.04892439548289094e+01,U,3.63473879978517614e-02,1.18483936585930455e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,5.84999999999999964e+00,1.04892439548289094e+01,C,1.20051356326767722e-02,3.75494002364490065e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,6.17654333816287091e-05,3.99164712490362571e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,2.48749795630374240e-05,4.83253563942991626e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,5.84999999999999964e+00,1.04892439548289094e+01,M,1.08097790624078348e-03,3.59864646182175632e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,5.84999999999999964e+00,1.04892439548289094e+01,I,1.76140929299244652e-02,3.58782303621571486e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,5.84999999999999964e+00,1.04892439548289094e+01,U,3.59545844142031973e-02,1.18484055192039917e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,5.84999999999999964e+00,1.04892439548289094e+01,C,1.15992463027614501e-02,3.75494002363768953e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,1.64844892050832794e-06,4.26652997459466346e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,6.69262779658510804e-07,4.73476344471206526e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,5.84999999999999964e+00,1.04892439548289094e+01,M,6.76463990989591797e-04,2.00129724354742716e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,5.84999999999999964e+00,1.04892439548289094e+01,I,7.15825556892480059e-04,3.13077105630467784e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,5.84999999999999964e+00,1.04892439548289094e+01,U,4.47496192768587740e-04,7.42321023192055313e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,5.84999999999999964e+00,1.04892439548289094e+01,C,5.89119791905108039e-04,3.59307764251420858e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120349741e-04,7.10321050611689622e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,2.49090260381677449e-03,3.74184870556250717e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689943e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,5.84999999999999964e+00,1.04892439548289094e+01,I,9.69019809418335959e-04,3.13077105630467784e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,5.84999999999999964e+00,1.04892439548289094e+01,U,7.00693092446230529e-04,6.58979824802558428e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,5.84999999999999964e+00,1.04892439548289094e+01,C,8.42315419395354547e-04,3.59307764251432848e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120298133e-04,1.25239663060520393e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,3.46038628093536230e-04,2.49090260381696488e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689401e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,5.84999999999999964e+00,1.04892439548289094e+01,I,1.00643055828879713e-03,3.13077105630467506e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,5.84999999999999964e+00,1.04892439548289094e+01,U,7.38104312690032456e-04,6.46684404996324957e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,5.84999999999999964e+00,1.04892439548289094e+01,C,8.79726409314592365e-04,3.59307764251432005e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120319384e-04,6.16050790181736380e-04,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.52104676169156032e-04,2.49090260381701605e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689726e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,5.84999999999999964e+00,1.04892439548289094e+01,I,1.03315730691250283e-03,3.13077105630467437e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,5.84999999999999964e+00,1.04892439548289094e+01,U,7.64831410721508449e-04,6.37903328407590925e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,5.84999999999999964e+00,1.04892439548289094e+01,C,9.06453336121240314e-04,3.59307764251420236e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120699342e-04,3.05105091953046862e-04,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,6.91464659924682912e-05,2.49090260381727106e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689726e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,5.84999999999999964e+00,1.04892439548289094e+01,I,1.07917650821684951e-03,3.13077105630467714e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,5.84999999999999964e+00,1.04892439548289094e+01,U,8.10851238359420437e-04,6.22789450133749908e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,5.84999999999999964e+00,1.04892439548289094e+01,C,9.52472855895705869e-04,3.59307764251432138e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,3.26737558704887556e-05,2.86276387120159410e-04,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,6.32738827063754453e-06,2.49090260381729621e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689943e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,5.84999999999999964e+00,1.04892439548289094e+01,I,1.08515722740462075e-03,3.13077105630467506e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,5.84999999999999964e+00,1.04892439548289094e+01,U,8.16832041241848344e-04,6.20825762214897367e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,5.84999999999999964e+00,1.04892439548289094e+01,C,9.58453617556253158e-04,3.59307764251432271e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,8.35318618701198181e-07,2.86276387120336243e-04,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.58208671559958614e-07,2.49090260381726932e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,5.84999999999999964e+00,1.04892439548289094e+01,M,6.96390175377664829e-04,2.00129724354742682e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,5.84999999999999964e+00,1.04892439548289094e+01,I,7.35751710813420477e-04,3.16211082029469182e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,5.84999999999999964e+00,1.04892439548289094e+01,U,4.67422520710684801e-04,8.40504156273065989e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,5.84999999999999964e+00,1.04892439548289094e+01,C,6.09046037834553113e-04,3.62904520554034393e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120237255e-04,1.34918489579145193e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,2.49090260381721424e-03,6.81008098971841967e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689726e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,5.84999999999999964e+00,1.04892439548289094e+01,I,8.62150340166374239e-04,3.16211082029468835e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,5.84999999999999964e+00,1.04892439548289094e+01,U,5.93822390451971354e-04,7.98880013450099374e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,5.84999999999999964e+00,1.04892439548289094e+01,C,7.35445315290585893e-04,3.62904520554050647e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120550535e-04,1.06003526990506042e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,2.49090260381709151e-03,3.99913194455199256e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689943e-04,2.00129724354742612e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,5.84999999999999964e+00,1.04892439548289094e+01,I,9.16726944032911391e-04,3.16211082029468626e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,5.84999999999999964e+00,1.04892439548289094e+01,U,6.48399602796300963e-04,7.80924450939962933e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,5.84999999999999964e+00,1.04892439548289094e+01,C,7.90022233419961561e-04,3.62904520554050070e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120362535e-04,4.89650224011042856e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.56458289972757425e-03,2.49090260381720080e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689943e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,5.84999999999999964e+00,1.04892439548289094e+01,I,9.47144541438811236e-04,3.16211082029469043e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,5.84999999999999964e+00,1.04892439548289094e+01,U,6.78817558411799835e-04,7.70921578345155900e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,5.84999999999999964e+00,1.04892439548289094e+01,C,8.20440014986796172e-04,3.62904520554049581e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120035214e-04,2.32727945340675856e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,6.84387138002611243e-04,2.49090260381719213e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689618e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,5.84999999999999964e+00,1.04892439548289094e+01,I,9.93458632242696362e-04,3.16211082029468904e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,5.84999999999999964e+00,1.04892439548289094e+01,U,7.25132220858476658e-04,7.55697217423648981e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,5.84999999999999964e+00,1.04892439548289094e+01,C,8.66754398581509123e-04,3.62904520554050780e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.24348831012216398e-04,2.86276387120134636e-04,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,5.78216511452534128e-05,2.49090260381741981e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,M,7.43816726854689726e-04,2.00129724354742543e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,I,1.00387086305650346e-03,3.16211082029468626e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,U,7.35544584547257580e-04,7.52275523435932819e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,C,8.77166697278507473e-04,3.62904520554047361e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,5.76922568125610047e-06,2.86276387120144827e-04,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.44013758732926951e-06,2.49090260381750481e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,M,6.49791751675113903e-04,2.00129724354742751e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,I,6.89153357014162774e-04,3.27180726773245584e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,U,4.20823769127403062e-04,1.22251257983090042e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,C,5.62447473200249266e-04,3.75494002364490864e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120423142e-04,1.03142396123477361e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,2.49090260381686600e-03,5.74694042537185479e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,M,7.13247796671877851e-04,2.00129724354742751e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,I,7.52609305661025899e-04,3.27180726773244890e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,U,4.84280267357523454e-04,1.20159894730538994e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,C,6.25903712682822073e-04,3.75494002364499302e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120356734e-04,4.20722530864489630e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,1.99426759579237689e-03,2.49090260381786693e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,M,7.11409443033229330e-04,2.00129724354742647e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,I,7.50770954936302555e-04,3.27180726773245167e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,U,4.82441899874980857e-04,1.20220463072231804e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,C,6.24065353137599386e-04,3.75494002364497925e+00,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,J_G1,2.86276387120065626e-04,1.17410314897498070e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,5.84999999999999964e+00,1.04892439548289094e+01,J_G2a,5.58784707700065971e-04,2.49090260381737210e-03,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,M,7.41446364009242876e-04,2.00129724354742682e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,I,7.80807827384174201e-04,3.27180726773244820e-02,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,U,5.12479052380170985e-04,1.19230980721725277e-01,,,NONE
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,15,5.84999999999999964e+00,1.04892439548289094e+01,C,6.54102372655089993e-04,3.75494002364500501e+00,,,NONE
