shape_lane,interval_index,substep,macro_index,constraint,box_deficit,best_single_bound_family,best_single_bound_direction,minimum_z_extension,required_z,required_a,required_k_Myr_inv,rate_factor_outside_locked_bound,finite_positive_scalar_rate_exists,locked_k_min_Myr_inv,locked_k_max_Myr_inv
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5,J_G2A_NONNEGATIVE,11.566021379221535,J_G2a,z_below_0,0.0001429588847935527,-0.0001429588847935527,6.783017528207736,0.013601610356879552,13.514861985835045,True,1.5537332521132354e-07,0.0010064187389508992
RECOMBINATION_WEIGHTED_AUDITOR,4,2,6,J_G2A_NONNEGATIVE,2.705351886670665,J_G2a,z_below_0,0.26536499037872674,-0.26536499037872674,6.13197170145861,0.015181816394688005,3.9552773133401598,True,0.0010064187389515011,0.003838369649451264
RECOMBINATION_WEIGHTED_AUDITOR,4,2,7,J_G2A_NONNEGATIVE,2.797686570467254,J_G2a,z_below_0,0.2820519452364393,-0.2820519452364393,6.213982455225231,0.01496278922819222,4.052229607224627,True,0.00100641873895183,0.003692483071915621
RECOMBINATION_WEIGHTED_AUDITOR,4,2,8,J_G2A_NONNEGATIVE,7.452616666311858,J_G2a,z_below_0,1.4398211959041232,-1.4398211959041232,6.254127005502809,0.014857868224548496,9.122936522685041,True,0.0010064187389511323,0.0016286278203956595
RECOMBINATION_WEIGHTED_AUDITOR,4,2,9,J_G2A_NONNEGATIVE,12.5861320004441,J_G2a,z_below_0,2.1692438665662914,-2.1692438665662914,6.273716704083228,0.014807202698302008,14.712765298599619,True,0.0007039923441458544,0.0010064187389512275
RECOMBINATION_WEIGHTED_AUDITOR,4,2,10,J_G2A_NONNEGATIVE,12.548146998636613,J_G2a,z_below_0,0.06111077507057958,-0.06111077507057958,6.291306352347391,0.014762004229546325,14.66785509670495,True,6.195052276878634e-05,0.001006418738951309
RECOMBINATION_WEIGHTED_AUDITOR,4,2,11,J_G2A_NONNEGATIVE,12.537437860507014,J_G2a,z_below_0,0.0014444089075908869,-0.0014444089075908869,6.296283251924294,0.01474926572140986,14.655197832247898,True,1.5579860370618828e-06,0.0010064187389511024
RECOMBINATION_WEIGHTED_AUDITOR,4,2,12,J_G2A_NONNEGATIVE,1.7043419062984524,J_G2a,z_below_0,0.16286784421862174,-0.16286784421862174,6.4724819999998235,0.014312059525686096,2.8528814154359803,True,0.001006418738951052,0.005016703269981136
RECOMBINATION_WEIGHTED_AUDITOR,4,2,13,J_G2A_NONNEGATIVE,4.925552431732237,J_G2a,z_below_0,0.7138429889555826,-0.7138429889555826,6.645734003592814,0.013906777009231071,6.3399458590548115,True,0.00100641873895082,0.002193516682696776
RECOMBINATION_WEIGHTED_AUDITOR,4,2,14,J_G2A_NONNEGATIVE,11.553112797484513,J_G2a,z_below_0,2.338906953734113,-2.338906953734113,6.789992621761513,0.013586463345619231,13.49981157920065,True,0.0007210229820025734,0.0010064187389512967
RECOMBINATION_WEIGHTED_AUDITOR,4,2,15,J_G2A_NONNEGATIVE,11.776981896861232,J_G2a,z_below_0,1.0372436773354414,-1.0372436773354414,6.6710232481515135,0.013849534782997603,13.761205199187238,True,0.0005314008334217265,0.0010064187389499564
RECOMBINATION_WEIGHTED_AUDITOR,4,2,16,J_G2A_NONNEGATIVE,11.777693643083625,J_G2a,z_below_0,0.0505225214160314,-0.0505225214160314,6.670651657170524,0.013850372460592716,13.762037534221507,True,5.200595388620772e-05,0.0010064187389513762
RECOMBINATION_WEIGHTED_AUDITOR,4,2,17,J_G2A_NONNEGATIVE,11.792793138649113,J_G2a,z_below_0,0.0012987066930171263,-0.0012987066930171263,6.6627782014247146,0.013868145496252425,13.779697214462704,True,1.4075716146229015e-06,0.0010064187391357836
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,1,J_G2A_NONNEGATIVE,0.35195392625758637,J_G2a,z_below_0,8.645235617840523e-14,-8.645235617840523e-14,374.8834062022562,0.0002640060665934239,1.3524243354941794,True,6.476271425509665e-17,0.0001952094913294764
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,2,J_G2A_NONNEGATIVE,2.257374836204274,J_G2a,z_below_0,6.867902579667274e-13,-6.867902579667274e-13,380.0111575349856,0.0002604389539797052,3.2603506010989345,True,7.913240009903245e-17,7.988065881378574e-05
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,3,J_G2A_NONNEGATIVE,6.208040212861371,J_G2a,z_below_0,5.841688044370002e-12,-5.841688044370002e-12,383.0924094492284,0.00025834147655177903,7.216157367343008,True,2.4277867254737925e-16,3.580042166498656e-05
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,4,J_G2A_NONNEGATIVE,75.20732143289456,J_G2a,z_below_0,2.173832200219313e-11,-2.173832200219313e-11,387.3829585541316,0.0002554764549538395,76.30456038546032,True,7.374891313005909e-17,3.3481151541044725e-06
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5,J_G2A_NONNEGATIVE,3067.28254061311,J_G2a,z_below_0,1.7926658883446545e-09,-1.7926658883446545e-09,388.2329879964236,0.00025491637171031373,3072.2396492882995,True,1.4879330022798255e-16,8.297411686922485e-08
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,10,J_G2A_NONNEGATIVE,8.445864158487938,J_G2a,z_below_0,1.0952638049698351e-12,-1.0952638049698351e-12,336.4203517620995,0.0002942349404507628,9.45844229562856,True,3.8099793594505907e-17,3.110818158575122e-05
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,11,J_G2A_NONNEGATIVE,380.0257053107993,J_G2a,z_below_0,6.256500199899515e-11,-6.256500199899515e-11,337.58998591463023,0.00029321400314838615,381.58967100037023,True,4.8201346817950526e-17,7.684013101814322e-07
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,12,MACRO_MASS_CAP,0.012685711288448719,M,z_below_0,1468.8726357581245,-1468.8726357581245,1503.0247047080227,6.578223642071437e-05,1.4888015142333562,True,4.417481819736015e-05,4.4184692043780127e-05
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,15,J_G2A_NONNEGATIVE,0.5645926985756298,J_G2a,z_below_0,2.3584156250898905e-13,-2.3584156250898905e-13,242.9467389411699,0.00040767540228370676,1.5657583773079677,True,1.6994338004196463e-16,0.00026036929336736446
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,16,J_G2A_NONNEGATIVE,15.333407897585113,J_G2a,z_below_0,6.031357148146269e-12,-6.031357148146269e-12,244.0446315586205,0.000405837607411616,16.36491047087656,True,1.5930790935724883e-16,2.4799256197206558e-05
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,17,J_G2A_NONNEGATIVE,606.8415822713438,J_G2a,z_below_0,1.6611867786258758e-10,-1.6611867786258758e-10,243.70739265848533,0.00040640035598697006,609.0900208487948,True,1.1102088120132075e-16,6.672254380733944e-07
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,1,CYCLING_CAPACITY,0.028673801269560706,J_G2a,z_below_0,0.02658606432365768,-0.02658606432365768,87.4190879894884,0.0011371555344621652,1.126050003679212,True,0.00019381513781998008,0.0010098623779997934
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,2,CYCLING_CAPACITY,0.02806547342473359,J_G2a,z_below_0,0.0100588290034751,-0.0100588290034751,86.82379910204031,0.0011449975334117768,1.1338154171851769,True,7.931008267940191e-05,0.0010098623780000811
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,3,CYCLING_CAPACITY,0.027596712350998365,J_G2a,z_below_0,0.004481971780127263,-0.004481971780127263,86.35063081993717,0.0011513083633823563,1.1400646152032714,True,3.554470436737948e-05,0.001009862377999584
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,4,CYCLING_CAPACITY,0.026831532201537833,J_G2a,z_below_0,0.00043433807187183725,-0.00043433807187183725,85.50321854793135,0.0011627862255916182,1.151430383905128,True,3.324200045860866e-06,0.0010098623779997678
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5,CYCLING_CAPACITY,0.026697321291981047,J_G2a,z_below_0,1.0866452663695809e-05,-1.0866452663695809e-05,85.33874562048268,0.0011650405172769656,1.1536626600395907,True,8.238144460587304e-08,0.001009862377999635
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,10,CYCLING_CAPACITY,0.028273305092024414,J_G2a,z_below_0,0.003642726516249739,-0.003642726516249739,87.07431159723943,0.001141684280651984,1.1305345218554699,True,3.0885980288710097e-05,0.0010098623779999348
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,11,CYCLING_CAPACITY,0.028119961721228548,J_G2a,z_below_0,8.848577093316224e-05,-8.848577093316224e-05,86.91986600010063,0.0011437246916155752,1.1325550060407088,True,7.629127293944208e-07,0.001009862377999559
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,12,MACRO_MASS_CAP,0.013130544176080061,M,z_below_0,0.014334455881805734,-0.014334455881805734,60.79398356060172,0.00163932936014502,1.5103103205250237,True,4.417481819736015e-05,0.0010854255167740269
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,14,CYCLING_CAPACITY,0.029080089188225744,C,z_above_1,0.06005648915924244,1.0600564891592423,96.11054358588302,0.001033780679814239,1.0597248519190252,True,0.0010955230778328935,2.33428747316552
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,15,CYCLING_CAPACITY,0.02854683696580984,J_G2a,z_below_0,0.03441716567624944,-0.03441716567624944,88.58440458792401,0.00112211115875967,1.1111525522746817,True,0.0002585095127004548,0.0010098623779989115
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,16,CYCLING_CAPACITY,0.02846877163703898,J_G2a,z_below_0,0.0025445382794292044,-0.0025445382794292044,88.40963555092229,0.0011243420235641198,1.1133616303166745,True,2.4622118652940753e-05,0.001009862377998712
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,17,CYCLING_CAPACITY,0.028405146043512297,J_G2a,z_below_0,6.683757054542638e-05,-6.683757054542638e-05,88.40934016382194,0.001124345801584661,1.1133653714962952,True,6.624595420871555e-07,0.0010098623779484076
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,0,J_G2A_NONNEGATIVE,6.184480155697807,J_G2a,z_below_0,5.578092914413879,-5.578092914413879,3.2141961019848644,0.035530480367249276,8.418511922717595,True,0.0036453435886216,0.004220517912597981
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,1,J_G1_NONNEGATIVE,28.419385299223098,J_G1,z_below_0,1.1633513450622734,-1.1633513450622734,2.432229047470031,0.050487541099664655,37.62824357420988,True,0.0007307062071668356,0.001341745888300469
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,2,J_G1_NONNEGATIVE,5.76564796925315,J_G1,z_below_0,0.057543694248049074,-0.057543694248049074,2.597365378185353,0.046346713249732364,8.297460474018102,True,0.0003437775187816724,0.005585650379999779
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,3,J_G1_NONNEGATIVE,5.3481607621380585,J_G1,z_below_0,0.02569481210982753,-0.02569481210982753,2.6217574462546036,0.045793049659985666,7.751721406790201,True,0.0001696848463709805,0.005907468452087657
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,4,J_G1_NONNEGATIVE,7.154157849387005,J_G1,z_below_0,0.0036281887614954787,-0.0036281887614954787,2.60591098689612,0.04615119398261407,10.042466985695054,True,1.8478956045941847e-05,0.004595603256486073
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5,J_G1_NONNEGATIVE,6.619130935826443,J_G1,z_below_0,8.566655702819113e-05,-8.566655702819113e-05,2.619875648375576,0.045835283289139266,9.35443566668496,True,4.7091630290128887e-07,0.004899844835362735
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,6,J_G1_NONNEGATIVE,2.248927523582739,J_G1,z_below_0,0.940665379717938,-0.940665379717938,2.338980661096258,0.05317891338394611,3.9534122063961408,True,0.0075158621874864525,0.013451396061839717
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,7,J_G1_NONNEGATIVE,2.9483250822211757,J_G1,z_below_0,0.08470670390168773,-0.08470670390168773,2.4136622051792305,0.05100096229646442,4.825720510116094,True,0.001024679063165317,0.010568569437362105
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,J_G1_NONNEGATIVE,6.923521855368122,J_G1,z_below_0,0.7422559164262243,-0.7422559164262243,2.528294343479889,0.04799131373555143,9.83061734317618,True,0.002211239488612145,0.004881820953885882
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,J_G1_NONNEGATIVE,8.865901851194552,J_G1,z_below_0,0.4873146530804476,-0.4873146530804476,2.585807354291024,0.04661385840682372,12.227509675010866,True,0.001323101663042643,0.00381221194223118
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,J_G1_NONNEGATIVE,10.804710300083135,J_G1,z_below_0,0.038906404828000576,-0.038906404828000576,2.55950069438072,0.047233766134179164,14.720388952103447,True,0.0001287427098318972,0.0032087308486118344
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,J_G1_NONNEGATIVE,9.546797648309195,J_G1,z_below_0,0.0008510277309251563,-0.0008510277309251563,2.574567519399995,0.046876679080287545,13.103984875610267,True,3.297895688682177e-06,0.0035772842784286595
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,J_G1_NONNEGATIVE,0.7560329231442345,J_G1,z_below_0,0.1663288934811881,-0.1663288934811881,1.7388410243228085,0.08159704559137744,2.1572621651791617,True,0.009123708790975505,0.03782435297315881
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,J_G1_NONNEGATIVE,5.513971534428134,J_G1,z_below_0,0.6836260607353875,-0.6836260607353875,2.499708924932225,0.04870734802583221,8.060904578412769,True,0.0026524302172103217,0.00604241714463055
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,J_G1_NONNEGATIVE,0.9092198145376518,J_G1,z_below_0,0.01684516864817508,-0.01684516864817508,1.7013583710718427,0.084483044903309,2.408301627390835,True,0.0010080078142747368,0.03507992684240235
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,J_G1_NONNEGATIVE,8.44779624992312,J_G1,z_below_0,0.16262949897093337,-0.16262949897093337,2.5531066244976195,0.04738699042544646,11.739266665175698,True,0.0006101803509248808,0.004036622710515558
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,J_G1_NONNEGATIVE,8.598367160899086,J_G1,z_below_0,0.014376253429597953,-0.014376253429597953,2.5407761732447973,0.04768535448938319,11.946285079128709,True,6.176543338162871e-05,0.003991647124903626
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,J_G1_NONNEGATIVE,8.009873138454052,J_G1,z_below_0,0.00035136394218305395,-0.00035136394218305395,2.535969435679508,0.04780270633455143,11.204118245786582,True,1.648448920508328e-06,0.0042665299745946635
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,CYCLING_CAPACITY,0.8764690001392275,J_G1,z_below_0,0.1851940595243614,-0.1851940595243614,-45.2589248817934,,,False,0.00028627638712034974,0.007103210506116896
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,CYCLING_CAPACITY,2.680137064651078,J_G1,z_below_0,0.34386780262412164,-0.34386780262412164,-11.7146783310329,,,False,0.00028627638712029813,0.001252396630605204
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,J_G1_NONNEGATIVE,5.849911836406949,J_G1,z_below_0,0.7437655450812616,-0.7437655450812616,22.66505319599642,0.0043019040325102,6.983034680048261,True,0.0002862763871203194,0.0006160507901817364
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,J_G1_NONNEGATIVE,12.894066935977914,J_G1,z_below_0,14.132556080241665,-14.132556080241665,22.525359294729185,0.0043291978283800485,14.189202155453623,True,0.00028627638712069934,0.00030510509195304686
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,J_G1_NONNEGATIVE,13.962701512211497,J_G1,z_below_0,0.12040836935080558,-0.12040836935080558,22.29010761893386,0.004375953301507162,15.285764032191848,True,3.2673755870488756e-05,0.0002862763871201594
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,J_G1_NONNEGATIVE,13.983177249904411,J_G1,z_below_0,0.00273520285612865,-0.00273520285612865,22.259646362996875,0.0043820813396531,15.307170052453865,True,8.353186187011982e-07,0.00028627638712033624
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,CYCLING_CAPACITY,0.5105431137104705,J_G1,z_below_0,0.09602960622436107,-0.09602960622436107,-23.722143607765673,,,False,0.00028627638712023726,0.01349184895791452
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,CYCLING_CAPACITY,0.7797913067149753,J_G1,z_below_0,0.13772480328968184,-0.13772480328968184,-35.12231821370166,,,False,0.00028627638712055054,0.010600352699050604
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,CYCLING_CAPACITY,1.3387346612154467,J_G1,z_below_0,0.22651156107085452,-0.22651156107085452,-51.04728737689542,,,False,0.00028627638712036253,0.0048965022401104286
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,CYCLING_CAPACITY,1.7980062284283067,J_G1,z_below_0,0.1786727121798426,-0.1786727121798426,-10.715533348983534,,,False,0.0002862763871200352,0.0023272794534067586
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,J_G1_NONNEGATIVE,13.842092482781169,J_G1,z_below_0,3.3837528136843544,-3.3837528136843544,22.47124031629204,0.0043398650728199845,15.159703238111563,True,0.0002243488310122164,0.00028627638712013464
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,J_G1_NONNEGATIVE,13.878209461534341,J_G1,z_below_0,0.019213577749265125,-0.019213577749265125,22.416691191199504,0.004350670441075824,15.197447770115701,True,5.7692256812561005e-06,0.0002862763871201448
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,CYCLING_CAPACITY,0.6328058963608832,J_G1,z_below_0,0.05643378033196511,-0.05643378033196511,-8.519323346964182,,,False,0.00028627638712042314,0.010314239612347736
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,CYCLING_CAPACITY,1.597185431082059,J_G1,z_below_0,0.2679300924674088,-0.2679300924674088,-59.99017245836194,,,False,0.00028627638712035673,0.004207225308644896
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,CYCLING_CAPACITY,3.743694998682071,J_G1,z_below_0,0.3815564092434795,-0.3815564092434795,-14.383874511755167,,,False,0.0002862763871200656,0.0011741031489749807
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,15,CYCLING_CAPACITY,4.356333649031968,J_G1,z_below_0,0.47445575945055585,-0.47445575945055585,-15.290881760330663,,,False,0.0002862763871204342,0.0009884477825230031
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,16,CYCLING_CAPACITY,13.739829944739984,J_G2a,z_below_0,0.38188155247096645,-0.38188155247096645,-806.9130193960768,,,False,4.231864569008072e-05,0.0024909026038170226
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,17,CYCLING_CAPACITY,13.759758852788002,J_G1,z_below_0,0.009786319117790682,-0.009786319117790682,-14.502903402262461,,,False,2.6559449919304887e-06,0.00028627638634745817
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,0,J_G2A_NONNEGATIVE,1.2258545279748605,J_G2a,z_below_0,0.09817712181116064,-0.09817712181116064,1.7037513299930995,0.08126168713847108,2.888412273095439,True,0.003741848705562507,0.028133687110872496
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,1,CYCLING_CAPACITY,0.14709567893288195,J_G1,z_below_0,0.011800041076436972,-0.011800041076436972,2.5183121093709646,0.04650452921719428,1.4274805830881414,True,0.001252396630605204,0.03257804678266703
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,CYCLING_CAPACITY,0.13224578306418266,J_G1,z_below_0,0.004689259725362793,-0.004689259725362793,2.394074505777911,0.04970075684434361,1.3783845337247709,True,0.0006160507901817364,0.03605725080942298
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,3,CYCLING_CAPACITY,0.12078734155127285,J_G1,z_below_0,0.001995308720278431,-0.001995308720278431,2.3102362340718012,0.05212495744215056,1.3449517932509896,True,0.00030510509195304686,0.038756004269978474
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,4,CYCLING_CAPACITY,0.13836525751338136,J_G1,z_below_0,0.00025470180326894114,-0.00025470180326894114,2.453214183478048,0.04812502282412412,1.379894777542902,True,3.277201690187352e-05,0.03487586416539494
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5,CYCLING_CAPACITY,0.13977851987457895,J_G1,z_below_0,6.5719978894862285e-06,-6.5719978894862285e-06,2.460554188981101,0.04793655287825833,1.3822135576267827,True,8.378307042212694e-07,0.03468100324566624
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,6,J_G2A_NONNEGATIVE,0.6551662938288337,J_G2a,z_below_0,0.13783574224327977,-0.13783574224327977,2.184952029014974,0.056237774556783665,1.8904593196722708,True,0.00681008098971842,0.029748206677376703
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,7,CYCLING_CAPACITY,0.13294797871646946,J_G2a,z_below_0,0.08722577168191054,-0.08722577168191054,0.5038347239637202,,,False,0.0039991319445519926,0.05101483439641025
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,8,CYCLING_CAPACITY,0.1284383830481829,J_G2a,z_below_0,0.03932397064819366,-0.03932397064819366,0.10247385123200559,,,False,0.0016060029338152428,0.05297040145246973
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,9,CYCLING_CAPACITY,0.12597298082851816,J_G2a,z_below_0,0.01837624872114772,-0.01837624872114772,-0.14056520801633932,,,False,0.0007025052821994849,0.05462491992204696
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,10,CYCLING_CAPACITY,0.13271538970644364,J_G2a,z_below_0,0.0019093412462640456,-0.0019093412462640456,-0.7352421072061501,,,False,5.935239442632788e-05,0.05508518811663962
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,11,CYCLING_CAPACITY,0.1366549626477666,J_G2a,z_below_0,5.0963288588677416e-05,-5.0963288588677416e-05,-0.9471704773539305,,,False,1.4782631145662777e-06,0.05497784786298845
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,12,J_G2A_NONNEGATIVE,6.587598838898364,J_G2a,z_below_0,0.4954310706761983,-0.4954310706761983,1.4732197555788193,0.10437500624117,12.117784805665984,True,0.003036836707713931,0.008613373476674282
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,13,J_G2A_NONNEGATIVE,0.3388067093520341,J_G2a,z_below_0,0.015488276697012809,-0.015488276697012809,1.9557026936448325,0.06581150604275114,1.4882306374572836,True,0.0020470629010536463,0.04422130843589767
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,14,J_G2A_NONNEGATIVE,3.25459171131986,J_G2a,z_below_0,0.044636993143659036,-0.044636993143659036,2.082975181536363,0.060115708237469936,5.4630725839418925,True,0.0005735777120494281,0.011004010529564172
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,15,J_G2A_NONNEGATIVE,0.2610196379370603,J_G2a,z_below_0,0.0027179408877051133,-0.0027179408877051133,2.096366289577715,0.05957519440075243,1.3638878082566006,True,0.0004517046954718216,0.04368042154208039
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,16,J_G2A_NONNEGATIVE,0.22880638516356575,J_G2a,z_below_0,0.00022958085339694088,-0.00022958085339694088,2.1208460538219027,0.05861265189383815,1.3175074505900075,True,4.343896967376501e-05,0.04448752974231013
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,17,J_G2A_NONNEGATIVE,0.265791357194494,J_G2a,z_below_0,7.0062301084476555e-06,-7.0062301084476555e-06,2.0956806277088758,0.05960262578243994,1.370551976024622,True,1.156006649569761e-06,0.04348804483527969
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,0,J_G2A_NONNEGATIVE,0.9852613918667517,J_G2a,z_below_0,8.946925967552769,-8.946925967552769,10.639222005382987,0.009071966310989363,2.0351001428538895,True,0.004218010860130734,0.00445774933624025
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,1,J_G1_NONNEGATIVE,2.619334858533827,J_G1,z_below_0,0.6433278261242132,-0.6433278261242132,7.733295012843509,0.012726548206010884,3.8060465013654308,True,0.0015584403808029232,0.003343771076219168
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,2,J_G1_NONNEGATIVE,6.054934384765525,J_G1,z_below_0,8.873268866582666,-8.873268866582666,7.686880190728047,0.012809005178726008,7.488064491255874,True,0.0015584403808025764,0.0017105895914336234
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,3,J_G1_NONNEGATIVE,6.777177689736819,J_G1,z_below_0,1.078908856616115,-1.078908856616115,7.647478961450858,0.012879846874848947,8.264574656501512,True,0.0008588516201801002,0.0015584403808025047
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,4,J_G1_NONNEGATIVE,6.842756905585185,J_G1,z_below_0,0.05283788400782781,-0.05283788400782781,7.583532612029764,0.012996505396691454,8.3394305979154,True,8.828153467166312e-05,0.0015584403808025188
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5,J_G1_NONNEGATIVE,6.85008849588322,J_G1,z_below_0,0.0012735158203006894,-0.0012735158203006894,7.576449971603495,0.01300955673136853,8.347805210660383,True,2.251998057963356e-06,0.001558440380802724
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,6,CYCLING_CAPACITY,0.2877239143984349,J_G1,z_below_0,0.13016190975557343,-0.13016190975557343,-3.445680244786802,,,False,0.001558440380802981,0.028057956706284255
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,7,CYCLING_CAPACITY,0.37073397619510456,J_G1,z_below_0,0.2853015032621698,-0.2853015032621698,-11.910617777155778,,,False,0.0015584403808030064,0.02694617182052944
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,8,J_G2A_NONNEGATIVE,1.2618374541280917,J_G2a,z_below_0,4.870467949449196,-4.870467949449196,8.84331405722288,0.0110289908088977,2.3397485644333638,True,0.0042180108601307,0.004713750433080694
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,9,J_G2A_NONNEGATIVE,1.5632472661158046,J_G2a,z_below_0,0.5672871106453503,-0.5672871106453503,8.697271977150153,0.011225967258980063,2.6614363099651355,True,0.0020085633454630207,0.004218010860131055
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,10,J_G1_NONNEGATIVE,7.151501579598795,J_G1,z_below_0,0.5318600332958321,-0.5318600332958321,7.296300219161722,0.013547728074901857,8.693132083708417,True,0.0005850929436694337,0.0015584403808026016
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,11,J_G1_NONNEGATIVE,7.158015272046184,J_G1,z_below_0,0.00857246504293732,-0.00857246504293732,7.290474555192532,0.013559393092877198,8.700617142565479,True,1.49528434484872e-05,0.0015584403808025797
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,12,CYCLING_CAPACITY,0.7115855951080725,J_G1,z_below_0,0.28715686845271443,-0.28715686845271443,-8.47700331178212,,,False,0.0015584403808030528,0.01489752247009243
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,13,CYCLING_CAPACITY,1.0423840564601337,J_G1,z_below_0,0.413787049403117,-0.413787049403117,-10.889965375122634,,,False,0.001558440380802675,0.009994766065371785
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,14,J_G1_NONNEGATIVE,5.392994590857542,J_G1,z_below_0,4.064997155315094,-4.064997155315094,7.7044334389471985,0.012777695910465526,6.777936591147095,True,0.0015584403808031368,0.0018851896500706323
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,15,J_G1_NONNEGATIVE,4.246300208707085,J_G1,z_below_0,1.5519648328382396,-1.5519648328382396,7.450885564932776,0.013245375203905728,5.561044776665372,True,0.0015584403808028972,0.0023818141618791627
