shape_lane,interval_index,substep,substeps_per_interval,z_mid,macro_index,macro_density_index,zre_index,density_sigma,z_re,W_macro_fixed,D_L_mass,f_macro_mass,p_mass,p_kappa_G1,p_kappa_G2a,M_sink_H_cMpc3,M_sink_H_fraction_of_global,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,mass_cap_slack_cMpc3,volume_filling_macro,kappa_sink_G1_cMpc_inv,kappa_sink_G2a_cMpc_inv,kappa_sink_G2b_cMpc_inv,kappa_sink_G3_cMpc_inv,J_sink_G1_s_inv_cMpc3,J_sink_G2a_s_inv_cMpc3,J_sink_G2b_s_inv_cMpc3,J_sink_G3_s_inv_cMpc3,J_sink_macro_total_s_inv_cMpc3,cycling_capacity_macro_s_inv_cMpc3,cycling_capacity_slack_s_inv_cMpc3,mass_transfer_rate_macro_H_s_inv_cMpc3,current_Gamma_flux_G1_s_inv_cMpc2,current_Gamma_flux_G2a_s_inv_cMpc2,single_Jeans_cloud_H_auditor,single_Jeans_cloud_count_auditor_cMpc3,geometry_mass_inversion_used,HeII_G3_sink_absorption_exact_zero
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,3,0,3,-1.7320508075688772,9.0,0.0339159297807176,0.5622406532508406,0.01906891451552031,0.006297080326692167,0.007369568110454091,0.0040287248238182125,7.529438199140554e+63,0.006297080326692167,1.0532596740962403e+65,4.3333791665332214e+66,9.779652921048348e+64,0.0017375442835214062,0.00042208948970265506,0.00010568438770954935,0.0,0.0,1.3776170537111192e+48,3.5606994093925356e+47,0.0,0.0,1.7336869946503726e+48,2.1181361895695925e+48,3.844491949192198e+47,9.61542137542578e+48,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.011585553351767775,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,4,0,4,-1.7320508075688772,12.0,0.0034028936270405,0.5622406532508406,0.0019132451358103736,0.0006293108616902499,0.0007575194217154832,0.00035814451643951286,7.524689213602056e+62,0.0006293108616902499,1.0567690922153502e+64,4.347817808530082e+65,9.815222000793297e+63,0.0017306818144125539,4.338666545440709e-05,9.395102814584902e-06,0.0,0.0,1.4160554027477912e+47,3.165381166328305e+46,0.0,0.0,1.7325935193806218e+47,2.1168002335703804e+47,3.842067141897586e+46,9.609356713514658e+47,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.0011578246083434086,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,5,0,5,-1.7320508075688772,15.0,8.832546836890543e-05,0.5622406532508406,4.9660169034419866e-05,1.6000595259954876e-05,1.9323772212586702e-05,8.971940163217971e-06,1.9131960672094025e+61,1.6000595259954876e-05,2.7429486565785303e+62,1.1285190970106014e+64,2.5516290498575902e+62,0.001695315632918731,1.1067624357485579e-06,2.3535834393815893e-07,0.0,0.0,3.6122548490088104e+45,7.92965105271159e+44,0.0,0.0,4.4052199542799695e+45,5.382087906852087e+45,9.768679525721175e+44,2.4432349231747e+46,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,2.9438365151302904e-05,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,6,1,0,0.0,6.0,0.1407927291833922,1.02740959208306,0.14465180045856976,0.24719172150310487,0.23670947493040342,0.26936210148847467,2.955678971582185e+65,0.24719172150310487,7.989752541206482e+65,1.7988841331707608e+67,5.0340735696242975e+65,0.01643062450260444,0.013557454111785267,0.007066099079208659,0.0,0.0,4.4248862966141355e+49,2.380697410784545e+49,0.0,0.0,6.805583707398681e+49,8.314738004188237e+49,1.5091542967895562e+49,3.7745311151490465e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.45479059008509015,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,7,1,1,0.0,7.0,0.2696961918751432,1.02740959208306,0.27708845448079567,0.21912879227650386,0.22732996026019844,0.2017829867508188,2.6201296688316806e+65,0.21912879227650386,1.5304809040112818e+66,3.445861182993534e+67,1.2684679371281136e+66,0.007603700583653479,0.013020245621210446,0.005293315462720879,0.0,0.0,4.2495520141766294e+49,1.7834143387042177e+49,0.0,0.0,6.032966352880848e+49,7.370790922423473e+49,1.3378245695426253e+49,3.3460200027868126e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.4031595885900758,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,8,1,2,0.0,8.0,0.1518886608582504,1.02740959208306,0.15605186709441732,0.1001182011566406,0.108245045807256,0.08292959251854219,1.1971163922154283e+65,0.1001182011566406,8.619428155923589e+65,1.9406549159975474e+67,7.4223117637081605e+65,0.0061686206153765315,0.006199697928405465,0.0021754683160559365,0.0,0.0,2.0234594327486145e+49,7.329548778218093e+48,0.0,0.0,2.756414310570424e+49,3.3676557087192996e+49,6.112413981488755e+48,1.5287699084766663e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.18420040730091528,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,9,1,3,0.0,9.0,0.075591804319662,1.02740959208306,0.07766374484088645,0.04730541410469223,0.05217937862835847,0.03699677990347975,5.656322827521144e+64,0.04730541410469223,4.289708809257497e+65,9.658232934121512e+66,3.7240765265053826e+65,0.005856477956270816,0.00298855604129675,0.000970525961020724,0.0,0.0,9.754058958829122e+48,3.269878636855993e+48,0.0,0.0,1.3023937595685116e+49,1.5912026586829135e+49,2.8880889911440197e+48,7.22337125076127e+49,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.08703389039111611,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,10,1,4,0.0,12.0,0.007584367311732,1.02740959208306,0.0077922517259546705,0.004417787581560074,0.005020520655726052,0.0031429824917036525,5.282362118089791e+63,0.004417787581560074,4.3040019434115865e+64,9.690413770900208e+65,3.7757657316026076e+64,0.005451121327710939,0.00028754860120106483,8.244896207696972e-05,0.0,0.0,9.385020628313283e+47,2.777855622150394e+47,0.0,0.0,1.2162876250463677e+48,1.4860022850064178e+48,2.6971465996005012e+47,6.745807094720245e+48,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.008127975358038247,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,11,1,5,0.0,15.0,0.0001968597518792,1.02740959208306,0.00020225559737578134,0.00011221474140510351,0.00012830621221332194,7.81806228726535e-05,1.3417550938024888e+62,0.00011221474140510351,1.1171462560324096e+63,2.5152426987486683e+64,9.829707466521606e+62,0.005334495531862635,7.348694364053397e-06,2.0508899516291212e-06,0.0,0.0,2.398469264317023e+46,6.909821590266029e+45,0.0,0.0,3.089451423343626e+46,3.774544589590756e+46,6.850931662471304e+45,1.7134798464787873e+47,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.00020645597736666845,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,12,2,0,1.7320508075688772,6.0,0.0140670794268443,2.6914728292809373,0.03786116206468831,0.13626708334445206,0.12568216419229278,0.15865462003233505,1.629349681740758e+65,0.13626708334445206,2.0912378197879005e+65,1.797326192039469e+66,4.6188813804714255e+64,0.09065408877683444,0.007198402912295146,0.004161941335947923,0.0,0.0,2.349417091254144e+49,1.4022337999027938e+49,0.0,0.0,3.751650891156938e+49,4.583588356901225e+49,8.319374657442872e+48,2.080750693941756e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.2507081825659728,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,13,2,1,1.7320508075688772,7.0,0.0269462618860335,2.6914728292809373,0.0725251317169477,0.08788313416125451,0.08432031783898526,0.09541863632054308,1.0508213220801299e+65,0.08788313416125451,4.0058806983379535e+65,3.442876861340617e+66,2.9550593762578235e+65,0.030521606331019118,0.004829417327419201,0.002503089835274337,0.0,0.0,1.5762268030951202e+49,8.433365316561758e+48,0.0,0.0,2.419563334751296e+49,2.9561072316435895e+49,5.365438968922937e+48,1.3419447155082283e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.16168997165717,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,14,2,2,1.7320508075688772,8.0,0.0151757116203559,2.6914728292809373,0.040845015491190906,0.016721808241945246,0.01590430325642721,0.018450864703569596,1.999431723967602e+64,0.016721808241945246,2.2560491143684682e+65,1.9389741928984198e+66,2.056105941971708e+65,0.01031180162835901,0.0009109135223350285,0.0004840162642482024,0.0,0.0,2.973042526381831e+48,1.6307389043890263e+48,0.0,0.0,4.603781430770858e+48,5.624680860774856e+48,1.0208994300039983e+48,2.553361622589182e+49,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.030765273980053097,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,15,2,3,1.7320508075688772,9.0,0.0075526337300988,2.6914728292809373,0.020327708474071664,0.02036049253096648,0.02009404981061717,0.02092402977591772,2.4345103168868817e+64,0.02036049253096648,1.1227883781794753e+65,9.649868327382108e+65,8.793373464907872e+64,0.025228430423022516,0.0011508798213821691,0.0005488940972613883,0.0,0.0,3.756245316188715e+48,1.8493241341465195e+48,0.0,0.0,5.605569450335235e+48,6.848617745036066e+48,1.2430482947008311e+48,3.10897598473691e+49,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.03745983221555827,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,16,2,4,1.7320508075688772,12.0,0.0007577798796522,2.6914728292809373,0.002039543956659676,0.0020287476522605247,0.0020276674688536893,0.0020310322843207743,2.425779770443422e+63,0.0020287476522605247,1.1265294630944609e+64,9.682021293633595e+64,8.839514860501187e+63,0.025054476713849944,0.00011613395987222819,5.3279489856876345e-05,0.0,0.0,3.790383971600181e+47,1.7950830030590537e+47,0.0,0.0,5.585466974659234e+47,6.824057497793821e+47,1.2385905231345865e+47,3.097826695683555e+48,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.003732549521864616,False,0.0
RECOMBINATION_WEIGHTED_AUDITOR,2,1,2,5.75,17,2,5,1.7320508075688772,15.0,1.9668925957295592e-05,2.6914728292809373,5.293837979519966e-05,5.3619845820294774e-05,5.370944829308458e-05,5.3430332927652815e-05,6.411341358311672e+61,5.3619845820290546e-05,2.924018596071282e+62,2.5130643483018163e+63,2.282884460240115e+62,0.025512046130629667,3.076190257342293e-06,1.40162266412322e-06,0.0,0.0,1.0040079799096882e+46,4.722321906288331e+45,0.0,0.0,1.4762401705385214e+46,1.8035999228035786e+46,3.273597522650572e+45,8.187562884701419e+46,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,9.865136733786287e-05,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,0,0,0,-1.7320508075688772,6.0,0.0631697623782937,0.5622406532508406,0.03551660846527224,0.07373549291700608,0.0715178424481027,0.07842591430991275,8.81657543176682e+64,0.07373549291700608,1.9617378549098655e+65,8.071090311095705e+66,1.0800803117331835e+65,0.010923648592614882,0.004096159933813885,0.0020573246118481257,0.0,0.0,1.336906015718477e+49,6.931501131906957e+48,0.0,0.0,2.0300561289091726e+49,2.480225880893355e+49,4.501697519841823e+48,1.1259151828132553e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.13566072573154103,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,1,0,1,-1.7320508075688772,7.0,0.1210051431909678,0.5622406532508406,0.06803401075440127,0.025180475388107745,0.02820954868613208,0.018773861542977634,3.0108371407631465e+64,0.025180475388107745,3.757816415628604e+65,1.5460615997773026e+67,3.4567327015522896e+65,0.001947423790356628,0.0016156922401980513,0.0004924893480893087,0.0,0.0,5.27330160533859e+48,1.6592862662866765e+48,0.0,0.0,6.932587871625266e+48,8.469905642466924e+48,1.5373177708416573e+48,3.844970505837253e+49,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.04632777825545736,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,2,0,2,-1.7320508075688772,8.0,0.0681481967856101,0.5622406532508406,0.038315686678608275,0.01255250928880957,0.014431299051758018,0.008578792140649117,1.5009073734315363e+64,0.01255250928880957,2.1163432051173286e+65,8.707176188207121e+66,1.966252467774175e+65,0.0017237590476971677,0.0008265477109658766,0.00022504500414419627,0.0,0.0,2.697689115961226e+48,7.582175860688415e+47,0.0,0.0,3.4559067020300676e+48,4.2222621937717215e+48,7.663554917416539e+47,1.9167242574187113e+49,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.02309447529954831,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,3,0,3,-1.7320508075688772,9.0,0.0339159297807176,0.5622406532508406,0.01906891451552031,0.006297063260428127,0.007369568110454083,0.0040286716617081286,7.529417792956465e+63,0.006297063260428127,1.0532596740962403e+65,4.3333791665332214e+66,9.779654961666756e+64,0.0017375395744518081,0.0004220894897026545,0.00010568299312309847,0.0,0.0,1.3776170537111174e+48,3.5606524232363058e+47,0.0,0.0,1.733682296034748e+48,2.1181304490248307e+48,3.8444815299008276e+47,9.6153953158376e+48,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.011585521952753901,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,4,0,4,-1.7320508075688772,12.0,0.0034028936270405,0.5622406532508406,0.0019132451358103736,0.0006293070295772814,0.0007575194217154825,0.0003581325792509719,7.52464339291013e+62,0.0006293070295772814,1.0567690922153502e+64,4.347817808530082e+65,9.815226582862489e+63,0.0017306712756333445,4.338666545440704e-05,9.394789669727135e-06,0.0,0.0,1.4160554027477896e+47,3.1652756621252467e+46,0.0,0.0,1.7325829689603143e+47,2.116787343569396e+47,3.8420437460908176e+46,9.609298198490174e+47,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.001157817557909407,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,5,0,5,-1.7320508075688772,15.0,8.832546836890543e-05,0.5622406532508406,4.9660169034419866e-05,1.60004879810647e-05,1.932377221258668e-05,8.97160598508989e-06,1.9131832398397053e+61,1.60004879810647e-05,2.7429486565785303e+62,1.1285190970106014e+64,2.5516303325945596e+62,0.0016953042663678847,1.1067624357485562e-06,2.3534957753876534e-07,0.0,0.0,3.612254849008805e+45,7.9293556967577e+44,0.0,0.0,4.4051904186845746e+45,5.3820518216685e+45,9.768614029839254e+44,2.4432185420634517e+46,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,2.9438167776449616e-05,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,6,1,0,0.0,6.0,0.1407927291833922,1.02740959208306,0.14465180045856976,0.24719153164797641,0.23670947493040345,0.26936151008198883,2.9556767014786094e+65,0.2471915316479764,7.989752541206482e+65,1.7988841331707608e+67,5.034075839727873e+65,0.016430611883094744,0.013557454111785265,0.007066083565011218,0.0,0.0,4.424886296614135e+49,2.3806921837690077e+49,0.0,0.0,6.805578480383143e+49,8.314731618069631e+49,1.5091531376864878e+49,3.77452821612765e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.4547902407840481,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,7,1,1,0.0,7.0,0.2696961918751432,1.02740959208306,0.27708845448079567,0.2191289397582943,0.22732996026019844,0.20178344616262484,2.6201314322759584e+65,0.21912893975829434,1.5304809040112818e+66,3.445861182993534e+67,1.268467760783686e+66,0.0076037057012255,0.013020245621210442,0.005293327514339578,0.0,0.0,4.2495520141766284e+49,1.7834183991139449e+49,0.0,0.0,6.032970413290573e+49,7.370795883238669e+49,1.337825469948096e+49,3.346022254782161e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.4031598599314059,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,8,1,2,0.0,8.0,0.1518886608582504,1.02740959208306,0.15605186709441732,0.10011826247988098,0.10824504580725598,0.0829297835429428,1.1971171254592884e+65,0.10011826247988097,8.619428155923589e+65,1.9406549159975474e+67,7.422311030464301e+65,0.006168624393708548,0.006199697928405462,0.002175473327144481,0.0,0.0,2.0234594327486138e+49,7.329565661487617e+48,0.0,0.0,2.7564159988973757e+49,3.3676577714367487e+49,6.11241772539373e+48,1.528770844861095e+50,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.1842005201252142,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,9,1,3,0.0,9.0,0.075591804319662,1.02740959208306,0.07766374484088645,0.047305427184900696,0.05217937862835847,0.03699682064886384,5.656324391525669e+64,0.04730542718490069,4.289708809257497e+65,9.658232934121512e+66,3.72407637010493e+65,0.00585647957561934,0.0029885560412967493,0.0009705270298827479,0.0,0.0,9.754058958829118e+48,3.269882238046727e+48,0.0,0.0,1.3023941196875844e+49,1.5912030986592434e+49,2.8880897897165895e+48,7.223373248063345e+49,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.08703391445646785,False,0.0
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,5.75,10,1,4,0.0,12.0,0.007584367311732,1.02740959208306,0.0077922517259546705,0.004417784403644158,0.005020520655726051,0.0031429725923656747,5.282358318246015e+63,0.004417784403644158,4.3040019434115865e+64,9.690413770900208e+65,3.775766111586985e+64,0.005451117406470973,0.0002875486012010647,8.244870239046375e-05,0.0,0.0,9.38502062831328e+47,2.7778468728392756e+47,0.0,0.0,1.2162867501152555e+48,1.4860012160572607e+48,2.697144659420052e+47,6.745802242153811e+48,3.263803262861614e+51,3.369182039620031e+51,6.498988844578303e+65,0.0081279695112152,False,0.0
