interval_index,node_index,fraction,z_eval,group,global_kappa_cMpc_inv,global_current_s_inv_cMpc3,incident_flux_s_inv_cMpc2,q_sum_residual,kappa_moment_relative_residual,current_moment_relative_residual,common_flux_relative_residual,negative_measure_count,zero_support_nonzero_allocation_count,differential_vs_finite_TV,tau_min,tau_max,tau_weighted_mean,proper_cell_length_cm
1,5,0.2222148834901988,5.87777851165098,G2a,0.024011827050848,1.3293780878368855e+50,5.5363470885483385e+51,0.0,3.469446951953614e-18,1.5623235875607186e-16,1.2004558010229872e-16,0,0,6.655537685386206e-05,5.119838943768743e-09,0.023181940045175754,7.59027078204014e-06,1.3195426812785632e+21
1,5,0.2222148834901988,5.87777851165098,G2b,0.0009264050326773,3.739833430995078e+48,4.0369312547741694e+51,0.0,1.0842021724855044e-19,1.735470628017143e-16,1.6463346932313249e-16,0,0,2.1282939825591717e-05,2.1961495015997553e-09,0.007273842725190973,2.7468643788999404e-06,1.3195426812785632e+21
1,5,0.2222148834901988,5.87777851165098,G3,1.8650918843582929,0.0,0.0,0.0,1.1905290392780215e-16,0.0,0.0,0,0,0.009086906595226905,3.154210932505662e-05,1.4594573742319024,0.005530145324983182,1.3195426812785632e+21
1,6,0.3086582838174551,5.869134171618255,G1,0.0512055726906922,3.520995022617415e+50,6.876194987381592e+51,0.0,0.0,1.179733984326967e-16,1.9330865372843023e-16,0,0,0.00028928829180992254,4.367516093628189e-09,0.10064796523244014,2.1866877606170675e-05,1.321203236355766e+21
1,6,0.3086582838174551,5.869134171618255,G2a,0.0251396075778609,1.373770842577339e+50,5.464567568616883e+51,0.0,0.0,0.0,1.21622432067516e-16,0,0,6.947065923115165e-05,5.172486236945449e-09,0.024196342292222568,7.813206984760582e-06,1.321203236355766e+21
1,6,0.3086582838174551,5.869134171618255,G2b,0.0009513845473235,3.9795809128534745e+48,4.182936252274754e+51,0.0,1.0842021724855044e-19,0.0,1.5888695352003732e-16,0,0,2.2128182610982083e-05,2.2134776571221324e-09,0.007571770985371925,2.8138440999896107e-06,1.321203236355766e+21
1,6,0.3086582838174551,5.869134171618255,G3,1.8651206109885252,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009084618067057654,3.1438457962559916e-05,1.4579719638004767,0.0055163378906555646,1.321203236355766e+21
1,7,0.4024548389919358,5.859754516100806,G1,0.0537838895053813,3.4695377604078617e+50,6.450886673156503e+51,0.0,0.0,0.0,2.060535338988535e-16,0,0,0.0003055863025992605,4.592269304184048e-09,0.10618990049316196,2.3033288759650632e-05,1.3230097778575745e+21
1,7,0.4024548389919358,5.859754516100806,G2a,0.0263693444788571,1.4160052105182364e+50,5.3698915862454876e+51,0.0,3.469446951953614e-18,0.0,1.237667441172945e-16,0,0,7.287581270993757e-05,5.2417587146517144e-09,0.025377780999785843,8.077474178975403e-06,1.3230097778575745e+21
1,7,0.4024548389919358,5.859754516100806,G2b,0.0009812354218948,4.2580483129825514e+48,4.339476763649758e+51,0.0,0.0,0.0,1.5315533049046173e-16,0,0,2.3119943490987838e-05,2.2373542230603016e-09,0.007919709004575039,2.894211774743377e-06,1.3230097778575745e+21
1,7,0.4024548389919358,5.859754516100806,G3,1.8651522563294416,0.0,0.0,0.0,1.19049050377264e-16,0.0,0.0,0,0,0.009082137786303323,3.132617433951396e-05,1.456370344555107,0.005501376633475014,1.3230097778575745e+21
1,8,0.4999999999999999,5.8500000000000005,G1,0.0565110975235464,3.409675739017602e+50,6.033639211478591e+51,0.0,6.938893903907228e-18,1.2182500052115421e-16,0.0,0,0,0.00032363477716407767,4.84012905958646e-09,0.11232089839743922,2.43217838145618e-05,1.3248937662049666e+21
1,8,0.4999999999999999,5.8500000000000005,G2a,0.0276479472663383,1.453090206955815e+50,5.25568930292691e+51,0.0,3.469446951953614e-18,1.429311637689046e-16,1.2645610491516923e-16,0,0,7.666868530444224e-05,5.32557691896831e-09,0.02668992436326958,8.37486036340178e-06,1.3248937662049666e+21
1,8,0.4999999999999999,5.8500000000000005,G2b,0.0010150656737794,4.567919182493856e+48,4.5001218152576235e+51,0.0,0.0,0.0,1.4768800160899867e-16,0,0,2.4228607990088558e-05,2.2670798960596275e-09,0.008306974340813546,2.9854872758201864e-06,1.3248937662049666e+21
1,8,0.4999999999999999,5.8500000000000005,G3,1.865185653502824,0.0,0.0,0.0,1.1904691873864188e-16,0.0,0.0,0,0,0.00907956122864053,3.120960711761188e-05,1.4547154857753046,0.005485840157361263,1.3248937662049666e+21
1,9,0.5975451610080641,5.840245483899194,G1,0.0592707008309347,3.345308388185139e+50,5.644118158358519e+51,0.0,6.938893903907228e-18,0.0,1.1775338135120614e-16,0,0,0.00034270730816728817,5.100721638572154e-09,0.11879175647520629,2.5679263788371052e-05,1.3267831278667262e+21
1,9,0.5975451610080641,5.840245483899194,G2a,0.0289209671856259,1.4831985601324443e+50,5.1284542132104545e+51,0.0,3.469446951953614e-18,1.4002971680531228e-16,1.2959343503164555e-16,0,0,8.069504762557374e-05,5.419597005690635e-09,0.028078865384224518,8.692495099016859e-06,1.3267831278667262e+21
1,9,0.5975451610080641,5.840245483899194,G2b,0.0010514258436597,4.8980655866616576e+48,4.658498377415711e+51,0.0,2.168404344971009e-19,1.3250886412879036e-16,1.4266700212121801e-16,0,0,2.54087159583778e-05,2.3010284214154113e-09,0.008717564001981008,3.0836278803577714e-06,1.3267831278667262e+21
1,9,0.5975451610080641,5.840245483899194,G3,1.865219492479242,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009076986911568751,3.109324775885457e-05,1.4530709462078035,0.005470326666102148,1.3267831278667262e+21
1,10,0.6913417161825448,5.830865828381746,G1,0.0619433171323231,3.2811160992706155e+50,5.296965437387711e+51,0.0,6.938893903907228e-18,1.2659830865939948e-16,1.2547070690727853e-16,0,0,0.0003618928805839491,5.361336552158895e-09,0.12529177615862802,2.7040064603604342e-05,1.3286049713926297e+21
1,10,0.6913417161825448,5.830865828381746,G2a,0.0301373599148523,1.5058414950209187e+50,4.996593926194609e+51,0.0,3.469446951953614e-18,1.3792412749159094e-16,1.3301341027699364e-16,0,0,8.475938718118942e-05,5.517877062074653e-09,0.029476989242385742,9.014019468821541e-06,1.3286049713926297e+21
1,10,0.6913417161825448,5.830865828381746,G2b,0.0010884389867546,5.2338477225982306e+48,4.808581635066198e+51,0.0,2.168404344971009e-19,1.2400764059575143e-16,1.3821414469618514e-16,0,0,2.660274093327761e-05,2.3369239298798253e-09,0.009131340688449441,3.18343172051195e-06,1.3286049713926297e+21
1,10,0.6913417161825448,5.830865828381746,G3,1.8652523827532024,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009074512775353729,3.0981556111830136e-05,1.4514985364014572,0.005455430827326326,1.3286049713926297e+21
1,11,0.777785116509801,5.82222148834902,G1,0.0644152000524688,3.2215319941698e+50,5.001198461769476e+51,0.0,0.0,1.2893981789860573e-16,1.3289094663468137e-16,0,0,0.00038019042295240246,5.6083412700942545e-09,0.13148152613691538,2.8333063125608305e-05,1.3302884278974504e+21
1,11,0.777785116509801,5.82222148834902,G2a,0.031251523285051,1.521632939754252e+50,4.868988067798017e+51,0.0,6.938893903907228e-18,0.0,1.3649940986465127e-16,0,0,8.864558397970817e-05,5.613827588588921e-09,0.030810303151156054,9.321570539937715e-06,1.3302884278974504e+21
1,11,0.777785116509801,5.82222148834902,G2b,0.0011240254727195,5.558227840522379e+48,4.944930497949162e+51,0.0,2.168404344971009e-19,0.0,1.3440310195827766e-16,0,0,2.774679631721745e-05,2.37222644492458e-09,0.009526247651167132,3.2791986256376615e-06,1.3302884278974504e+21
1,11,0.777785116509801,5.82222148834902,G3,1.8652829372902164,0.0,0.0,0.0,2.3808141969883224e-16,0.0,0.0,0,0,0.009072232818103938,3.087879076992076e-05,1.4500563656820356,0.005441721200128834,1.3302884278974504e+21
1,12,0.8535533905932737,5.814644660940672,G1,0.0665842961804865,3.1700002703403915e+50,4.7608827489107053e+51,0.0,0.0,2.6207174338075543e-16,1.3959890065440537e-16,0,0,0.0003966197476276927,5.8287441431273955e-09,0.13703083199914376,2.9489730382952047e-05,1.3317675022033011e+21
1,12,0.8535533905932737,5.814644660940672,G2a,0.0322235201809073,1.5318385261200994e+50,4.753790143100896e+51,0.0,0.0,1.3558339916377688e-16,1.398071807727992e-16,0,0,9.214147656580961e-05,5.701132968510081e-09,0.032006826491274024,9.59792424113236e-06,1.3317675022033011e+21
1,12,0.8535533905932737,5.814644660940672,G2b,0.0011561502064511,5.853418939051492e+48,5.0628533441334165e+51,0.0,2.168404344971009e-19,0.0,1.3127261500919825e-16,0,0,2.8777230367234643e-05,2.4044989842221107e-09,0.009880827039791526,3.3654305390256638e-06,1.3317675022033011e+21
1,12,0.8535533905932737,5.814644660940672,G3,1.86530986074322,0.0,0.0,0.0,1.1903899164322176e-16,0.0,0.0,0,0,0.009070233878710612,3.0788850542202096e-05,1.4487971712118746,0.005429719023592793,1.3317675022033011e+21
1,13,0.9157348061512728,5.808426519384873,G1,0.0683639941288869,3.1287334569524827e+50,4.576580840279562e+51,0.0,1.3877787807814457e-17,0.0,1.4522063983728512e-16,0,0,0.0004103160285522983,6.0114222422746184e-09,0.14165047635846212,3.045066668152902e-05,1.332983806561516e+21
1,13,0.9157348061512728,5.808426519384873,G2a,0.0330188966233974,1.5379246733143486e+50,4.657710676572291e+51,0.0,0.0,0.0,1.4269112962198022e-16,0,0,9.505995909373858e-05,5.774411095329991e-09,0.0330035364403349,9.828179858180563e-06,1.332983806561516e+21
1,13,0.9157348061512728,5.808426519384873,G2b,0.0011830237579098,6.102631154721728e+48,5.158502620018409e+51,0.0,2.168404344971009e-19,0.0,1.2883855003064555e-16,0,0,2.9638680601563755e-05,2.431666564395256e-09,0.01017629596593916,3.437375012960625e-06,1.332983806561516e+21
1,13,0.9157348061512728,5.808426519384873,G3,1.8653320244514755,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.00906859257446831,3.071513228725647e-05,1.447766790085672,0.0054198790589444846,1.332983806561516e+21
1,14,0.9619397662556434,5.8038060233744355,G1,0.0696853353017575,3.098883683250865e+50,4.4469667396042647e+51,0.0,0.0,0.0,1.4945333230704618e-16,0,0,0.00042058885344385655,6.1477758352635205e-09,0.1451113163937714,3.116933283094355e-05,1.3338890420045954e+21
1,14,0.9619397662556434,5.8038060233744355,G2a,0.0336090587592304,1.5412323397673539e+50,4.585764661868341e+51,0.0,0.0,1.3475701812274703e-16,1.4492980928979457e-16,0,0,9.725091920084194e-05,5.829535549712525e-09,0.03375053026858929,1.000069513066109e-05,1.3338890420045954e+21
1,14,0.9619397662556434,5.8038060233744355,G2b,0.0012032234381362,6.291546986597169e+48,5.2289099324251955e+51,0.0,0.0,2.0632035609031986e-16,1.2710373796478965e-16,0,0,3.028573242111174e-05,2.4521408048231032e-09,0.010397786436541137,3.49132332487811e-06,1.3338890420045954e+21
1,14,0.9619397662556434,5.8038060233744355,G3,1.8653485185746683,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009067372285077528,3.066040945351635e-05,1.447002720042267,0.005412573081197315,1.3338890420045954e+21
1,15,0.9903926402016152,5.800960735979839,G1,0.0704983245492422,3.080904849013212e+50,4.3701816585176273e+51,0.0,1.3877787807814457e-17,2.6965048843740185e-16,1.5207926118977307e-16,0,0,0.0004269464344048501,6.231866864196722e-09,0.14725131127184826,3.1613171253667074e-05,1.334447095171544e+21
1,15,0.9903926402016152,5.800960735979839,G2a,0.0339722815223415,1.5427920440579519e+50,4.541325972008537e+51,0.0,0.0,1.3462078388420285e-16,1.4634800540391788e-16,0,0,9.860783675661965e-05,5.8636837835263066e-09,0.0342125388727022,1.010734879264673e-05,1.334447095171544e+21
1,15,0.9903926402016152,5.800960735979839,G2b,0.001215739848326,6.409357966444504e+48,5.2719814812928943e+51,0.0,2.168404344971009e-19,0.0,1.2606531344064374e-16,0,0,3.068653963374921e-05,2.46483715487654e-09,0.010534793603648732,3.5246916271160034e-06,1.334447095171544e+21
1,15,0.9903926402016152,5.800960735979839,G3,1.8653586816334424,0.0,0.0,0.0,1.1903587610860613e-16,0.0,0.0,0,0,0.009066620475429454,3.062673452487804e-05,1.446532816572654,0.005408076518816215,1.334447095171544e+21
1,16,1.0,5.8,G1,0.0707726976260614,3.0749086948019656e+50,4.344766835155452e+51,0.0,0.0,0.0,1.5296885267001415e-16,0,0,0.00042909764081259356,6.260268564563898e-09,0.147975094781664,3.1763188600475244e-05,1.3346356321329443e+21
1,16,1.0,5.8,G2a,0.0340949105313361,1.543240532267598e+50,4.526307616643339e+51,0.0,6.938893903907228e-18,0.0,1.468335902422223e-16,0,0,9.906744795725607e-05,5.875240660918441e-09,0.03436881497257596,1.0143414655991024e-05,1.3346356321329443e+21
1,16,1.0,5.8,G2b,0.0012199773590286,6.449380619516782e+48,5.286475664312381e+51,0.0,0.0,0.0,1.2571967414493057e-16,0,0,3.082221557996223e-05,2.4691360071838477e-09,0.01058113947023164,3.5359778534399516e-06,1.3346356321329443e+21
1,16,1.0,5.8,G3,1.865362113841556,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009066366551901435,3.061536789703027e-05,1.446374248606808,0.005406558633543661,1.3346356321329443e+21
2,0,0.0,5.8,G1,0.0775097379495998,3.3184550908085022e+50,4.281339582087487e+51,0.0,0.0,1.2517383460554317e-16,1.5523505789475515e-16,0,0,0.0004291007156852209,6.260265585229183e-09,0.14797502450013608,3.176318860043839e-05,1.3346356321329443e+21
2,0,0.0,5.8,G2a,0.0387112688762037,1.7266116793561303e+50,4.460230133188685e+51,0.0,0.0,0.0,1.4900890269025546e-16,0,0,9.906808590547851e-05,5.875239378234625e-09,0.03436879981448655,1.0143414655985635e-05,1.3346356321329443e+21
2,0,0.0,5.8,G2b,0.0011846175804943,6.171029353707409e+48,5.209300837095843e+51,0.0,2.168404344971009e-19,0.0,1.275821878359739e-16,0,0,3.082240465558538e-05,2.469135524060501e-09,0.010581134977584379,3.535977853438767e-06,1.3346356321329443e+21
2,0,0.0,5.8,G3,1.81129652750612,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009066367022739785,3.0615367845827275e-05,1.4463742455301354,0.005406558633543662,1.3346356321329443e+21
2,1,0.0096073597983847,5.799039264020162,G1,0.0777845177180943,3.3180516568857943e+50,4.26569676617529e+51,0.0,0.0,0.0,1.5580432326144089e-16,0,0,0.00042347265984518634,6.174634420233443e-09,0.14600825674699527,3.133466240709362e-05,1.3348242223766496e+21
2,1,0.0096073597983847,5.799039264020162,G2a,0.0388355050883185,1.725928186852839e+50,4.4442017244987205e+51,0.0,0.0,0.0,1.4954631654741605e-16,0,0,9.770500454374476e-05,5.771386058748845e-09,0.03389358683374044,9.988252729102333e-06,1.3348242223766496e+21
2,1,0.0096073597983847,5.799039264020162,G2b,0.0011661597229556,6.095465334922787e+48,5.226955806254392e+51,0.0,0.0,0.0,1.2715125639616163e-16,0,0,3.0386518922790802e-05,2.424621802356971e-09,0.010432081408732424,3.479899272947129e-06,1.3348242223766496e+21
2,1,0.0096073597983847,5.799039264020162,G3,1.8112956192246108,0.0,0.0,1.1102230246251565e-16,1.2258882678691917e-16,0.0,0.0,0,0,0.009066041384729644,3.0603997361978824e-05,1.4461648235691555,0.0054050283030319815,1.3348242223766496e+21
2,2,0.0380602337443566,5.796193976625564,G1,0.0786084335532033,3.316856110386313e+50,4.2194659789797466e+51,0.0,1.3877787807814457e-17,0.0,1.5751140101695036e-16,0,0,0.0004207312041583937,6.1253055638527565e-09,0.14500097616076726,3.110167083948712e-05,1.3353830584762363e+21
2,2,0.0380602337443566,5.796193976625564,G2a,0.0392678682186022,1.72654346559806e+50,4.396835234310356e+51,0.0,0.0,0.0,1.511573580711406e-16,0,0,9.708465301277972e-05,5.732780327303189e-09,0.03366487005154904,9.919164170926026e-06,1.3353830584762363e+21
2,2,0.0380602337443566,5.796193976625564,G2b,0.0011592523759932,6.119953237924288e+48,5.279224235085964e+51,0.0,0.0,2.1210525050906703e-16,1.2589235999399364e-16,0,0,3.019638034553292e-05,2.4086815198630505e-09,0.010362448156656712,3.4563925785434183e-06,1.3353830584762363e+21
2,2,0.0380602337443566,5.796193976625564,G3,1.8113007678362767,0.0,0.0,0.0,1.2258847832890771e-16,0.0,0.0,0,0,0.009065206799106714,3.0570343978830093e-05,1.4456371274452509,0.005400520767613489,1.3353830584762363e+21
2,3,0.0842651938487273,5.791573480615127,G1,0.0799809410048586,3.314964903438094e+50,4.1446935504756314e+51,0.0,1.3877787807814457e-17,1.2530562488066576e-16,1.6035298865851953e-16,0,0,0.0004264022029881947,6.193218328278054e-09,0.14686375333881949,3.147491992563146e-05,1.336291556648524e+21
2,3,0.0842651938487273,5.791573480615127,G2a,0.0400073828836153,1.72830196345494e+50,4.3199575650392074e+51,0.0,6.938893903907228e-18,1.2017105733433832e-16,1.5384734407372032e-16,0,0,9.831815619856658e-05,5.766777603683612e-09,0.034073506802104324,1.0014401967923307e-05,1.336291556648524e+21
2,3,0.0842651938487273,5.791573480615127,G2b,0.00117110638794,6.281467325439601e+48,5.363703409123085e+51,0.0,0.0,0.0,1.2390953548289429e-16,0,0,3.056492544077225e-05,2.421870054205468e-09,0.010484668828838192,3.486989943677443e-06,1.336291556648524e+21
2,3,0.0842651938487273,5.791573480615127,G3,1.81131414978422,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009063938918270422,3.0515735771208698e-05,1.4448459577332842,0.005393219856176509,1.336291556648524e+21
2,4,0.1464466094067262,5.785355339059327,G1,0.0818994348570872,3.3125323790897187e+50,4.0446339890745503e+51,0.0,1.3877787807814457e-17,1.2539764178755993e-16,1.643199359170019e-16,0,0,0.0004359757215273955,6.31227246423656e-09,0.15003692114947956,3.211904448901059e-05,1.3375161424872682e+21
2,4,0.1464466094067262,5.785355339059327,G2a,0.0410460692144505,1.7307131547553536e+50,4.2165137560749575e+51,0.0,0.0,0.0,1.5762168377487513e-16,0,0,0.00010038922933021063,5.82291215305777e-09,0.03476599229659749,1.0175733339516354e-05,1.3375161424872682e+21
2,4,0.1464466094067262,5.785355339059327,G2b,0.0011905550542498,6.520038586956013e+48,5.476469621192327e+51,0.0,2.168404344971009e-19,0.0,1.2135810912208792e-16,0,0,3.1181285067386544e-05,2.4434062321664955e-09,0.010691215834703042,3.538410476939462e-06,1.3375161424872682e+21
2,4,0.1464466094067262,5.785355339059327,G3,1.8113330431864811,0.0,0.0,0.0,1.2258629397850127e-16,0.0,0.0,0,0,0.009062247333457368,3.0442319610941023e-05,1.443794891453911,0.005383404819754363,1.3375161424872682e+21
2,5,0.2222148834901988,5.77777851165098,G1,0.0843561025527109,3.3097454692785327e+50,3.923540051190013e+51,0.0,0.0,2.510064610940204e-16,1.6939141418752178e-16,0,0,0.0004482287043821774,6.464701968497641e-09,0.15409855249878499,3.294359695411043e-05,1.3390113416812348e+21
2,5,0.2222148834901988,5.77777851165098,G2a,0.0423827817789723,1.7336599582646528e+50,4.090481760507724e+51,0.0,0.0,0.0,1.6247817171783794e-16,0,0,0.0001030381883721468,5.894109404129836e-09,0.035651606034441,1.0381630763411579e-05,1.3390113416812348e+21
2,5,0.2222148834901988,5.77777851165098,G2b,0.0012153191234901,6.820865541658637e+48,5.612406988273809e+51,0.0,0.0,1.9030930997036672e-16,1.1841871041801823e-16,0,0,3.196915110969316e-05,2.4706716765177584e-09,0.010955245807428467,3.6039488144373076e-06,1.3390113416812348e+21
2,5,0.2222148834901988,5.77777851165098,G3,1.8113562973312325,0.0,0.0,0.0,1.2258472021886662e-16,0.0,0.0,0,0,0.00906018848993925,3.0352975916396398e-05,1.4425199864446339,0.005371457795826544,1.3390113416812348e+21
2,6,0.3086582838174551,5.769134171618254,G1,0.0873334577058476,3.3068059682810347e+50,3.786413655370043e+51,0.0,0.0,1.2561479344937606e-16,1.755259880150379e-16,0,0,0.0004629392705292081,6.64753678326834e-09,0.1589737640928804,3.393296848319488e-05,1.3407212899629072e+21
2,6,0.3086582838174551,5.769134171618254,G2a,0.0440126107486955,1.7370448795727712e+50,3.9466981167988445e+51,0.0,0.0,1.1956621085833732e-16,1.6839747511054238e-16,0,0,0.00010621695350572707,5.978776029045403e-09,0.03671375827185252,1.0627990236765262e-05,1.3407212899629072e+21
2,6,0.3086582838174551,5.769134171618254,G2b,0.0012449039452062,7.17748216205451e+48,5.7654907350025834e+51,0.0,2.168404344971009e-19,3.617074024917231e-16,1.1527448892729166e-16,0,0,3.29140120463985e-05,2.503040908379402e-09,0.011271771143872244,3.6822699627774733e-06,1.3407212899629072e+21
2,6,0.3086582838174551,5.769134171618254,G3,1.811383112818788,0.0,0.0,0.0,1.2258290549010146e-16,0.0,0.0,0,0,0.009057842415519421,3.025119758915809e-05,1.4410729020780164,0.0053578443968227115,1.3407212899629072e+21
2,7,0.4024548389919358,5.759754516100807,G1,0.0907979970486872,3.303909651151634e+50,3.638747283577225e+51,0.0,0.0,0.0,1.8264912237573173e-16,0,0,0.0004798658980369405,6.857724170087811e-09,0.1645821563774223,3.5070742512725656e-05,1.3425816391538146e+21
2,7,0.4024548389919358,5.759754516100807,G2a,0.0459224051902311,1.7407639114341479e+50,3.790663629710001e+51,0.0,0.0,0.0,1.7532919372835603e-16,0,0,0.00010987230455054842,6.075135671532511e-09,0.0379345207025334,1.0910386238642759e-05,1.3425816391538146e+21
2,7,0.4024548389919358,5.759754516100807,G2b,0.0012787542198473,7.581893829376647e+48,5.929125168620772e+51,0.0,0.0,1.7120712104991707e-16,1.1209309619737035e-16,0,0,3.399997666777969e-05,2.5398076320918766e-09,0.01163538357156013,3.7719199420551477e-06,1.3425816391538146e+21
2,7,0.4024548389919358,5.759754516100807,G3,1.811412591166908,0.0,0.0,0.0,1.2258091061517392e-16,0.0,0.0,0,0,0.009055301105232156,3.0140946352125366e-05,1.4395122094253017,0.005343093434123553,1.3425816391538146e+21
2,8,0.4999999999999999,5.75,G1,0.094691934661274,3.3012264161905077e+50,3.486280460948914e+51,0.0,1.3877787807814457e-17,1.2582710069372447e-16,1.9063698556012324e-16,0,0,0.0004986506832143584,7.09079908609364e-09,0.17080498785548248,3.633279136803568e-05,1.3445218220005956e+21
2,8,0.4999999999999999,5.75,G2a,0.0480856035671171,1.7447045097449008e+50,3.6283302700145394e+51,0.0,0.0,0.0,1.8317351190022586e-16,0,0,0.00011392616047956896,6.180790043365466e-09,0.03928765685476488,1.1222507367585857e-05,1.3445218220005956e+21
2,8,0.4999999999999999,5.75,G2b,0.0013160889977196,8.023539106499882e+48,6.096501923807846e+51,0.0,2.168404344971009e-19,0.0,2.1803125995811813e-16,0,0,3.520355404182063e-05,2.5800301813752136e-09,0.012038206168564616,3.870849993293762e-06,1.3445218220005956e+21
2,8,0.4999999999999999,5.75,G3,1.811443722896504,0.0,0.0,0.0,1.2257880392220043e-16,0.0,0.0,0,0,0.009052664243685823,3.002649287719647e-05,1.4379003327492843,0.005327775655577964,1.3445218220005956e+21
2,9,0.5975451610080641,5.740245483899193,G1,0.0989234320011103,3.298884218252893e+50,3.334785451252709e+51,0.0,1.3877787807814457e-17,1.25916437559235e-16,1.9929737837940856e-16,0,0,0.0005187832408505256,7.34044142873666e-09,0.17747333730363785,3.768487815988674e-05,1.3464676205315125e+21
2,9,0.5975451610080641,5.740245483899193,G2a,0.0504559329390249,1.7487419516495215e+50,3.4658797286789746e+51,0.0,0.0,1.1876645044483852e-16,1.9175910588962548e-16,0,0,0.00011826776623573233,6.292588334023768e-09,0.04073612572010091,1.155562757018336e-05,1.3464676205315125e+21
2,9,0.5975451610080641,5.740245483899193,G2b,0.001355843583986,8.488861947426991e+48,6.260944881614489e+51,0.0,0.0,1.5291498703511825e-16,2.1230469536447226e-16,0,0,3.649166997058633e-05,2.6224871690438563e-09,0.01246916260332994,3.976257999243059e-06,1.3464676205315125e+21
2,9,0.5975451610080641,5.740245483899193,G3,1.8114754052626207,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009050034981402546,2.991224744709333e-05,1.436300742586014,0.0053124812151459245,1.3464676205315125e+21
2,10,0.6913417161825448,5.730865828381746,G1,0.103356686791683,3.296958956993232e+50,3.1898845244897446e+51,0.0,0.0,0.0,2.0835048817285004e-16,0,0,0.0005395698366721786,7.598095882733502e-09,0.18435802633363865,3.908060518766314e-05,1.3483439619663292e+21
2,10,0.6913417161825448,5.730865828381746,G2a,0.0529606884437063,1.7527352887052652e+50,3.30950246345137e+51,0.0,0.0,0.0,2.0081991333505583e-16,0,0,0.0001227474431269843,6.4065334963896115e-09,0.0422299757459316,1.1898169958433608e-05,1.3483439619663292e+21
2,10,0.6913417161825448,5.730865828381746,G2b,0.0013966232456682,8.961035591407365e+48,6.416215410420188e+51,0.0,0.0,1.4485761175621437e-16,2.0716698408008511e-16,0,0,3.7819844608658727e-05,2.665647825709435e-09,0.0129133637936162,4.084460219020179e-06,1.3483439619663292e+21
2,10,0.6913417161825448,5.730865828381746,G3,1.8115064622138772,0.0,0.0,0.0,1.225745585547988e-16,0.0,0.0,0,0,0.00904751550439838,2.9802588698935412e-05,1.4347751783398133,0.005297796742505485,1.3483439619663292e+21
2,11,0.777785116509801,5.72222148834902,G1,0.1078046824451965,3.2954721360241244e+50,3.05689146452373e+51,0.0,0.0,0.0,2.174149804157362e-16,0,0,0.0005601200475114762,7.852773511971426e-09,0.1911645341449795,4.046035956462087e-05,1.3500778446877643e+21
2,11,0.777785116509801,5.72222148834902,G2a,0.0554952886069247,1.756526341709331e+50,3.1651810195111804e+51,0.0,6.938893903907228e-18,1.1824011368897639e-16,2.0997661549073065e-16,0,0,0.00012717366799734972,6.517767460250962e-09,0.04370531819875524,1.2235512977354665e-05,1.3500778446877643e+21
2,11,0.777785116509801,5.72222148834902,G2b,0.0014366858970732,9.419999113399075e+48,6.556756165414715e+51,0.0,0.0,1.3779982344025029e-16,2.027264644667234e-16,0,0,3.913125878492867e-05,2.7076721215989186e-09,0.013351814905589187,4.190839238461483e-06,1.3500778446877643e+21
2,11,0.777785116509801,5.72222148834902,G3,1.81153566969706,0.0,0.0,0.0,1.2257258227885928e-16,0.0,0.0,0,0,0.009045202846328898,2.970169711654385e-05,1.4333810515662617,0.0052842829333176675,1.3500778446877643e+21
2,12,0.8535533905932737,5.714644660940673,G1,0.1120289801896744,3.2943972788283086e+50,2.940665239700138e+51,0.0,1.3877787807814457e-17,0.0,1.130040218315073e-16,0,0,0.000579361789892362,8.091228790001967e-09,0.1975380189801452,4.175229902316467e-05,1.3516012770261184e+21
2,12,0.8535533905932737,5.714644660940673,G2a,0.0579219348680472,1.7599447495221107e+50,3.038477139155428e+51,0.0,0.0,0.0,2.1873259776349456e-16,0,0,0.00013131679116923622,6.620698606673126e-09,0.04508546557069347,1.2550274758600832e-05,1.3516012770261184e+21
2,12,0.8535533905932737,5.714644660940673,G2b,0.0014739799965197,9.843029504920992e+48,6.677858266843473e+51,0.0,0.0,1.3187750925512708e-16,1.9905004608808846e-16,0,0,4.035773057987834e-05,2.7464629098358154e-09,0.013761761671372327,4.289939786791925e-06,1.3516012770261184e+21
2,12,0.8535533905932737,5.714644660940673,G3,1.8115617922627756,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.009043202059166732,2.9613399451325843e-05,1.4321692272671829,0.005272453511718955,1.3516012770261184e+21
2,13,0.9157348061512728,5.708426519384873,G1,0.1157516880263658,3.2936743887987776e+50,2.845465534851248e+51,0.0,1.3877787807814457e-17,2.5223121635546926e-16,1.167847562643562e-16,0,0,0.0005961032518947383,8.29871140035115e-09,0.20308366821361584,4.287644827048079e-05,1.3528540966021043e+21
