interval_index,node_index,fraction,z_eval,group,node_count,q_sha256,tau_sha256,q_min,q_max,q_sum
1,3,0.0842651938487273,5.891573480615127,G2b,46080,181798d85709d10b831420bbcabac4cac270d8bccbd3eacf13fd7cf35729c2fa,25dfc22a4e3e18fa5a9af8ad0c7b55b45b884198be9191bb722ab48a661a275b,9.802519762435972e-216,0.004759584421016194,1.0
1,3,0.0842651938487273,5.891573480615127,G3,46080,26ff8532a12fc9b04459ba2dc94038546a5b0e103da0304fd0489147a5bb931b,4fd15a215394e3f4c974cfdd9e3e308e8f48f480f1c25c1154afd64d63403558,6.82162522615206e-215,0.005980606142093291,1.0
1,4,0.1464466094067262,5.885355339059328,G1,46080,fb44ce47dd943b99ceed611fd7a029550c74a39f5e1718f37d23c499de926996,9b5f67ab056aca204e1c36edab0d04d8e92e2f0da3ef9d76e5462373706723e7,2.3931630538180504e-216,0.0042219674375723526,1.0
1,4,0.1464466094067262,5.885355339059328,G2a,46080,59c05a1612001cbb74f49a420a8bd202a525c9592d37761a73fbad22b5309ad1,f85403a9f88ae2f873e9e8ebec4ada2bc83426b5b071fbf3b94f3dca3f2f37aa,8.192166695954113e-216,0.004640917122633329,1.0
1,4,0.1464466094067262,5.885355339059328,G2b,46080,d16e05fb2e4240fa7e76c93d8b34d48f493d17401f4ae3242387c8d7b6472945,35fa4ac2d7c8442c412fd8a92264ab98dbb53a4dd6fe16d2d41959b1e21b57de,9.687830791526874e-216,0.0047489715472321045,1.0
1,4,0.1464466094067262,5.885355339059328,G3,46080,9f230b6017b695a1d74fef39920e7e08f7aa999b7a15f4e29cdaa9bf058af8c3,5180589b515f1fbe31ea883f8200716eea141c10d3b451dc60e62cdc4d2ad7e3,6.817764906926218e-215,0.005978237366408533,1.0
1,5,0.2222148834901988,5.87777851165098,G1,46080,257f76a8accf8a17b5d751afeb89e88424482bede36d80b9306fe3fcf0bd8adb,98e1806cecc93a0bbd02e3eb91e693173d845b20188b8889e6ef5fd8bc12a866,2.389728703488273e-216,0.0042178795352480905,1.0
1,5,0.2222148834901988,5.87777851165098,G2a,46080,1da12b4302f936f3b869f5b0aa57a28a01e4347657238cf57505ab0f0557988d,2ac585021d2921d8c7bf549e2595b826b0c8e221ee1465b496eda49a1dce16c2,8.057243369675495e-216,0.004628095802653002,1.0
1,5,0.2222148834901988,5.87777851165098,G2b,46080,ef6353b79e8aadb3c2a5a6e6e1dd227b7aabaa3bd131ed4a15549e096c826c96,29aa3557df2c3155e50a946fbac7510a47d06fc56a52fadb9927f32c3f539d97,9.550192717283385e-216,0.004736155886282625,1.0
1,5,0.2222148834901988,5.87777851165098,G3,46080,eebfee72e0b121e9293e7bf7768d4cd06ed9c9625598ca9a60dfa80f6261abec,fa415cac56755e8bd4fed78c5e8c7a7cb3bad9ab12553f651f2723a57ac4dfdf,6.813051007190277e-215,0.005975345700905307,1.0
1,6,0.3086582838174551,5.869134171618255,G1,46080,5b063df1f0e685bcca278cbc4301990caba7376498856f255bbe4e728fe29b2d,62902e0b9519dc9842b1401963f98820b6028ddfc78ca19a5b3ab2d3451b2a04,2.3858063585314706e-216,0.00421320814839655,1.0
1,6,0.3086582838174551,5.869134171618255,G2a,46080,463cff3b3ecff6483aab039afa0271a5c73f6f239450dcb32d9ef6024f04b7b1,709b099e6b7e232219f4d8b4140d8919ac757a3e40274c5db503d91d703b09ed,7.907832577500111e-216,0.004613747738154325,1.0
1,6,0.3086582838174551,5.869134171618255,G2b,46080,2680ff1d775256f640e9c5179a6aafae79b64c307c319fbd08fcd936a8f47bb5,2ac1504256a163c37abb78e967333255fd22ca62c3d10994a5aafe2c87fac7a5,9.396423072289251e-216,0.004721722492792763,1.0
1,6,0.3086582838174551,5.869134171618255,G3,46080,a1136ae6252ed4c5a7658bcb53053640687f2decc7204eed5fd99c32225d9495,32fb41e8dbc7cc3c2078d9775e6bf68da43f6c8a9e031c7c75903920860715bc,6.807659537574717e-215,0.005972039533959422,1.0
1,7,0.4024548389919358,5.859754516100806,G1,46080,a6835a85ef8b9f67289955af74ae8be7088823e2d0301ca9f00d795d31d88ea8,73158157809faf105a47f1998e116464fff1ee3f0a80f0ae3518c03e6d5745df,2.3815453072699935e-216,0.004208130217608303,1.0
1,7,0.4024548389919358,5.859754516100806,G2a,46080,6d98eefd8202eda463a32624af0f9d807bb4963c2e27f65e0c1406f933b88d6d,010db8f419499fbbe86f5ccd069cdbf7079b0e3f387f6a6fe1516ef702fc17d8,7.751556187038247e-216,0.004598547074678032,1.0
1,7,0.4024548389919358,5.859754516100806,G2b,46080,d6c8968aa511a46062f5f72fe162503ee28690543878ff5b74d18e77a52154ef,10d5e80c49ccbcc5bd8841a6b4e41bc4e521248fb96f9a7ef13113c4bafb4a1b,9.234043026352808e-216,0.004706328579299007,1.0
1,7,0.4024548389919358,5.859754516100806,G3,46080,ef120490b8e061946544b35b561b5d86ae58fe8b05a9c58d7110e3aedb1f88c7,607bbe2d74296a8d906c611540ec151a198d21a70919a7cc0e5c0bb7d73992dc,6.801793361610355e-215,0.005968443576416844,1.0
