# z zre gamma density mfp_13.6eV mfp_14.48eV mfp_16.7eV mfp_20.05eV mfp_25.5eV mfp_39.5eV
9.550000 12.000000 3.000000 0.000000 46.206974 54.386605 77.090517 119.662911 213.163520 472.522345
9.570000 12.000000 3.000000 0.000000 45.840714 53.955105 76.480117 118.633311 210.981920 467.749844
9.590000 12.000000 3.000000 0.000000 45.606674 53.721715 76.266787 118.529311 211.164220 467.333144
9.600000 12.000000 3.000000 0.000000 45.201994 53.202985 75.407527 116.978211 208.077220 461.167443
9.610000 12.000000 3.000000 0.000000 45.139754 53.129385 75.304347 116.840511 207.975320 459.102843
9.620000 12.000000 3.000000 0.000000 44.766914 52.675085 74.607187 115.646611 205.696819 455.789543
9.640000 12.000000 3.000000 0.000000 44.536454 52.436775 74.372157 115.444311 205.445419 454.230043
9.650000 12.000000 3.000000 0.000000 44.246254 52.071965 73.788287 114.425411 203.469919 449.806942
9.670000 12.000000 3.000000 0.000000 43.956340 51.702290 73.187400 113.365400 201.301800 443.136900
9.690000 12.000000 3.000000 0.000000 43.777994 51.509685 72.960587 113.104611 200.957019 442.783941
9.700000 12.000000 3.000000 0.000000 43.220034 50.840085 71.980217 111.509610 197.882318 434.902741
9.720000 12.000000 3.000000 0.000000 43.186024 50.815235 71.969657 111.503610 197.943418 436.157441
9.730000 12.000000 3.000000 0.000000 42.857804 50.382705 71.236617 110.190710 195.233318 428.056440
9.750000 12.000000 3.000000 0.000000 42.499924 49.980715 70.725727 109.526010 194.268818 426.238840
9.770000 12.000000 3.000000 0.000000 42.141010 49.543060 70.058890 108.347800 191.784000 420.077900
9.790000 12.000000 3.000000 0.000000 41.844814 49.209185 69.619136 107.701010 190.800618 417.845839
9.810000 12.000000 3.000000 0.000000 41.522484 48.796755 68.935106 106.400110 187.712617 408.319338
9.830000 12.000000 3.000000 0.000000 41.042584 48.258374 68.262116 105.622610 187.185817 410.642738
9.840000 12.000000 3.000000 0.000000 41.044984 48.251604 68.211246 105.388610 186.189617 405.451437
9.850000 12.000000 3.000000 0.000000 40.875594 48.045154 67.890316 104.774910 184.727217 401.705037
9.870000 12.000000 3.000000 0.000000 40.523224 47.609564 67.233666 103.797210 183.191217 398.381837
9.890000 12.000000 3.000000 0.000000 40.318994 47.388854 66.976246 103.426609 182.407417 396.112636
9.900000 12.000000 3.000000 0.000000 39.911050 46.927230 66.374930 102.632800 181.312700 393.142700
9.920000 12.000000 3.000000 0.000000 39.728494 46.642944 65.759616 101.236509 177.932616 383.036035
9.940000 12.000000 3.000000 0.000000 39.251780 46.109700 65.094760 100.427000 177.008700 382.660300
9.960000 12.000000 3.000000 0.000000 39.037504 45.846684 64.699026 99.794349 175.836616 379.672635
9.970000 12.000000 3.000000 0.000000 39.038174 45.839384 64.645456 99.526799 174.921816 377.913934
9.990000 12.000000 3.000000 0.000000 38.594860 45.330470 63.970030 98.632730 173.721500 375.665200
10.010000 12.000000 3.000000 0.000000 38.233425 44.883111 63.279987 97.438168 171.145655 368.620434
10.020000 12.000000 3.000000 0.000000 38.013680 44.629780 62.925540 96.832280 169.794800 364.394400
10.040000 12.000000 3.000000 0.000000 37.946930 44.537950 62.738180 96.389590 168.559400 359.793100
10.050000 12.000000 3.000000 0.000000 37.640090 44.203700 62.358710 95.999510 168.282900 360.093600
10.060000 12.000000 3.000000 0.000000 37.366690 43.847180 61.762750 94.984650 166.458600 356.498700
10.080000 12.000000 3.000000 0.000000 37.163050 43.594700 61.356570 94.249060 165.096100 354.364900
10.090000 12.000000 3.000000 0.000000 36.782613 43.165009 60.821225 93.647504 164.658248 353.933819
10.110000 12.000000 3.000000 0.000000 36.768200 43.144580 60.777990 93.506110 164.050000 352.191400
10.120000 12.000000 3.000000 0.000000 36.345490 42.627340 59.987010 92.152870 161.349100 344.661900
10.140000 12.000000 3.000000 0.000000 36.173900 42.444770 59.768780 91.822070 160.648900 342.965800
10.150000 12.000000 3.000000 0.000000 36.029012 42.275088 59.539303 91.497702 160.116643 341.702606
10.170000 12.000000 3.000000 0.000000 35.807770 42.012670 59.154430 90.883830 158.984000 338.949500
10.180000 12.000000 3.000000 0.000000 35.625690 41.822090 58.971010 90.806320 159.240000 339.623600
10.200000 12.000000 3.000000 0.000000 35.278610 41.381710 58.229520 89.346930 155.947800 331.649800
10.220000 12.000000 3.000000 0.000000 34.984421 41.033387 57.750521 88.704299 155.137138 330.708194
10.240000 12.000000 3.000000 0.000000 34.780660 40.783860 57.364820 87.987980 153.390000 324.156500
10.250000 12.000000 3.000000 0.000000 34.646290 40.620920 57.118880 87.624150 152.989000 324.829300
10.270000 12.000000 3.000000 0.000000 34.420551 40.321326 56.598480 86.642657 150.854134 319.139183
10.280000 12.000000 3.000000 0.000000 33.932450 39.785160 55.948300 85.757960 149.215500 314.338300
10.300000 12.000000 3.000000 0.000000 34.010640 39.849240 55.950810 85.620970 148.949700 314.325200
10.310000 12.000000 3.000000 0.000000 33.840940 39.631370 55.592800 84.973740 147.357600 308.355200
10.330000 12.000000 3.000000 0.000000 33.343510 39.042200 54.744470 83.636260 145.176500 305.572600
10.340000 12.000000 3.000000 0.000000 33.308880 39.025710 54.806180 83.946170 146.135700 307.324300
10.350000 12.000000 3.000000 0.000000 33.071190 38.727380 54.334140 83.145950 144.612300 303.884200
10.370000 12.000000 3.000000 0.000000 32.908589 38.527654 54.004437 82.443962 142.789125 299.158963
10.380000 12.000000 3.000000 0.000000 32.650910 38.255820 53.704820 82.103760 142.379900 298.280200
10.400000 12.000000 3.000000 0.000000 32.408550 37.955960 53.247490 81.363780 141.004000 294.743500
10.410000 12.000000 3.000000 0.000000 32.309830 37.814910 52.975120 80.827640 139.966800 293.204000
10.430000 12.000000 3.000000 0.000000 32.027810 37.501270 52.574670 80.211600 138.565600 288.710600
10.440000 12.000000 3.000000 0.000000 31.780420 37.179040 52.035620 79.265490 136.838900 285.226700
10.450000 12.000000 3.000000 0.000000 31.721420 37.131170 52.037110 79.414700 137.387800 287.420200
10.460000 12.000000 3.000000 0.000000 31.603690 36.993990 51.838240 79.067990 136.632300 284.561700
10.470000 12.000000 3.000000 0.000000 31.373950 36.711850 51.416950 78.400360 135.419700 282.206900
10.490000 12.000000 3.000000 0.000000 31.164050 36.479010 51.129780 78.018640 134.813300 280.151100
10.500000 12.000000 3.000000 0.000000 31.215480 36.508830 51.063380 77.678160 133.630800 275.482100
10.510000 12.000000 3.000000 0.000000 30.978460 36.209880 50.597050 76.937750 132.463700 274.586800
10.530000 12.000000 3.000000 0.000000 30.611750 35.795910 50.058070 76.163370 131.113400 271.539200
10.540000 12.000000 3.000000 0.000000 30.572020 35.742410 49.961860 76.025110 131.135700 272.246100
10.550000 12.000000 3.000000 0.000000 30.173806 35.296661 49.395673 75.188015 129.347812 267.365031
10.560000 12.000000 3.000000 0.000000 30.087780 35.159320 49.102840 74.567740 127.904400 262.833600
10.570000 12.000000 3.000000 0.000000 30.064080 35.123030 49.028380 74.432560 127.805300 263.231100
10.590000 12.000000 3.000000 0.000000 29.951130 34.990010 48.822780 74.033450 126.825900 260.412400
10.600000 12.000000 3.000000 0.000000 29.615640 34.602070 48.311520 73.405370 126.232400 260.097100
10.610000 12.000000 3.000000 0.000000 29.465130 34.432440 48.083350 73.008520 125.349200 258.705400
10.620000 12.000000 3.000000 0.000000 29.303020 34.218710 47.724700 72.390210 124.195100 255.187800
10.640000 12.000000 3.000000 0.000000 29.147010 34.044200 47.497480 72.024890 123.210600 251.898000
10.650000 12.000000 3.000000 0.000000 29.052640 33.943080 47.381720 71.906200 123.302800 252.727400
10.670000 12.000000 3.000000 0.000000 28.757400 33.570250 46.790520 70.886080 121.177500 247.250100
10.680000 12.000000 3.000000 0.000000 28.673380 33.458470 46.602860 70.625880 121.158900 250.264400
10.690000 12.000000 3.000000 0.000000 28.529030 33.297390 46.389230 70.272910 120.242400 245.945800
10.710000 12.000000 3.000000 0.000000 28.269440 32.969670 45.852390 69.247620 117.983500 240.564500
10.720000 12.000000 3.000000 0.000000 28.158300 32.843530 45.692140 69.042400 117.749400 240.476300
10.730000 12.000000 3.000000 0.000000 27.860530 32.503960 45.256070 68.538770 117.425700 241.470000
10.750000 12.000000 3.000000 0.000000 27.798910 32.415730 45.063600 68.002980 115.701200 235.463800
10.760000 12.000000 3.000000 0.000000 27.413810 31.964070 44.445720 67.136260 114.428200 232.879200
10.780000 12.000000 3.000000 0.000000 27.201750 31.706020 44.059420 66.516980 113.245800 229.400200
10.790000 12.000000 3.000000 0.000000 27.192630 31.710310 44.095460 66.587120 113.358800 229.730800
10.800000 12.000000 3.000000 0.000000 26.958230 31.412280 43.596950 65.631300 111.288500 224.280600
10.810000 12.000000 3.000000 0.000000 26.716180 31.137870 43.245560 65.157070 110.357800 221.554300
10.850000 12.000000 3.000000 0.000000 26.214120 30.513830 42.276030 63.545410 107.511700 215.855900
10.860000 12.000000 3.000000 0.000000 26.232180 30.547700 42.365520 63.806920 108.333800 218.587800
10.870000 12.000000 3.000000 0.000000 26.137610 30.418510 42.117200 63.207370 106.559100 212.478800
10.880000 12.000000 3.000000 0.000000 25.755990 29.978830 41.534960 62.419320 105.488000 211.314000
10.900000 12.000000 3.000000 0.000000 25.595620 29.755310 41.116870 61.620290 103.947800 208.043600
10.910000 12.000000 3.000000 0.000000 25.518990 29.676810 41.039650 61.524390 103.599400 206.119100
10.930000 12.000000 3.000000 0.000000 25.275141 29.384125 40.610264 60.838191 102.352386 203.335470
10.940000 12.000000 3.000000 0.000000 25.049550 29.132950 40.305500 60.508380 102.191800 203.891800
10.950000 12.000000 3.000000 0.000000 24.831410 28.860540 39.867570 59.720940 100.688100 201.398700
10.970000 12.000000 3.000000 0.000000 24.755670 28.765900 39.711220 59.383550 99.660630 197.771300
10.990000 12.000000 3.000000 0.000000 24.488530 28.467140 39.328460 58.824880 98.584980 194.632100
11.010000 12.000000 3.000000 0.000000 24.079660 27.943840 38.465260 57.302770 95.703670 188.364900
11.030000 12.000000 3.000000 0.000000 23.842490 27.684210 38.163680 56.973950 95.351320 187.567000
11.040000 12.000000 3.000000 0.000000 23.675720 27.478470 37.845020 56.440400 94.311160 185.478400
11.060000 12.000000 3.000000 0.000000 23.358520 27.082980 37.231690 55.430780 92.630230 182.541200
11.080000 12.000000 3.000000 0.000000 23.091920 26.768470 36.782650 54.704430 91.103750 178.129200
11.090000 12.000000 3.000000 0.000000 23.007300 26.655410 36.584890 54.347220 90.445540 176.723100
11.110000 12.000000 3.000000 0.000000 22.720280 26.319120 36.104970 53.550630 88.820370 173.239800
11.120000 12.000000 3.000000 0.000000 22.487280 26.058070 35.771170 53.091790 88.089130 171.352600
11.140000 12.000000 3.000000 0.000000 22.276440 25.801890 35.394980 52.539610 87.418590 171.457000
11.150000 12.000000 3.000000 0.000000 22.041898 25.515341 34.957919 51.778153 85.644790 165.559236
11.170000 12.000000 3.000000 0.000000 21.846930 25.271030 34.567600 51.094140 84.391600 163.461900
11.180000 12.000000 3.000000 0.000000 21.569478 24.932630 34.060098 50.272791 82.891028 160.129431
11.200000 12.000000 3.000000 0.000000 21.468260 24.807660 33.859710 49.910250 82.224890 159.165700
11.220000 12.000000 3.000000 0.000000 21.035490 24.293840 33.126460 48.797630 80.298680 154.671100
11.240000 12.000000 3.000000 0.000000 20.695210 23.896810 32.579560 47.967490 78.753170 150.750500
11.260000 12.000000 3.000000 0.000000 20.613900 23.803260 32.449110 47.754630 78.303380 149.316800
11.270000 12.000000 3.000000 0.000000 20.313240 23.435490 31.885270 46.799810 76.571960 146.343200
11.290000 12.000000 3.000000 0.000000 20.185166 23.285279 31.677636 46.474408 75.883742 144.304817
11.300000 12.000000 3.000000 0.000000 20.053490 23.113020 31.369540 45.837990 74.453860 141.239100
11.310000 12.000000 3.000000 0.000000 19.902070 22.938450 31.145920 45.621070 74.491570 141.781700
11.320000 12.000000 3.000000 0.000000 19.630960 22.620930 30.704120 44.938450 73.169830 138.800200
11.330000 12.000000 3.000000 0.000000 19.561450 22.551630 30.634050 44.847100 73.030360 138.561500
11.340000 12.000000 3.000000 0.000000 19.459610 22.406510 30.357610 44.279320 71.696500 134.463800
11.360000 12.000000 3.000000 0.000000 18.986480 21.854840 29.600110 43.177020 69.877200 130.797700
11.380000 12.000000 3.000000 0.000000 18.894890 21.745380 29.441110 42.924330 69.414940 129.924000
11.390000 12.000000 3.000000 0.000000 18.579720 21.346680 28.792590 41.764300 67.190080 125.585900
11.410000 12.000000 3.000000 0.000000 18.272280 20.990050 28.317680 41.131000 66.327490 124.090100
11.430000 12.000000 3.000000 0.000000 18.104240 20.788550 28.020850 40.653950 65.444470 122.265400
11.440000 12.000000 3.000000 0.000000 17.874320 20.522420 27.651980 40.091950 64.536110 120.723400
11.450000 12.000000 3.000000 0.000000 17.813964 20.424906 27.445612 39.683512 63.676081 118.412695
11.460000 12.000000 3.000000 0.000000 17.557780 20.139900 27.096290 39.249950 63.124820 117.653300
11.480000 12.000000 3.000000 0.000000 17.495430 20.048190 26.906640 38.829770 62.147350 115.623200
11.500000 12.000000 3.000000 0.000000 17.084180 19.557750 26.196600 37.729850 60.293270 112.254300
11.510000 12.000000 3.000000 0.000000 16.965640 19.443470 26.103110 37.654400 60.064750 110.657200
11.520000 12.000000 3.000000 0.000000 16.825393 19.264195 25.812441 37.171160 59.241477 109.034387
11.530000 12.000000 3.000000 0.000000 16.675690 19.090130 25.579450 36.864170 58.917010 109.171700
11.550000 12.000000 3.000000 0.000000 16.386720 18.732430 25.010860 35.840680 56.808270 104.385300
11.560000 12.000000 3.000000 0.000000 16.210040 18.522300 24.708600 35.351320 55.841950 102.128100
11.580000 12.000000 3.000000 0.000000 16.093940 18.377570 24.489880 35.045140 55.475460 101.443000
11.590000 12.000000 3.000000 0.000000 15.731250 17.944520 23.863350 34.056610 53.740950 98.004800
11.610000 12.000000 3.000000 0.000000 15.490500 17.669970 23.499100 33.521930 52.839870 96.466940
11.620000 12.000000 3.000000 0.000000 15.344290 17.468400 23.140180 32.864990 51.518000 93.415150
11.640000 12.000000 3.000000 0.000000 15.073580 17.164520 22.741150 32.293260 50.633510 91.863320
11.670000 12.000000 3.000000 0.000000 14.777412 16.808893 22.230428 31.529095 49.412529 89.522101
11.680000 12.000000 3.000000 0.000000 14.574180 16.561330 21.855640 30.912900 48.303630 87.440280
11.690000 12.000000 3.000000 0.000000 14.528430 16.511430 21.785770 30.753800 47.791360 85.600490
11.710000 12.000000 3.000000 0.000000 14.239150 16.183680 21.362570 30.206860 47.101550 84.606720
11.720000 12.000000 3.000000 0.000000 13.961670 15.852680 20.882020 29.429300 45.639160 81.666660
11.730000 12.000000 3.000000 0.000000 14.011630 15.905270 20.938850 29.460620 45.491980 80.511680
11.750000 12.000000 3.000000 0.000000 13.803850 15.648540 20.550750 28.873790 44.606110 79.033560
11.760000 12.000000 3.000000 0.000000 13.674380 15.480140 20.262170 28.341910 43.606980 77.114790
11.770000 12.000000 3.000000 0.000000 13.562090 15.363400 20.138680 28.194340 43.262620 75.730360
11.780000 12.000000 3.000000 0.000000 13.313040 15.065310 19.701410 27.482840 41.927750 72.850520
11.800000 12.000000 3.000000 0.000000 13.200820 14.924210 19.483060 27.124420 41.267480 70.989420
11.820000 12.000000 3.000000 0.000000 12.899990 14.570080 18.969830 26.274030 39.621020 67.392240
11.830000 12.000000 3.000000 0.000000 12.645060 14.264760 18.523310 25.572540 38.340260 64.243790
11.850000 12.000000 3.000000 0.000000 12.390320 13.947110 18.025790 24.696420 36.523740 59.773100
11.860000 12.000000 3.000000 0.000000 12.208580 13.725060 17.679790 24.043290 34.977430 55.462390
11.880000 12.000000 3.000000 0.000000 11.917950 13.356900 17.080890 22.973500 32.868440 50.986260
11.890000 12.000000 3.000000 0.000000 11.679360 13.057070 16.600910 22.092570 30.956470 46.306790
11.910000 12.000000 3.000000 0.000000 11.290279 12.565670 15.800782 20.654266 28.166672 40.678181
11.920000 12.000000 3.000000 0.000000 10.701050 11.810820 14.562680 18.498690 24.221030 33.348720
11.940000 12.000000 3.000000 0.000000 10.131800 11.078710 13.360610 16.451010 20.674710 27.210820
11.950000 12.000000 3.000000 0.000000 9.147578 9.896708 11.645680 13.898120 16.832650 21.346960
4.010000 15.000000 3.000000 0.000000 752.615400 840.854800 1060.285000 1373.236000 1816.514000 2417.372000
4.020000 15.000000 3.000000 0.000000 744.276800 830.952300 1045.812000 1351.076000 1784.306000 2381.407000
4.030000 15.000000 3.000000 0.000000 747.209400 834.555500 1050.892000 1357.728000 1791.743000 2383.589000
4.050000 15.000000 3.000000 0.000000 740.847700 828.520600 1046.649000 1358.334000 1803.521000 2423.942000
4.060000 15.000000 3.000000 0.000000 731.709200 817.373000 1030.148000 1333.083000 1763.114000 2358.356000
4.070000 15.000000 3.000000 0.000000 719.854300 804.302800 1014.686000 1316.786000 1751.205000 2357.377000
4.080000 15.000000 3.000000 0.000000 722.075742 806.988659 1017.675200 1316.802259 1738.925342 2315.067456
