s,time_s,node_a_baseline_J,node_b_baseline_J,partition_shape_f,node_a_redistributed_J,node_b_redistributed_J,baseline_pointwise_total_J,redistributed_pointwise_total_J
0.522,333329864729014.0,1.1025653094372456e+48,1.0602674532423076e+48,0.249516,1.2077724784254021e+48,9.550602842541512e+47,2.1628327626795533e+48,2.1628327626795533e+48
0.523,333968427688265.0,1.102577589750499e+48,1.0602792444332164e+48,0.249471,1.2077657847145269e+48,9.550910494691885e+47,2.1628568341837155e+48,2.1628568341837155e+48
0.524,334606990647515.94,1.1025898700637522e+48,1.0602910356241256e+48,0.249424,1.2077582477136904e+48,9.551226579741874e+47,2.1628809056878778e+48,2.1628809056878778e+48
0.525,335245553606766.94,1.1026021503770055e+48,1.0603028268150344e+48,0.24937499999999999,1.2077498674228925e+48,9.551551097691474e+47,2.16290497719204e+48,2.16290497719204e+48
0.526,335884116566017.94,1.1026144306902587e+48,1.0603146180059433e+48,0.249324,1.2077406438421334e+48,9.551884048540687e+47,2.1629290486962023e+48,2.1629290486962023e+48
0.527,336522679525268.94,1.1026267110035122e+48,1.0603264091968523e+48,0.249271,1.207730576971413e+48,9.552225432289514e+47,2.1629531202003645e+48,2.1629531202003645e+48
0.528,337161242484519.9,1.1026389913167655e+48,1.0603382003877611e+48,0.249216,1.2077196668107315e+48,9.55257524893795e+47,2.1629771917045267e+48,2.1629771917045267e+48
0.529,337799805443770.9,1.1026512716300187e+48,1.0603499915786702e+48,0.249159,1.2077079133600886e+48,9.552933498486004e+47,2.163001263208689e+48,2.163001263208689e+48
0.53,338438368403021.9,1.1026635519432722e+48,1.060361782769579e+48,0.2491,1.2076953166194844e+48,9.553300180933668e+47,2.1630253347128512e+48,2.1630253347128512e+48
0.531,339076931362272.9,1.1026758322565254e+48,1.0603735739604882e+48,0.249039,1.207681876588919e+48,9.553675296280946e+47,2.1630494062170135e+48,2.1630494062170135e+48
0.532,339715494321523.8,1.1026881125697787e+48,1.060385365151397e+48,0.248976,1.2076675932683922e+48,9.554058844527835e+47,2.1630734777211757e+48,2.1630734777211757e+48
0.533,340354057280774.8,1.1027003928830322e+48,1.060397156342306e+48,0.248911,1.2076524666579044e+48,9.554450825674337e+47,2.163097549225338e+48,2.163097549225338e+48
0.534,340992620240025.8,1.1027126731962854e+48,1.0604089475332149e+48,0.248844,1.2076364967574551e+48,9.554851239720452e+47,2.1631216207295002e+48,2.1631216207295002e+48
0.535,341631183199276.8,1.1027249535095387e+48,1.0604207387241239e+48,0.248775,1.2076196835670447e+48,9.555260086666179e+47,2.1631456922336624e+48,2.1631456922336624e+48
0.536,342269746158527.75,1.1027372338227921e+48,1.0604325299150328e+48,0.248704,1.207602027086673e+48,9.55567736651152e+47,2.163169763737825e+48,2.163169763737825e+48
0.537,342908309117778.75,1.1027495141360453e+48,1.0604443211059416e+48,0.248631,1.2075835273163397e+48,9.556103079256471e+47,2.163193835241987e+48,2.163193835241987e+48
0.538,343546872077029.75,1.1027617944492987e+48,1.0604561122968508e+48,0.248556,1.2075641842560454e+48,9.55653722490104e+47,2.1632179067461495e+48,2.1632179067461495e+48
0.539,344185435036280.75,1.1027740747625521e+48,1.0604679034877596e+48,0.248479,1.2075439979057901e+48,9.556979803445216e+47,2.1632419782503117e+48,2.1632419782503117e+48
0.54,344823997995531.75,1.1027863550758052e+48,1.0604796946786685e+48,0.2484,1.207522968265573e+48,9.557430814889008e+47,2.1632660497544736e+48,2.1632660497544736e+48
0.541,345462560954782.7,1.1027986353890587e+48,1.0604914858695775e+48,0.24831899999999998,1.2075010953353949e+48,9.557890259232413e+47,2.1632901212586362e+48,2.1632901212586362e+48
0.542,346101123914033.7,1.1028109157023121e+48,1.0605032770604865e+48,0.24823599999999998,1.2074783791152557e+48,9.558358136475429e+47,2.1633141927627987e+48,2.1633141927627987e+48
0.543,346739686873284.7,1.1028231960155652e+48,1.0605150682513954e+48,0.248151,1.2074548196051548e+48,9.558834446618059e+47,2.1633382642669607e+48,2.1633382642669607e+48
0.544,347378249832535.7,1.1028354763288187e+48,1.0605268594423044e+48,0.248064,1.207430416805093e+48,9.559319189660301e+47,2.1633623357711232e+48,2.1633623357711232e+48
0.545,348016812791786.6,1.102847756642072e+48,1.0605386506332134e+48,0.247975,1.2074051707150698e+48,9.559812365602155e+47,2.1633864072752855e+48,2.1633864072752855e+48
0.546,348655375751037.6,1.1028600369553252e+48,1.0605504418241222e+48,0.247884,1.2073790813350852e+48,9.560313974443622e+47,2.1634104787794474e+48,2.1634104787794474e+48
0.547,349293938710288.6,1.1028723172685787e+48,1.0605622330150311e+48,0.24779099999999998,1.2073521486651395e+48,9.560824016184703e+47,2.16343455028361e+48,2.16343455028361e+48
0.548,349932501669539.6,1.102884597581832e+48,1.0605740242059401e+48,0.247696,1.2073243727052325e+48,9.561342490825395e+47,2.1634586217877722e+48,2.1634586217877722e+48
0.549,350571064628790.56,1.1028968778950852e+48,1.060585815396849e+48,0.24759899999999999,1.2072957534553642e+48,9.5618693983657e+47,2.1634826932919344e+48,2.1634826932919344e+48
0.55,351209627588041.56,1.1029091582083386e+48,1.060597606587758e+48,0.2475,1.2072662909155347e+48,9.56240473880562e+47,2.1635067647960967e+48,2.1635067647960967e+48
0.551,351848190547292.56,1.1029214385215919e+48,1.060609397778667e+48,0.247399,1.2072359850857439e+48,9.56294851214515e+47,2.163530836300259e+48,2.163530836300259e+48
0.552,352486753506543.56,1.1029337188348452e+48,1.060621188969576e+48,0.247296,1.2072048359659918e+48,9.563500718384294e+47,2.163554907804421e+48,2.163554907804421e+48
0.553,353125316465794.5,1.1029459991480986e+48,1.0606329801604848e+48,0.247191,1.2071728435562784e+48,9.56406135752305e+47,2.1635789793085834e+48,2.1635789793085834e+48
0.554,353763879425045.5,1.1029582794613519e+48,1.0606447713513937e+48,0.247084,1.2071400078566037e+48,9.564630429561419e+47,2.1636030508127456e+48,2.1636030508127456e+48
0.555,354402442384296.5,1.1029705597746052e+48,1.0606565625423027e+48,0.246975,1.2071063288669678e+48,9.5652079344994e+47,2.163627122316908e+48,2.163627122316908e+48
0.556,355041005343547.5,1.1029828400878585e+48,1.0606683537332116e+48,0.246864,1.2070718065873706e+48,9.565793872336995e+47,2.16365119382107e+48,2.16365119382107e+48
0.557,355679568302798.44,1.1029951204011117e+48,1.0606801449241206e+48,0.246751,1.207036441017812e+48,9.566388243074203e+47,2.1636752653252323e+48,2.1636752653252323e+48
0.558,356318131262049.44,1.1030074007143652e+48,1.0606919361150296e+48,0.246636,1.2070002321582924e+48,9.566991046711023e+47,2.1636993368293946e+48,2.1636993368293946e+48
0.559,356956694221300.44,1.1030196810276184e+48,1.0607037273059385e+48,0.246519,1.2069631800088114e+48,9.567602283247455e+47,2.1637234083335568e+48,2.1637234083335568e+48
0.56,357595257180551.44,1.1030319613408717e+48,1.0607155184968473e+48,0.24639999999999998,1.2069252845693692e+48,9.568221952683498e+47,2.163747479837719e+48,2.163747479837719e+48
0.561,358233820139802.44,1.1030442416541252e+48,1.0607273096877563e+48,0.246279,1.2068865458399658e+48,9.568850055019157e+47,2.1637715513418813e+48,2.1637715513418813e+48
0.562,358872383099053.4,1.1030565219673784e+48,1.0607391008786653e+48,0.24615599999999999,1.206846963820601e+48,9.569486590254428e+47,2.1637956228460435e+48,2.1637956228460435e+48
0.5630000000000001,359510946058304.4,1.1030688022806317e+48,1.0607508920695742e+48,0.246031,1.2068065385112747e+48,9.570131558389311e+47,2.1638196943502058e+48,2.1638196943502058e+48
0.5640000000000001,360149509017555.4,1.1030810825938851e+48,1.0607626832604832e+48,0.24590399999999998,1.2067652699119876e+48,9.570784959423808e+47,2.1638437658543683e+48,2.1638437658543683e+48
0.5650000000000001,360788071976806.4,1.1030933629071383e+48,1.0607744744513922e+48,0.245775,1.2067231580227387e+48,9.571446793357917e+47,2.1638678373585303e+48,2.1638678373585303e+48
0.5660000000000001,361426634936057.3,1.1031056432203917e+48,1.0607862656423011e+48,0.245644,1.206680202843529e+48,9.572117060191638e+47,2.1638919088626928e+48,2.1638919088626928e+48
0.5670000000000001,362065197895308.3,1.103117923533645e+48,1.06079805683321e+48,0.24551099999999998,1.2066364043743577e+48,9.572795759924972e+47,2.1639159803668547e+48,2.1639159803668547e+48
0.5680000000000001,362703760854559.3,1.1031302038468982e+48,1.0608098480241189e+48,0.24537599999999998,1.2065917626152253e+48,9.573482892557918e+47,2.163940051871017e+48,2.163940051871017e+48
0.5690000000000001,363342323813810.3,1.1031424841601517e+48,1.0608216392150279e+48,0.24523899999999998,1.2065462775661318e+48,9.574178458090478e+47,2.1639641233751795e+48,2.1639641233751795e+48
0.5700000000000001,363980886773061.25,1.103154764473405e+48,1.0608334304059368e+48,0.24509999999999998,1.2064999492270768e+48,9.57488245652265e+47,2.1639881948793418e+48,2.1639881948793418e+48
0.5710000000000001,364619449732312.25,1.1031670447866582e+48,1.0608452215968458e+48,0.24495899999999998,1.2064527775980604e+48,9.575594887854436e+47,2.164012266383504e+48,2.164012266383504e+48
0.5720000000000001,365258012691563.25,1.1031793250999117e+48,1.0608570127877548e+48,0.24481599999999998,1.206404762679083e+48,9.576315752085834e+47,2.1640363378876666e+48,2.1640363378876666e+48
0.5730000000000001,365896575650814.25,1.103191605413165e+48,1.0608688039786637e+48,0.244671,1.2063559044701442e+48,9.577045049216845e+47,2.1640604093918288e+48,2.1640604093918288e+48
0.5740000000000001,366535138610065.2,1.1032038857264182e+48,1.0608805951695725e+48,0.244524,1.2063062029712442e+48,9.577782779247466e+47,2.1640844808959907e+48,2.1640844808959907e+48
0.5750000000000001,367173701569316.2,1.1032161660396715e+48,1.0608923863604815e+48,0.24437499999999998,1.2062556581823828e+48,9.578528942177702e+47,2.164108552400153e+48,2.164108552400153e+48
0.5760000000000001,367812264528567.2,1.1032284463529248e+48,1.0609041775513905e+48,0.244224,1.2062042701035601e+48,9.579283538007551e+47,2.1641326239043152e+48,2.1641326239043152e+48
0.577,368450827487818.1,1.1032407266661782e+48,1.0609159687422996e+48,0.244071,1.2061520387347764e+48,9.580046566737014e+47,2.1641566954084778e+48,2.1641566954084778e+48
0.578,369089390447069.06,1.1032530069794316e+48,1.0609277599332084e+48,0.243916,1.2060989640760313e+48,9.580818028366087e+47,2.16418076691264e+48,2.16418076691264e+48
0.579,369727953406320.06,1.1032652872926847e+48,1.0609395511241174e+48,0.243759,1.2060450461273248e+48,9.581597922894773e+47,2.1642048384168023e+48,2.1642048384168023e+48
0.58,370366516365571.06,1.1032775676059382e+48,1.0609513423150263e+48,0.2436,1.2059902848886573e+48,9.582386250323072e+47,2.1642289099209645e+48,2.1642289099209645e+48
0.581,371005079324822.06,1.1032898479191915e+48,1.0609631335059351e+48,0.24343900000000002,1.2059346803600282e+48,9.583183010650982e+47,2.1642529814251267e+48,2.1642529814251264e+48
0.582,371643642284073.0,1.1033021282324447e+48,1.0609749246968443e+48,0.24327600000000002,1.205878232541438e+48,9.58398820387851e+47,2.164277052929289e+48,2.164277052929289e+48
0.583,372282205243324.0,1.1033144085456982e+48,1.060986715887753e+48,0.243111,1.2058209414328866e+48,9.584801830005646e+47,2.1643011244334512e+48,2.1643011244334512e+48
0.584,372920768202575.0,1.1033266888589514e+48,1.0609985070786622e+48,0.242944,1.2057628070343739e+48,9.585623889032398e+47,2.1643251959376135e+48,2.1643251959376135e+48
0.585,373559331161826.0,1.1033389691722047e+48,1.061010298269571e+48,0.24277500000000002,1.2057038293458999e+48,9.586454380958758e+47,2.1643492674417757e+48,2.1643492674417757e+48
0.586,374197894121076.94,1.1033512494854582e+48,1.06102208946048e+48,0.24260400000000001,1.2056440083674647e+48,9.587293305784735e+47,2.164373338945938e+48,2.164373338945938e+48
0.587,374836457080327.94,1.1033635297987114e+48,1.0610338806513889e+48,0.242431,1.205583344099068e+48,9.588140663510323e+47,2.1643974104501002e+48,2.1643974104501002e+48
0.588,375475020039578.94,1.1033758101119647e+48,1.0610456718422979e+48,0.242256,1.2055218365407102e+48,9.588996454135524e+47,2.1644214819542624e+48,2.1644214819542624e+48
0.589,376113582998829.94,1.1033880904252181e+48,1.0610574630332068e+48,0.24207900000000002,1.2054594856923911e+48,9.589860677660338e+47,2.164445553458425e+48,2.164445553458425e+48
0.59,376752145958080.94,1.1034003707384714e+48,1.0610692542241156e+48,0.2419,1.2053962915541107e+48,9.590733334084764e+47,2.164469624962587e+48,2.164469624962587e+48
0.591,377390708917331.9,1.1034126510517247e+48,1.0610810454150248e+48,0.24171900000000002,1.205332254125869e+48,9.591614423408804e+47,2.1644936964667495e+48,2.1644936964667495e+48
0.592,378029271876582.9,1.103424931364978e+48,1.0610928366059336e+48,0.241536,1.2052673734076661e+48,9.592503945632454e+47,2.1645177679709114e+48,2.1645177679709114e+48
0.593,378667834835833.9,1.1034372116782312e+48,1.0611046277968425e+48,0.241351,1.2052016493995018e+48,9.59340190075572e+47,2.1645418394750736e+48,2.1645418394750736e+48
0.594,379306397795084.9,1.1034494919914847e+48,1.0611164189877515e+48,0.24116400000000002,1.2051350821013765e+48,9.594308288778597e+47,2.1645659109792362e+48,2.1645659109792362e+48
0.595,379944960754335.8,1.103461772304738e+48,1.0611282101786605e+48,0.240975,1.2050676715132898e+48,9.595223109701087e+47,2.1645899824833984e+48,2.1645899824833984e+48
0.596,380583523713586.8,1.1034740526179912e+48,1.0611400013695694e+48,0.240784,1.2049994176352418e+48,9.596146363523189e+47,2.1646140539875607e+48,2.1646140539875607e+48
0.597,381222086672837.8,1.1034863329312447e+48,1.0611517925604782e+48,0.240591,1.2049303204672326e+48,9.597078050244903e+47,2.164638125491723e+48,2.164638125491723e+48
0.598,381860649632088.8,1.103498613244498e+48,1.0611635837513874e+48,0.240396,1.204860380009262e+48,9.598018169866233e+47,2.1646621969958855e+48,2.1646621969958855e+48
0.599,382499212591339.75,1.1035108935577512e+48,1.0611753749422962e+48,0.240199,1.2047895962613302e+48,9.598966722387172e+47,2.1646862685000474e+48,2.1646862685000474e+48
0.6,383137775550590.75,1.1035231738710047e+48,1.0611871661332051e+48,0.24,1.2047179692234372e+48,9.599923707807726e+47,2.16471034000421e+48,2.16471034000421e+48
0.601,383776338509841.75,1.1035354541842578e+48,1.0611989573241141e+48,0.239799,1.2046454988955826e+48,9.600889126127892e+47,2.164734411508372e+48,2.164734411508372e+48
0.602,384414901469092.75,1.1035477344975112e+48,1.061210748515023e+48,0.239596,1.2045721852777672e+48,9.601862977347671e+47,2.1647584830125344e+48,2.1647584830125344e+48
0.603,385053464428343.7,1.1035600148107645e+48,1.061222539705932e+48,0.239391,1.2044980283699903e+48,9.602845261467062e+47,2.1647825545166967e+48,2.1647825545166967e+48
0.604,385692027387594.7,1.1035722951240178e+48,1.0612343308968408e+48,0.239184,1.204423028172252e+48,9.603835978486066e+47,2.1648066260208586e+48,2.1648066260208586e+48
0.605,386330590346845.7,1.1035845754372712e+48,1.06124612208775e+48,0.238975,1.2043471846845527e+48,9.604835128404684e+47,2.164830697525021e+48,2.164830697525021e+48
0.606,386969153306096.7,1.1035968557505245e+48,1.0612579132786588e+48,0.238764,1.204270497906892e+48,9.605842711222912e+47,2.1648547690291834e+48,2.1648547690291834e+48
0.607,387607716265347.7,1.1036091360637777e+48,1.0612697044695677e+48,0.238551,1.20419296783927e+48,9.606858726940754e+47,2.1648788405333456e+48,2.1648788405333453e+48
0.608,388246279224598.6,1.1036214163770312e+48,1.0612814956604767e+48,0.238336,1.204114594481687e+48,9.60788317555821e+47,2.164902912037508e+48,2.164902912037508e+48
0.609,388884842183849.6,1.1036336966902845e+48,1.0612932868513857e+48,0.238119,1.2040353778341424e+48,9.608916057075277e+47,2.16492698354167e+48,2.16492698354167e+48
0.61,389523405143100.6,1.1036459770035377e+48,1.0613050780422946e+48,0.2379,1.2039553178966365e+48,9.609957371491959e+47,2.1649510550458324e+48,2.1649510550458324e+48
0.611,390161968102351.6,1.1036582573167912e+48,1.0613168692332034e+48,0.237679,1.2038744146691696e+48,9.61100711880825e+47,2.1649751265499946e+48,2.1649751265499946e+48
0.612,390800531061602.56,1.1036705376300443e+48,1.0613286604241126e+48,0.237456,1.2037926681517411e+48,9.612065299024157e+47,2.164999198054157e+48,2.164999198054157e+48
0.613,391439094020853.56,1.1036828179432977e+48,1.0613404516150214e+48,0.237231,1.2037100783443517e+48,9.613131912139674e+47,2.165023269558319e+48,2.165023269558319e+48
0.614,392077656980104.56,1.1036950982565512e+48,1.0613522428059303e+48,0.237004,1.2036266452470008e+48,9.614206958154807e+47,2.1650473410624813e+48,2.1650473410624813e+48
0.615,392716219939355.56,1.1037073785698043e+48,1.0613640339968393e+48,0.236775,1.2035423688596884e+48,9.615290437069551e+47,2.1650714125666436e+48,2.1650714125666436e+48
0.616,393354782898606.5,1.1037196588830577e+48,1.0613758251877483e+48,0.236544,1.2034572491824153e+48,9.616382348883908e+47,2.1650954840708058e+48,2.165095484070806e+48
0.617,393993345857857.5,1.103731939196311e+48,1.0613876163786572e+48,0.236311,1.2033712862151805e+48,9.617482693597877e+47,2.165119555574968e+48,2.165119555574968e+48
0.618,394631908817108.5,1.1037442195095643e+48,1.061399407569566e+48,0.236076,1.2032844799579846e+48,9.618591471211457e+47,2.1651436270791303e+48,2.1651436270791303e+48
0.619,395270471776359.5,1.1037564998228177e+48,1.0614111987604752e+48,0.235839,1.2031968304108275e+48,9.619708681724654e+47,2.165167698583293e+48,2.165167698583293e+48
0.62,395909034735610.44,1.103768780136071e+48,1.061422989951384e+48,0.2356,1.203108337573709e+48,9.62083432513746e+47,2.1651917700874548e+48,2.1651917700874548e+48
0.621,396547597694861.44,1.1037810604493242e+48,1.061434781142293e+48,0.235359,1.2030190014466291e+48,9.62196840144988e+47,2.165215841591617e+48,2.165215841591617e+48
0.622,397186160654112.44,1.1037933407625777e+48,1.0614465723332019e+48,0.235116,1.2029288220295883e+48,9.623110910661913e+47,2.1652399130957796e+48,2.1652399130957796e+48
0.623,397824723613363.44,1.1038056210758308e+48,1.0614583635241109e+48,0.234871,1.2028377993225858e+48,9.624261852773558e+47,2.1652639845999415e+48,2.1652639845999415e+48
0.624,398463286572614.4,1.1038179013890842e+48,1.0614701547150198e+48,0.234624,1.2027459333256224e+48,9.625421227784817e+47,2.165288056104104e+48,2.165288056104104e+48
0.625,399101849531865.4,1.1038301817023377e+48,1.0614819459059286e+48,0.234375,1.2026532240386976e+48,9.626589035695687e+47,2.1653121276082663e+48,2.1653121276082663e+48
0.626,399740412491116.4,1.1038424620155908e+48,1.0614937370968377e+48,0.234124,1.2025596714618112e+48,9.627765276506173e+47,2.1653361991124285e+48,2.1653361991124285e+48
0.627,400378975450367.4,1.1038547423288442e+48,1.0615055282877465e+48,0.233871,1.202465275594964e+48,9.628949950216268e+47,2.1653602706165908e+48,2.1653602706165908e+48
0.628,401017538409618.4,1.1038670226420977e+48,1.0615173194786555e+48,0.233616,1.2023700364381555e+48,9.630143056825976e+47,2.1653843421207533e+48,2.1653843421207533e+48
0.629,401656101368869.3,1.1038793029553508e+48,1.0615291106695645e+48,0.233359,1.2022739539913853e+48,9.631344596335299e+47,2.1654084136249152e+48,2.1654084136249152e+48
0.63,402294664328120.3,1.1038915832686042e+48,1.0615409018604734e+48,0.2331,1.2021770282546543e+48,9.632554568744232e+47,2.1654324851290778e+48,2.1654324851290775e+48
0.631,402933227287371.3,1.1039038635818575e+48,1.0615526930513824e+48,0.232839,1.2020792592279618e+48,9.633772974052781e+47,2.16545655663324e+48,2.16545655663324e+48
0.632,403571790246622.3,1.1039161438951108e+48,1.0615644842422912e+48,0.232576,1.2019806469113081e+48,9.634999812260939e+47,2.165480628137402e+48,2.165480628137402e+48
0.633,404210353205873.25,1.1039284242083642e+48,1.0615762754332003e+48,0.232311,1.2018811913046932e+48,9.636235083368714e+47,2.1655046996415645e+48,2.1655046996415645e+48
0.634,404848916165124.25,1.1039407045216175e+48,1.0615880666241091e+48,0.232044,1.2017808924081169e+48,9.637478787376097e+47,2.1655287711457268e+48,2.1655287711457268e+48
0.635,405487479124375.25,1.1039529848348707e+48,1.0615998578150181e+48,0.231775,1.2016797502215793e+48,9.638730924283095e+47,2.165552842649889e+48,2.165552842649889e+48
0.636,406126042083626.25,1.1039652651481242e+48,1.061611649005927e+48,0.231504,1.2015777647450806e+48,9.639991494089707e+47,2.1655769141540512e+48,2.1655769141540512e+48
0.637,406764605042877.2,1.1039775454613774e+48,1.061623440196836e+48,0.231231,1.2014749359786206e+48,9.641260496795929e+47,2.1656009856582135e+48,2.1656009856582135e+48
0.638,407403168002128.2,1.1039898257746307e+48,1.061635231387745e+48,0.230956,1.2013712639221992e+48,9.642537932401765e+47,2.1656250571623757e+48,2.1656250571623757e+48
0.639,408041730961379.2,1.1040021060878842e+48,1.0616470225786538e+48,0.230679,1.2012667485758166e+48,9.643823800907214e+47,2.165649128666538e+48,2.165649128666538e+48
0.64,408680293920630.2,1.1040143864011373e+48,1.061658813769563e+48,0.2304,1.2011613899394725e+48,9.645118102312277e+47,2.1656732001707002e+48,2.1656732001707002e+48
0.641,409318856879881.1,1.1040266667143907e+48,1.0616706049604717e+48,0.230119,1.2010551880131674e+48,9.64642083661695e+47,2.1656972716748624e+48,2.1656972716748624e+48
0.642,409957419839132.1,1.104038947027644e+48,1.0616823961513809e+48,0.22983599999999998,1.200948142796901e+48,9.647732003821239e+47,2.1657213431790247e+48,2.1657213431790247e+48
0.643,410595982798383.1,1.1040512273408973e+48,1.0616941873422897e+48,0.229551,1.2008402542906733e+48,9.649051603925136e+47,2.165745414683187e+48,2.165745414683187e+48
0.644,411234545757634.1,1.1040635076541507e+48,1.0617059785331986e+48,0.229264,1.2007315224944844e+48,9.650379636928649e+47,2.1657694861873492e+48,2.1657694861873492e+48
0.645,411873108716885.1,1.104075787967404e+48,1.0617177697241076e+48,0.22897499999999998,1.2006219474083342e+48,9.651716102831774e+47,2.1657935576915114e+48,2.1657935576915114e+48
0.646,412511671676136.06,1.1040880682806572e+48,1.0617295609150164e+48,0.228684,1.2005115290322227e+48,9.65306100163451e+47,2.1658176291956736e+48,2.1658176291956736e+48
0.647,413150234635387.06,1.1041003485939107e+48,1.0617413521059255e+48,0.22839099999999998,1.20040026736615e+48,9.654414333336863e+47,2.1658417006998362e+48,2.1658417006998362e+48
0.648,413788797594638.06,1.104112628907164e+48,1.0617531432968343e+48,0.228096,1.2002881624101158e+48,9.655776097938825e+47,2.165865772203998e+48,2.165865772203998e+48
0.649,414427360553889.06,1.1041249092204172e+48,1.0617649344877435e+48,0.227799,1.2001752141641205e+48,9.657146295440402e+47,2.1658898437081607e+48,2.1658898437081607e+48
0.65,415065923513140.0,1.1041371895336705e+48,1.0617767256786523e+48,0.22749999999999998,1.2000614226281639e+48,9.658524925841589e+47,2.1659139152123226e+48,2.1659139152123226e+48
0.651,415704486472391.0,1.1041494698469238e+48,1.0617885168695614e+48,0.22719899999999998,1.199946787802246e+48,9.659911989142392e+47,2.1659379867164852e+48,2.1659379867164852e+48
0.652,416343049431642.0,1.1041617501601772e+48,1.0618003080604702e+48,0.226896,1.199831309686367e+48,9.661307485342805e+47,2.1659620582206474e+48,2.1659620582206474e+48
0.653,416981612390893.0,1.1041740304734305e+48,1.061812099251379e+48,0.226591,1.1997149882805266e+48,9.66271141444283e+47,2.1659861297248093e+48,2.1659861297248093e+48
0.654,417620175350143.94,1.1041863107866838e+48,1.0618238904422881e+48,0.22628399999999999,1.1995978235847248e+48,9.664123776442471e+47,2.166010201228972e+48,2.166010201228972e+48
0.655,418258738309394.94,1.1041985910999372e+48,1.0618356816331971e+48,0.22597499999999998,1.1994798155989619e+48,9.665544571341722e+47,2.1660342727331345e+48,2.166034272733134e+48
0.656,418897301268645.94,1.1042108714131905e+48,1.061847472824106e+48,0.225664,1.1993609643232378e+48,9.666973799140589e+47,2.1660583442372967e+48,2.1660583442372967e+48
0.657,419535864227896.94,1.1042231517264438e+48,1.0618592640150149e+48,0.225351,1.1992412697575522e+48,9.668411459839064e+47,2.1660824157414586e+48,2.1660824157414586e+48
0.658,420174427187147.9,1.1042354320396972e+48,1.0618710552059238e+48,0.22503599999999999,1.1991207319019057e+48,9.669857553437155e+47,2.1661064872456212e+48,2.1661064872456212e+48
0.659,420812990146398.9,1.1042477123529505e+48,1.0618828463968328e+48,0.224719,1.1989993507562976e+48,9.671312079934857e+47,2.1661305587497834e+48,2.1661305587497834e+48
0.66,421451553105649.9,1.1042599926662037e+48,1.0618946375877417e+48,0.2244,1.1988771263207281e+48,9.672775039332174e+47,2.1661546302539457e+48,2.1661546302539457e+48
0.661,422090116064900.9,1.104272272979457e+48,1.0619064287786507e+48,0.224079,1.1987540585951976e+48,9.674246431629101e+47,2.166178701758108e+48,2.166178701758108e+48
0.662,422728679024151.8,1.1042845532927103e+48,1.0619182199695597e+48,0.22375599999999998,1.1986301475797057e+48,9.675726256825643e+47,2.16620277326227e+48,2.16620277326227e+48
0.663,423367241983402.8,1.1042968336059637e+48,1.0619300111604686e+48,0.223431,1.1985053932742527e+48,9.677214514921797e+47,2.1662268447664324e+48,2.1662268447664324e+48
0.664,424005804942653.8,1.1043091139192172e+48,1.0619418023513774e+48,0.223104,1.1983797956788385e+48,9.678711205917561e+47,2.1662509162705946e+48,2.1662509162705946e+48
0.665,424644367901904.8,1.1043213942324704e+48,1.0619535935422866e+48,0.222775,1.1982533547934627e+48,9.680216329812943e+47,2.166274987774757e+48,2.166274987774757e+48
0.666,425282930861155.8,1.1043336745457237e+48,1.0619653847331954e+48,0.22244399999999998,1.1981260706181258e+48,9.681729886607933e+47,2.166299059278919e+48,2.166299059278919e+48
0.667,425921493820406.75,1.104345954858977e+48,1.0619771759241043e+48,0.22211099999999998,1.1979979431528276e+48,9.683251876302538e+47,2.1663231307830813e+48,2.1663231307830813e+48
0.668,426560056779657.75,1.1043582351722303e+48,1.0619889671150133e+48,0.221776,1.1978689723975681e+48,9.684782298896754e+47,2.1663472022872436e+48,2.1663472022872436e+48
0.669,427198619738908.75,1.1043705154854837e+48,1.0620007583059223e+48,0.221439,1.1977391583523475e+48,9.686321154390585e+47,2.1663712737914058e+48,2.1663712737914058e+48
0.67,427837182698159.75,1.104382795798737e+48,1.0620125494968312e+48,0.2211,1.1976085010171654e+48,9.687868442784028e+47,2.166395345295568e+48,2.166395345295568e+48
0.671,428475745657410.7,1.1043950761119904e+48,1.06202434068774e+48,0.22075899999999998,1.1974770003920223e+48,9.689424164077081e+47,2.1664194167997303e+48,2.1664194167997303e+48
0.672,429114308616661.7,1.1044073564252435e+48,1.0620361318786492e+48,0.22041599999999997,1.1973446564769175e+48,9.69098831826975e+47,2.1664434883038925e+48,2.1664434883038925e+48
0.673,429752871575912.7,1.1044196367384968e+48,1.062047923069558e+48,0.220071,1.1972114692718518e+48,9.69256090536203e+47,2.1664675598080548e+48,2.1664675598080548e+48
0.674,430391434535163.7,1.1044319170517502e+48,1.062059714260467e+48,0.21972399999999997,1.1970774387768248e+48,9.694141925353923e+47,2.166491631312217e+48,2.166491631312217e+48
0.675,431029997494414.6,1.1044441973650037e+48,1.0620715054513759e+48,0.219375,1.1969425649918365e+48,9.69573137824543e+47,2.1665157028163796e+48,2.1665157028163796e+48
0.676,431668560453665.6,1.104456477678257e+48,1.0620832966422849e+48,0.219024,1.196806847916887e+48,9.697329264036549e+47,2.1665397743205418e+48,2.1665397743205418e+48
0.677,432307123412916.6,1.1044687579915102e+48,1.0620950878331938e+48,0.21867099999999998,1.196670287551976e+48,9.69893558272728e+47,2.166563845824704e+48,2.166563845824704e+48
0.678,432945686372167.6,1.1044810383047635e+48,1.0621068790241026e+48,0.21831599999999998,1.1965328838971038e+48,9.700550334317623e+47,2.166587917328866e+48,2.166587917328866e+48
