s,time_s,baseline_J,null_shape_g,plus_J,minus_J
0.556,355041005343547.5,1.1029828400878585e+48,0.013824384000000012,1.1659755724603259e+48,1.039990107715391e+48
0.557,355679568302798.44,1.1029951204011117e+48,0.014064807000000012,1.1670833736803469e+48,1.0389068671218765e+48
0.558,356318131262049.44,1.1030074007143652e+48,0.014304888000000012,1.1681896165297043e+48,1.037825184899026e+48
0.559,356956694221300.44,1.1030196810276184e+48,0.014544621000000013,1.1692942736685615e+48,1.0367450883866754e+48
0.56,357595257180551.44,1.1030319613408717e+48,0.014784000000000012,1.1703973177570823e+48,1.0356666049246611e+48
0.561,358233820139802.44,1.1030442416541252e+48,0.015023019000000012,1.1714987214554309e+48,1.0345897618528194e+48
0.562,358872383099053.4,1.1030565219673784e+48,0.015261672000000013,1.1725984574237705e+48,1.0335145865109863e+48
0.5630000000000001,359510946058304.4,1.1030688022806317e+48,0.015499953000000014,1.1736964983222654e+48,1.032441106238998e+48
0.5640000000000001,360149509017555.4,1.1030810825938851e+48,0.015737856000000012,1.1747928168110792e+48,1.031369348376691e+48
0.5650000000000001,360788071976806.4,1.1030933629071383e+48,0.015975375000000014,1.1758873855503755e+48,1.030299340263901e+48
0.5660000000000001,361426634936057.3,1.1031056432203917e+48,0.016212504000000013,1.1769801772003187e+48,1.0292311092404647e+48
0.5670000000000001,362065197895308.3,1.103117923533645e+48,0.016449237000000012,1.1780711644210718e+48,1.0281646826462182e+48
0.5680000000000001,362703760854559.3,1.1031302038468982e+48,0.016685568000000015,1.1791603198727992e+48,1.0271000878209973e+48
0.5690000000000001,363342323813810.3,1.1031424841601517e+48,0.016921491000000014,1.1802476162156644e+48,1.026037352104639e+48
0.5700000000000001,363980886773061.25,1.103154764473405e+48,0.017157000000000013,1.1813330261098312e+48,1.0249765028369787e+48
0.5710000000000001,364619449732312.25,1.1031670447866582e+48,0.017392089000000013,1.1824165222154634e+48,1.023917567357853e+48
0.5720000000000001,365258012691563.25,1.1031793250999117e+48,0.017626752000000013,1.183498077192725e+48,1.0228605730070984e+48
0.5730000000000001,365896575650814.25,1.103191605413165e+48,0.017860983000000014,1.1845776637017795e+48,1.0218055471245504e+48
0.5740000000000001,366535138610065.2,1.1032038857264182e+48,0.018094776000000014,1.1856552544027908e+48,1.0207525170500456e+48
0.5750000000000001,367173701569316.2,1.1032161660396715e+48,0.018328125000000015,1.1867308219559228e+48,1.0197015101234202e+48
0.5760000000000001,367812264528567.2,1.1032284463529248e+48,0.018561024000000016,1.1878043390213392e+48,1.0186525536845103e+48
0.577,368450827487818.1,1.1032407266661782e+48,0.01879346699999999,1.1888757782592037e+48,1.0176056750731527e+48
0.578,369089390447069.06,1.1032530069794316e+48,0.01902544799999999,1.1899451123296805e+48,1.0165609016291828e+48
0.579,369727953406320.06,1.1032652872926847e+48,0.01925696099999999,1.1910123138929326e+48,1.0155182606924369e+48
0.58,370366516365571.06,1.1032775676059382e+48,0.01948799999999999,1.1920773556091247e+48,1.0144777796027517e+48
0.581,371005079324822.06,1.1032898479191915e+48,0.019718558999999993,1.19314021013842e+48,1.0134394856999629e+48
0.582,371643642284073.0,1.1033021282324447e+48,0.019948631999999994,1.1942008501409825e+48,1.012403406323907e+48
0.583,372282205243324.0,1.1033144085456982e+48,0.02017821299999999,1.195259248276976e+48,1.0113695688144204e+48
0.584,372920768202575.0,1.1033266888589514e+48,0.02040729599999999,1.1963153772065641e+48,1.0103380005113388e+48
0.585,373559331161826.0,1.1033389691722047e+48,0.020635874999999995,1.1973692095899109e+48,1.0093087287544986e+48
0.586,374197894121076.94,1.1033512494854582e+48,0.020863943999999992,1.1984207180871801e+48,1.0082817808837362e+48
0.587,374836457080327.94,1.1033635297987114e+48,0.021091496999999994,1.1994698753585352e+48,1.0072571842388877e+48
0.588,375475020039578.94,1.1033758101119647e+48,0.021318527999999993,1.2005166540641402e+48,1.0062349661597892e+48
0.589,376113582998829.94,1.1033880904252181e+48,0.021545030999999992,1.2015610268641591e+48,1.0052151539862772e+48
0.59,376752145958080.94,1.1034003707384714e+48,0.021770999999999992,1.2026029664187554e+48,1.0041977750581875e+48
0.591,377390708917331.9,1.1034126510517247e+48,0.021996428999999994,1.203642445388093e+48,1.0031828567153564e+48
0.592,378029271876582.9,1.103424931364978e+48,0.022221311999999993,1.2046794364323356e+48,1.0021704262976204e+48
0.593,378667834835833.9,1.1034372116782312e+48,0.022445642999999994,1.2057139122116471e+48,1.0011605111448154e+48
0.594,379306397795084.9,1.1034494919914847e+48,0.022669415999999994,1.2067458453861915e+48,1.0001531385967779e+48
0.595,379944960754335.8,1.103461772304738e+48,0.022892624999999993,1.207775208616132e+48,9.991483359933439e+47
0.596,380583523713586.8,1.1034740526179912e+48,0.023115263999999993,1.208801974561633e+48,9.981461306743494e+47
0.597,381222086672837.8,1.1034863329312447e+48,0.023337326999999995,1.2098261158828581e+48,9.971465499796313e+47
0.598,381860649632088.8,1.103498613244498e+48,0.023558807999999994,1.2108476052399708e+48,9.961496212490251e+47
0.599,382499212591339.75,1.1035108935577512e+48,0.023779700999999993,1.2118664152931353e+48,9.951553718223672e+47
0.6,383137775550590.75,1.1035231738710047e+48,0.023999999999999994,1.2128825187025152e+48,9.941638290394941e+47
0.601,383776338509841.75,1.1035354541842578e+48,0.024219698999999997,1.2138958881282741e+48,9.931750202402414e+47
0.602,384414901469092.75,1.1035477344975112e+48,0.024438791999999994,1.2149064962305763e+48,9.921889727644461e+47
0.603,385053464428343.7,1.1035600148107645e+48,0.024657272999999993,1.2159143156695852e+48,9.912057139519438e+47
0.604,385692027387594.7,1.1035722951240178e+48,0.024875135999999996,1.2169193191054646e+48,9.90225271142571e+47
0.605,386330590346845.7,1.1035845754372712e+48,0.025092374999999997,1.2179214791983785e+48,9.892476716761639e+47
0.606,386969153306096.7,1.1035968557505245e+48,0.025308983999999996,1.2189207686084905e+48,9.882729428925584e+47
0.607,387607716265347.7,1.1036091360637777e+48,0.025524956999999997,1.2199171599959644e+48,9.87301112131591e+47
0.608,388246279224598.6,1.1036214163770312e+48,0.025740287999999997,1.2209106260209642e+48,9.863322067330981e+47
0.609,388884842183849.6,1.1036336966902845e+48,0.025954970999999997,1.2219011393436536e+48,9.853662540369154e+47
0.61,389523405143100.6,1.1036459770035377e+48,0.026168999999999998,1.2228886726241961e+48,9.844032813828793e+47
0.611,390161968102351.6,1.1036582573167912e+48,0.026382368999999996,1.223873198522756e+48,9.834433161108263e+47
0.612,390800531061602.56,1.1036705376300443e+48,0.026595071999999997,1.2248546896994965e+48,9.824863855605921e+47
0.613,391439094020853.56,1.1036828179432977e+48,0.026807103,1.225833118814582e+48,9.815325170720135e+47
0.614,392077656980104.56,1.1036950982565512e+48,0.027018455999999996,1.226808458528176e+48,9.805817379849263e+47
0.615,392716219939355.56,1.1037073785698043e+48,0.027229125,1.227780681500442e+48,9.796340756391666e+47
0.616,393354782898606.5,1.1037196588830577e+48,0.027439104,1.2287497603915444e+48,9.78689557374571e+47
0.617,393993345857857.5,1.103731939196311e+48,0.027648386999999996,1.2297156678616467e+48,9.777482105309753e+47
0.618,394631908817108.5,1.1037442195095643e+48,0.027856968,1.2306783765709124e+48,9.768100624482162e+47
0.619,395270471776359.5,1.1037564998228177e+48,0.028064840999999997,1.2316378591795059e+48,9.758751404661295e+47
0.62,395909034735610.44,1.103768780136071e+48,0.028272,1.2325940883475905e+48,9.749434719245514e+47
0.621,396547597694861.44,1.1037810604493242e+48,0.028478439,1.23354703673533e+48,9.740150841633184e+47
0.622,397186160654112.44,1.1037933407625777e+48,0.028684151999999997,1.2344966770028887e+48,9.730900045222666e+47
0.623,397824723613363.44,1.1038056210758308e+48,0.028889133,1.2354429818104296e+48,9.72168260341232e+47
0.624,398463286572614.4,1.1038179013890842e+48,0.029093376,1.2363859238181173e+48,9.712498789600512e+47
0.625,399101849531865.4,1.1038301817023377e+48,0.029296875,1.2373254756861152e+48,9.703348877185601e+47
0.626,399740412491116.4,1.1038424620155908e+48,0.029499624,1.2382616100745868e+48,9.694233139565947e+47
0.627,400378975450367.4,1.1038547423288442e+48,0.029701617,1.2391942996436967e+48,9.685151850139918e+47
0.628,401017538409618.4,1.1038670226420977e+48,0.029902848,1.240123517053608e+48,9.676105282305874e+47
0.629,401656101368869.3,1.1038793029553508e+48,0.030103311,1.2410492349644843e+48,9.667093709462172e+47
0.63,402294664328120.3,1.1038915832686042e+48,0.030303,1.2419714260364903e+48,9.658117405007181e+47
0.631,402933227287371.3,1.1039038635818575e+48,0.030501909,1.242890062929789e+48,9.64917664233926e+47
0.632,403571790246622.3,1.1039161438951108e+48,0.030700032000000002,1.2438051183045445e+48,9.64027169485677e+47
0.633,404210353205873.25,1.1039284242083642e+48,0.030897363,1.2447165648209208e+48,9.631402835958076e+47
0.634,404848916165124.25,1.1039407045216175e+48,0.031093896000000003,1.2456243751390811e+48,9.622570339041538e+47
0.635,405487479124375.25,1.1039529848348707e+48,0.031289625,1.2465285219191898e+48,9.613774477505517e+47
0.636,406126042083626.25,1.1039652651481242e+48,0.031484544,1.2474289778214104e+48,9.60501552474838e+47
0.637,406764605042877.2,1.1039775454613774e+48,0.031678647000000004,1.2483257155059066e+48,9.596293754168483e+47
0.638,407403168002128.2,1.1039898257746307e+48,0.031871928,1.2492187076328423e+48,9.587609439164191e+47
0.639,408041730961379.2,1.1040021060878842e+48,0.032064381,1.2501079268623815e+48,9.578962853133868e+47
0.64,408680293920630.2,1.1040143864011373e+48,0.032256,1.2509933458546875e+48,9.570354269475871e+47
0.641,409318856879881.1,1.1040266667143907e+48,0.032446779,1.2518749372699248e+48,9.561783961588566e+47
0.642,409957419839132.1,1.104038947027644e+48,0.032636712,1.2527526737682566e+48,9.553252202870314e+47
0.643,410595982798383.1,1.1040512273408973e+48,0.032825793000000006,1.2536265280098468e+48,9.544759266719477e+47
0.644,411234545757634.1,1.1040635076541507e+48,0.033014016,1.2544964726548594e+48,9.53630542653442e+47
0.645,411873108716885.1,1.104075787967404e+48,0.033201375000000005,1.2553624803634579e+48,9.5278909557135e+47
0.646,412511671676136.06,1.1040880682806572e+48,0.033387864,1.2562245237958065e+48,9.51951612765508e+47
0.647,413150234635387.06,1.1041003485939107e+48,0.033573477000000004,1.2570825756120685e+48,9.511181215757528e+47
0.648,413788797594638.06,1.104112628907164e+48,0.033758208000000005,1.2579366084724082e+48,9.502886493419198e+47
0.649,414427360553889.06,1.1041249092204172e+48,0.03394205100000001,1.2587865950369889e+48,9.494632234038456e+47
0.65,415065923513140.0,1.1041371895336705e+48,0.034125,1.2596325079659747e+48,9.486418711013663e+47
0.651,415704486472391.0,1.1041494698469238e+48,0.034307049000000006,1.2604743199195292e+48,9.478246197743184e+47
0.652,416343049431642.0,1.1041617501601772e+48,0.034488192,1.2613120035578166e+48,9.470114967625378e+47
0.653,416981612390893.0,1.1041740304734305e+48,0.034668423000000004,1.2621455315410003e+48,9.462025294058607e+47
0.654,417620175350143.94,1.1041863107866838e+48,0.034847736000000004,1.2629748765292441e+48,9.453977450441235e+47
0.655,418258738309394.94,1.1041985910999372e+48,0.035026125000000005,1.263800011182712e+48,9.445971710171625e+47
0.656,418897301268645.94,1.1042108714131905e+48,0.03520358400000001,1.2646209081615675e+48,9.438008346648134e+47
0.657,419535864227896.94,1.1042231517264438e+48,0.03538010700000001,1.2654375401259747e+48,9.430087633269128e+47
0.658,420174427187147.9,1.1042354320396972e+48,0.035555688,1.2662498797360973e+48,9.422209843432971e+47
0.659,420812990146398.9,1.1042477123529505e+48,0.03573032100000001,1.267057899652099e+48,9.414375250538019e+47
0.66,421451553105649.9,1.1042599926662037e+48,0.035904000000000005,1.2678615725341436e+48,9.406584127982639e+47
0.661,422090116064900.9,1.104272272979457e+48,0.03607671900000001,1.268660871042395e+48,9.398836749165191e+47
0.662,422728679024151.8,1.1042845532927103e+48,0.036248472000000004,1.2694557678370168e+48,9.391133387484038e+47
0.663,423367241983402.8,1.1042968336059637e+48,0.036419253000000006,1.2702462355781732e+48,9.383474316337542e+47
0.664,424005804942653.8,1.1043091139192172e+48,0.03658905600000001,1.2710322469260278e+48,9.375859809124066e+47
0.665,424644367901904.8,1.1043213942324704e+48,0.03675787500000001,1.271813774540744e+48,9.368290139241969e+47
0.666,425282930861155.8,1.1043336745457237e+48,0.036925704000000004,1.2725907910824858e+48,9.360765580089617e+47
0.667,425921493820406.75,1.104345954858977e+48,0.037092537,1.2733632692114173e+48,9.353286405065367e+47
0.668,426560056779657.75,1.1043582351722303e+48,0.03725836800000001,1.274131181587702e+48,9.345852887567586e+47
0.669,427198619738908.75,1.1043705154854837e+48,0.03742319100000001,1.274894500871504e+48,9.338465300994634e+47
0.67,427837182698159.75,1.104382795798737e+48,0.03758700000000001,1.2756531997229865e+48,9.331123918744874e+47
0.671,428475745657410.7,1.1043950761119904e+48,0.037749789000000006,1.276407250802314e+48,9.323829014216668e+47
0.672,429114308616661.7,1.1044073564252435e+48,0.037911552,1.2771566267696496e+48,9.316580860808375e+47
0.673,429752871575912.7,1.1044196367384968e+48,0.038072283000000005,1.2779013002851576e+48,9.30937973191836e+47
0.674,430391434535163.7,1.1044319170517502e+48,0.03823197600000001,1.2786412440090019e+48,9.302225900944986e+47
0.675,431029997494414.6,1.1044441973650037e+48,0.038390625000000005,1.2793764306013458e+48,9.295119641286615e+47
0.676,431668560453665.6,1.104456477678257e+48,0.038548224000000006,1.2801068327223533e+48,9.288061226341606e+47
0.677,432307123412916.6,1.1044687579915102e+48,0.03870476700000001,1.2808324230321883e+48,9.281050929508322e+47
0.678,432945686372167.6,1.1044810383047635e+48,0.03886024800000001,1.2815531741910144e+48,9.274089024185126e+47
0.679,433584249331418.56,1.1044933186180168e+48,0.039014661000000006,1.2822690588589955e+48,9.26717578377038e+47
0.68,434222812290669.56,1.1045055989312702e+48,0.03916800000000001,1.2829800496962956e+48,9.260311481662448e+47
0.681,434861375249920.56,1.1045178792445235e+48,0.03932025900000001,1.283686119363078e+48,9.25349639125969e+47
0.682,435499938209171.56,1.104530159557777e+48,0.03947143200000001,1.284387240519507e+48,9.246730785960469e+47
0.683,436138501168422.56,1.10454243987103e+48,0.03962151300000001,1.285083385825746e+48,9.240014939163141e+47
0.684,436777064127673.5,1.1045547201842833e+48,0.03977049600000001,1.2857745279419589e+48,9.233349124266078e+47
0.685,437415627086924.5,1.1045670004975368e+48,0.039918375000000006,1.2864606395283098e+48,9.226733614667637e+47
0.686,438054190046175.5,1.1045792808107902e+48,0.04006514400000001,1.2871416932449623e+48,9.220168683766181e+47
0.687,438692753005426.5,1.1045915611240435e+48,0.040210797000000006,1.2878176617520798e+48,9.213654604960071e+47
0.6880000000000001,439331315964677.44,1.1046038414372967e+48,0.04035532800000001,1.2884885177098265e+48,9.20719165164767e+47
0.6890000000000001,439969878923928.44,1.10461612175055e+48,0.040498731,1.2891542337783662e+48,9.200780097227338e+47
0.6900000000000001,440608441883179.44,1.1046284020638033e+48,0.04064100000000001,1.2898147826178625e+48,9.19442021509744e+47
0.6910000000000001,441247004842430.44,1.1046406823770567e+48,0.04078212900000001,1.2904701368884796e+48,9.188112278656339e+47
0.6920000000000001,441885567801681.4,1.10465296269031e+48,0.040922112000000004,1.2911202692503807e+48,9.181856561302393e+47
0.6930000000000001,442524130760932.4,1.1046652430035633e+48,0.04106094300000001,1.29176515236373e+48,9.175653336433965e+47
0.6940000000000001,443162693720183.4,1.1046775233168167e+48,0.04119861600000001,1.2924047588886913e+48,9.169502877449421e+47
0.6950000000000001,443801256679434.4,1.1046898036300698e+48,0.04133512500000001,1.2930390614854279e+48,9.163405457747118e+47
0.6960000000000001,444439819638685.3,1.1047020839433233e+48,0.041470464000000005,1.2936680328141044e+48,9.157361350725422e+47
0.6970000000000001,445078382597936.3,1.1047143642565767e+48,0.041604627000000005,1.294291645534884e+48,9.151370829782694e+47
0.6980000000000001,445716945557187.3,1.10472664456983e+48,0.04173760800000001,1.2949098723079307e+48,9.145434168317293e+47
0.6990000000000001,446355508516438.3,1.1047389248830832e+48,0.04186940100000001,1.295522685793408e+48,9.139551639727585e+47
0.7000000000000001,446994071475689.25,1.1047512051963367e+48,0.04200000000000001,1.2961300586514802e+48,9.133723517411932e+47
0.7010000000000001,447632634434940.25,1.1047634855095898e+48,0.04212939900000001,1.2967319635423106e+48,9.12795007476869e+47
0.7020000000000001,448271197394191.25,1.1047757658228432e+48,0.04225759200000001,1.2973283731260634e+48,9.12223158519623e+47
0.7030000000000001,448909760353442.25,1.1047880461360965e+48,0.04238457300000001,1.2979192600629022e+48,9.116568322092908e+47
0.704,449548323312693.1,1.1048003264493498e+48,0.042510335999999996,1.2985045970129906e+48,9.11096055885709e+47
0.705,450186886271944.1,1.1048126067626032e+48,0.042634874999999996,1.2990843566364929e+48,9.105408568887136e+47
0.706,450825449231195.1,1.1048248870758565e+48,0.042758184,1.2996585115935722e+48,9.099912625581408e+47
0.707,451464012190446.1,1.10483716738911e+48,0.042880257,1.3002270345443932e+48,9.094473002338267e+47
0.708,452102575149697.06,1.104849447702363e+48,0.04300108799999999,1.3007898981491185e+48,9.089089972556076e+47
0.709,452741138108948.06,1.1048617280156163e+48,0.04312067099999999,1.3013470750679129e+48,9.083763809633198e+47
0.71,453379701068199.06,1.1048740083288698e+48,0.043239,1.30189853796094e+48,9.078494786967995e+47
0.711,454018264027450.06,1.1048862886421232e+48,0.043356069,1.3024442594883635e+48,9.07328317795883e+47
0.712,454656826986701.06,1.1048985689553765e+48,0.043471871999999995,1.3029842123103468e+48,9.068129256004062e+47
0.713,455295389945952.0,1.1049108492686297e+48,0.043586402999999996,1.3035183690870542e+48,9.063033294502053e+47
0.714,455933952905203.0,1.104923129581883e+48,0.043699655999999996,1.3040467024786493e+48,9.057995566851167e+47
0.715,456572515864454.0,1.1049354098951363e+48,0.04381162499999999,1.3045691851452959e+48,9.053016346449767e+47
0.716,457211078823705.0,1.1049476902083897e+48,0.043922304,1.3050857897471579e+48,9.048095906696216e+47
0.717,457849641782955.94,1.104959970521643e+48,0.04403168699999999,1.3055964889443989e+48,9.043234520988871e+47
0.718,458488204742206.94,1.1049722508348963e+48,0.044139767999999996,1.3061012553971829e+48,9.038432462726097e+47
0.719,459126767701457.94,1.1049845311481497e+48,0.044246541,1.3066000617656735e+48,9.03369000530626e+47
0.72,459765330660708.94,1.1049968114614028e+48,0.044351999999999996,1.3070928807100344e+48,9.029007422127713e+47
0.721,460403893619959.9,1.1050090917746563e+48,0.044456139,1.3075796848904299e+48,9.024384986588827e+47
0.722,461042456579210.9,1.1050213720879097e+48,0.044558952,1.3080604469670234e+48,9.01982297208796e+47
0.723,461681019538461.9,1.105033652401163e+48,0.044660433,1.3085351395999786e+48,9.015321652023474e+47
0.724,462319582497712.9,1.1050459327144163e+48,0.044760575999999996,1.3090037354494595e+48,9.01088129979373e+47
0.725,462958145456963.8,1.1050582130276697e+48,0.04485937499999999,1.30946620717563e+48,9.006502188797095e+47
0.726,463596708416214.8,1.1050704933409228e+48,0.044956824,1.3099225274386534e+48,9.002184592431922e+47
0.727,464235271375465.8,1.1050827736541762e+48,0.045052917,1.310372668898694e+48,8.997928784096585e+47
0.728,464873834334716.8,1.1050950539674295e+48,0.045147648,1.3108166042159153e+48,8.993735037189437e+47
0.729,465512397293967.75,1.1051073342806828e+48,0.045241011,1.3112543060504812e+48,8.989603625108843e+47
0.73,466150960253218.75,1.1051196145939362e+48,0.045333,1.3116857470625559e+48,8.985534821253166e+47
0.731,466789523212469.75,1.1051318949071893e+48,0.045423609,1.3121108999123022e+48,8.981528899020764e+47
0.732,467428086171720.75,1.1051441752204428e+48,0.045512832,1.3125297372598849e+48,8.977586131810006e+47
0.733,468066649130971.75,1.105156455533696e+48,0.04560066299999999,1.3129422317654671e+48,8.97370679301925e+47
0.734,468705212090222.7,1.1051687358469495e+48,0.045687095999999996,1.3133483560892132e+48,8.969891156046858e+47
0.735,469343775049473.7,1.1051810161602028e+48,0.045772125,1.3137480828912863e+48,8.966139494291192e+47
0.736,469982338008724.7,1.1051932964734562e+48,0.045855744,1.314141384831851e+48,8.962452081150614e+47
0.737,470620900967975.7,1.1052055767867093e+48,0.045937947,1.31452823457107e+48,8.958829190023486e+47
0.738,471259463927226.6,1.1052178570999628e+48,0.046018727999999995,1.3149086047691083e+48,8.955271094308172e+47
0.739,471898026886477.6,1.105230137413216e+48,0.046098081,1.3152824680861288e+48,8.951778067403032e+47
0.74,472536589845728.6,1.1052424177264693e+48,0.046176,1.3156497971822957e+48,8.948350382706429e+47
0.741,473175152804979.6,1.1052546980397227e+48,0.046252479,1.3160105647177728e+48,8.944988313616727e+47
0.742,473813715764230.56,1.1052669783529762e+48,0.046327511999999994,1.3163647433527238e+48,8.941692133532285e+47
0.743,474452278723481.56,1.1052792586662293e+48,0.046401093000000004,1.3167123057473123e+48,8.938462115851463e+47
0.744,475090841682732.56,1.1052915389794826e+48,0.046473216,1.3170532245617024e+48,8.935298533972628e+47
0.745,475729404641983.56,1.105303819292736e+48,0.046543875,1.317387472456058e+48,8.93220166129414e+47
0.746,476367967601234.5,1.1053160996059893e+48,0.046613064,1.3177150220905423e+48,8.929171771214362e+47
0.747,477006530560485.5,1.1053283799192427e+48,0.046680777,1.3180358461253197e+48,8.926209137131657e+47
0.748,477645093519736.5,1.105340660232496e+48,0.046747008,1.3183499172205536e+48,8.923314032444384e+47
0.749,478283656478987.5,1.1053529405457493e+48,0.046811751,1.318657208036408e+48,8.920486730550906e+47
0.75,478922219438238.5,1.1053652208590025e+48,0.046875,1.3189576912330468e+48,8.917727504849583e+47
0.751,479560782397489.44,1.1053775011722558e+48,0.046936749,1.3192513394706333e+48,8.915036628738784e+47
0.752,480199345356740.44,1.1053897814855093e+48,0.046996992,1.319538125409332e+48,8.912414375616865e+47
0.753,480837908315991.44,1.1054020617987625e+48,0.047055723,1.319818021709306e+48,8.90986101888219e+47
0.754,481476471275242.44,1.105414342112016e+48,0.047112936,1.3200910010307196e+48,8.907376831933123e+47
0.755,482115034234493.4,1.105426622425269e+48,0.047168625,1.3203570360337362e+48,8.90496208816802e+47
0.756,482753597193744.4,1.1054389027385225e+48,0.047222784,1.3206160993785201e+48,8.90261706098525e+47
0.757,483392160152995.4,1.1054511830517758e+48,0.047275407000000005,1.3208681637252345e+48,8.90034202378317e+47
0.758,484030723112246.4,1.1054634633650292e+48,0.047326488,1.3211132017340438e+48,8.898137249960147e+47
0.759,484669286071497.3,1.1054757436782825e+48,0.047376021000000004,1.321351186065111e+48,8.89600301291454e+47
0.76,485307849030748.3,1.1054880239915358e+48,0.047424,1.3215820893786008e+48,8.893939586044707e+47
0.761,485946411989999.3,1.105500304304789e+48,0.047470419,1.3218058843346762e+48,8.891947242749019e+47
0.762,486584974949250.3,1.1055125846180423e+48,0.047515272,1.3220225435935015e+48,8.890026256425832e+47
0.763,487223537908501.25,1.1055248649312958e+48,0.047558552999999996,1.3222320398152405e+48,8.88817690047351e+47
0.764,487862100867752.25,1.105537145244549e+48,0.047600256,1.3224343456600566e+48,8.886399448290415e+47
0.765,488500663827003.25,1.1055494255578025e+48,0.047640375,1.322629433788114e+48,8.884694173274909e+47
0.766,489139226786254.25,1.1055617058710557e+48,0.047678904,1.322817276859576e+48,8.883061348825354e+47
0.767,489777789745505.2,1.105573986184309e+48,0.047715837,1.322997847534607e+48,8.88150124834011e+47
0.768,490416352704756.2,1.1055862664975623e+48,0.047751168000000004,1.3231711184733704e+48,8.880014145217542e+47
0.769,491054915664007.2,1.1055985468108157e+48,0.047784891,1.3233370623360302e+48,8.878600312856012e+47
0.77,491693478623258.2,1.105610827124069e+48,0.047817,1.3234956517827499e+48,8.877260024653881e+47
0.771,492332041582509.2,1.1056231074373223e+48,0.047847489,1.3236468594736935e+48,8.87599355400951e+47
0.772,492970604541760.1,1.1056353877505756e+48,0.047876352,1.3237906580690248e+48,8.874801174321263e+47
0.773,493609167501011.1,1.1056476680638288e+48,0.047903583,1.3239270202289075e+48,8.873683158987501e+47
0.774,494247730460262.1,1.1056599483770823e+48,0.047929176000000004,1.3240559186135056e+48,8.872639781406589e+47
0.775,494886293419513.1,1.1056722286903355e+48,0.047953125,1.3241773258829827e+48,8.871671314976884e+47
0.776,495524856378764.06,1.105684509003589e+48,0.047975423999999996,1.3242912146975026e+48,8.870778033096753e+47
0.777,496163419338015.06,1.1056967893168423e+48,0.047996066999999996,1.3243975577172291e+48,8.869960209164554e+47
0.778,496801982297266.06,1.1057090696300954e+48,0.048015048,1.3244963276023259e+48,8.869218116578649e+47
0.779,497440545256517.06,1.1057213499433488e+48,0.048032360999999996,1.3245874970129571e+48,8.868552028737405e+47
0.78,498079108215768.0,1.1057336302566022e+48,0.048048,1.3246710386092864e+48,8.86796221903918e+47
0.781,498717671175019.0,1.1057459105698555e+48,0.048061959,1.3247469250514773e+48,8.867448960882337e+47
0.782,499356234134270.0,1.1057581908831088e+48,0.048074232,1.3248151289996938e+48,8.867012527665237e+47
0.783,499994797093521.0,1.1057704711963622e+48,0.048084813,1.3248756231140999e+48,8.866653192786246e+47
0.784,500633360052771.94,1.1057827515096153e+48,0.048093696000000005,1.3249283800548588e+48,8.866371229643719e+47
0.785,501271923012022.94,1.1057950318228688e+48,0.048100875,1.324973372482135e+48,8.866166911636026e+47
0.786,501910485971273.94,1.105807312136122e+48,0.048106344,1.3250105730560917e+48,8.866040512161525e+47
0.787,502549048930524.94,1.1058195924493755e+48,0.048110097,1.3250399544368932e+48,8.865992304618578e+47
0.788,503187611889775.9,1.1058318727626288e+48,0.048112128000000004,1.3250614892847028e+48,8.866022562405547e+47
0.789,503826174849026.9,1.1058441530758822e+48,0.048112431000000004,1.3250751502596847e+48,8.866131558920797e+47
0.79,504464737808277.9,1.1058564333891353e+48,0.048111,1.3250809100220022e+48,8.866319567562685e+47
0.791,505103300767528.9,1.1058687137023888e+48,0.048107829,1.3250787412318198e+48,8.866586861729577e+47
0.792,505741863726779.9,1.105880994015642e+48,0.048102912,1.3250686165493007e+48,8.866933714819834e+47
0.793,506380426686030.8,1.1058932743288953e+48,0.048096243000000004,1.325050508634609e+48,8.867360400231817e+47
0.794,507018989645281.8,1.1059055546421487e+48,0.048087816000000005,1.3250243901479085e+48,8.86786719136389e+47
0.795,507657552604532.8,1.105917834955402e+48,0.048077625,1.3249902337493626e+48,8.868454361614414e+47
0.796,508296115563783.8,1.1059301152686553e+48,0.048065664,1.3249480120991356e+48,8.86912218438175e+47
0.797,508934678523034.75,1.1059423955819086e+48,0.048051926999999994,1.3248976978573908e+48,8.869870933064263e+47
0.798,509573241482285.75,1.1059546758951618e+48,0.048036408,1.3248392636842925e+48,8.870700881060312e+47
0.799,510211804441536.75,1.1059669562084153e+48,0.048019100999999995,1.3247726822400042e+48,8.871612301768263e+47
0.8,510850367400787.75,1.1059792365216687e+48,0.048,1.32469792618469e+48,8.872605468586475e+47
0.801,511488930360038.7,1.105991516834922e+48,0.047979099000000004,1.324614968178513e+48,8.87368065491331e+47
0.802,512127493319289.7,1.1060037971481753e+48,0.047956391999999994,1.3245237808816376e+48,8.874838134147129e+47
0.803,512766056278540.7,1.1060160774614285e+48,0.047931873,1.3244243369542274e+48,8.876078179686297e+47
0.804,513404619237791.7,1.1060283577746818e+48,0.047905536,1.3243166090564461e+48,8.877401064929175e+47
0.805,514043182197042.6,1.1060406380879353e+48,0.047877375,1.3242005698484579e+48,8.878807063274126e+47
0.806,514681745156293.6,1.1060529184011885e+48,0.047847384,1.3240761919904261e+48,8.88029644811951e+47
0.807,515320308115544.6,1.106065198714442e+48,0.047815557,1.323943448142515e+48,8.88186949286369e+47
0.808,515958871074795.6,1.106077479027695e+48,0.047781888,1.3238023109648875e+48,8.883526470905027e+47
