shape_lane,interval_index,substep,z_mid,macro_index,mass_relative_residual,ionization_absolute_residual,temperature_relative_residual,J_G1_relative_residual,J_G2a_relative_residual,kappa_G1_relative_residual,kappa_G2a_relative_residual,capacity_violation_max,capacity_slack_min,transfer_relative_residual,kkt_stationarity_max,kkt_complementarity_max,active_capacity_nodes
RECOMBINATION_WEIGHTED_AUDITOR,3,2,5.65,17,3.120923522152722e-16,1.1102230246251565e-16,3.836468407437676e-16,9.760579665363966e-16,1.5093041184202015e-15,3.1763735522036263e-21,1.2705494208814505e-21,7.922816251426434e+28,-7.922816251426434e+28,0.0,8.881784197001252e-16,4.567891907887588e-18,1369
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,0,0.0,3.3306690738754696e-16,0.0,1.0552090311934413e-15,4.2736733788260505e-16,2.168404344971009e-18,5.421010862427522e-19,1.6225927682921336e+32,-1.6225927682921336e+32,1.520130863355435e-16,8.881784197001252e-16,6.1926831998243475e-18,1445
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,1,0.0,2.220446049250313e-16,1.2447311539561035e-16,4.846579195993812e-16,4.000225207637586e-15,2.3852447794681098e-18,4.607859233063394e-19,2.028240960365167e+31,-2.028240960365167e+31,0.0,8.881784197001252e-16,6.083215642549836e-18,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,2,0.0,2.220446049250313e-16,1.2447311539561035e-16,7.630837484487566e-16,6.896669021841203e-16,1.3552527156068805e-18,0.0,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,5.820975784157237e-18,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,3,1.9872133295394896e-16,0.0,3.734193461868311e-16,5.893814363866116e-16,1.4420184816594937e-15,5.421010862427522e-20,9.486769009248164e-20,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,1.3311338499938939e-17,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,4,1.2470311411682652e-16,0.0,1.2447311539561035e-16,2.1633127809812624e-15,2.4596334110500664e-15,1.5246593050577406e-20,3.8116482626443515e-21,9.50737950171172e+29,-9.50737950171172e+29,2.094564667088588e-16,8.881784197001252e-16,1.0844648831628073e-17,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,5,1.522120322517819e-16,2.220446049250313e-16,1.2447311539561035e-16,1.5362824150051897e-15,3.2085363974979396e-15,6.352747104407253e-22,3.970466940254533e-22,1.9807040628566084e+28,-1.9807040628566084e+28,0.0,8.881784197001252e-16,8.855607026207239e-18,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,6,1.878497995827588e-16,3.3306690738754696e-16,2.489462307912207e-16,4.269027559087665e-15,1.2919129025316201e-15,3.469446951953614e-18,1.3010426069826053e-18,1.6225927682921336e+32,-1.6225927682921336e+32,3.1552023035856805e-16,8.881784197001252e-16,6.113503248887475e-18,1434
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,7,1.7625207574248e-16,2.220446049250313e-16,1.2447311539561035e-16,1.861968695645276e-15,1.1191293180930952e-15,0.0,3.0357660829594124e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.4802010878628367e-16,8.881784197001252e-16,8.182151307347249e-18,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,8,1.8427453108395462e-16,1.1102230246251565e-16,3.734193461868311e-16,7.305721321436839e-16,2.5373298985763983e-16,3.0357660829594124e-18,7.589415207398531e-19,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,8.356137890869033e-18,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,9,1.968705885764711e-16,1.1102230246251565e-16,1.2447311539561035e-16,1.2257286033817039e-15,4.35077577174134e-16,4.336808689942018e-19,2.710505431213761e-19,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,8.187124826546713e-18,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,10,1.276447596121121e-16,1.1102230246251565e-16,2.489462307912207e-16,9.71064087753026e-16,6.180159378623542e-16,8.131516293641283e-20,5.421010862427522e-20,5.070602400912918e+30,-5.070602400912918e+30,2.1439737517065802e-16,8.881784197001252e-16,5.722345406221039e-18,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,11,1.55825464216481e-16,2.220446049250313e-16,3.734193461868311e-16,9.444503795786194e-16,2.8158047787850134e-15,8.470329472543003e-22,2.329340604949326e-21,1.5845632502852868e+29,-1.5845632502852868e+29,1.3086542140188539e-16,8.881784197001252e-16,6.47691683912893e-18,1440
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,12,1.6584885222394536e-16,3.3306690738754696e-16,1.2447311539561035e-16,1.390777964342103e-14,1.6474428882690334e-15,6.938893903907228e-17,1.1709383462843448e-17,1.6225927682921336e+32,-1.6225927682921336e+32,1.3928326826707508e-16,8.881784197001252e-16,7.587240362267835e-18,1430
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,13,1.840644772325308e-16,1.1102230246251565e-16,1.2447311539561035e-16,4.86182921698019e-16,5.274919979334592e-15,5.637851296924623e-18,4.9873299934333204e-18,8.112963841460668e+31,-8.112963841460668e+31,1.5458112381869123e-16,8.881784197001252e-16,6.015560989728952e-18,1432
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,14,0.0,1.1102230246251565e-16,1.2447311539561035e-16,6.213003753173645e-16,2.9736069967228473e-15,3.686287386450715e-18,8.673617379884035e-19,4.056481920730334e+31,-4.056481920730334e+31,1.1781237156452991e-16,8.881784197001252e-16,5.690387067573416e-18,1435
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,15,1.8242647654296653e-16,3.3306690738754696e-16,0.0,3.8086819162341846e-15,1.1527693002206527e-14,2.8189256484623115e-18,3.74049749507499e-18,2.028240960365167e+31,-2.028240960365167e+31,1.532054972381818e-16,8.881784197001252e-16,8.226589005889036e-18,1432
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,16,1.1234858319044666e-16,0.0,0.0,2.504190315615469e-15,2.822072519546245e-15,1.2874900798265365e-19,3.3881317890172014e-20,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,8.763766982441904e-18,1432
RECOMBINATION_WEIGHTED_AUDITOR,4,1,5.55,17,0.0,0.0,3.734193461868311e-16,2.2570170087680296e-16,1.4166837806637477e-15,4.658681209898652e-21,2.541098841762901e-21,7.922816251426434e+28,-7.922816251426434e+28,0.0,8.881784197001252e-16,7.381139941531775e-18,1432
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,0,1.742905999904743e-16,4.440892098500626e-16,3.695867406456968e-16,1.4858589464460399e-15,0.0,2.6020852139652106e-18,2.8189256484623115e-18,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,6.26463855831869e-18,1426
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,1,2.030407044741774e-16,1.1102230246251565e-16,2.463911604304645e-16,3.5032720473775738e-15,4.722333383469357e-15,2.6020852139652106e-18,5.963111948670274e-19,2.028240960365167e+31,-2.028240960365167e+31,0.0,8.881784197001252e-16,6.996260947666081e-18,1426
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,2,1.9504174891630454e-16,0.0,2.463911604304645e-16,1.5043168636766844e-15,6.455152829678e-15,5.421010862427522e-20,4.336808689942018e-19,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,5.4625263244629196e-18,1426
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,3,1.9089501189076873e-16,0.0,1.2319558021523226e-16,1.4523576797709552e-16,1.0943531740353873e-15,1.8973538018496328e-19,3.3881317890172014e-20,5.070602400912918e+30,-5.070602400912918e+30,2.1210641745212385e-16,8.881784197001252e-16,1.1802956796956668e-17,1426
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,4,0.0,3.3306690738754696e-16,1.2319558021523226e-16,1.2438649608234802e-15,5.63262256013137e-15,6.776263578034403e-21,2.244637310223896e-20,6.338253001141147e+29,-6.338253001141147e+29,1.330285518544488e-16,8.881784197001252e-16,5.510894392447741e-18,1426
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,5,1.461275602273904e-16,4.440892098500626e-16,1.2319558021523226e-16,4.326534180666474e-16,1.1363194136959019e-15,1.4293680984916318e-21,2.6469779601696886e-23,1.9807040628566084e+28,-1.9807040628566084e+28,1.623646054648433e-16,8.881784197001252e-16,1.0150902877668109e-17,1426
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,6,0.0,1.1102230246251565e-16,2.463911604304645e-16,3.74036134402231e-15,5.228999964311946e-15,6.938893903907228e-18,9.324138683375338e-18,3.2451855365842673e+32,-3.2451855365842673e+32,2.010192943825813e-16,8.881784197001252e-16,5.420205495697413e-18,1423
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,7,1.6963132216770271e-16,2.220446049250313e-16,1.2319558021523226e-16,5.929464007871621e-15,7.134215678023216e-15,2.3418766925686896e-17,1.474514954580286e-17,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,8.881784197001252e-16,8.270671314015903e-18,1422
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,8,0.0,1.1102230246251565e-16,1.2319558021523226e-16,2.0163144255793152e-15,1.4120986518726231e-15,8.673617379884035e-19,1.5178830414797062e-18,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,6.077601478673971e-18,1422
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,9,1.893103240518911e-16,2.220446049250313e-16,1.2319558021523226e-16,1.2081794508835555e-15,1.4674754976763307e-16,6.505213034913027e-19,3.7947076036992655e-19,4.056481920730334e+31,-4.056481920730334e+31,2.103456461414695e-16,8.881784197001252e-16,6.898875163444659e-18,1422
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,10,0.0,4.440892098500626e-16,0.0,9.571610494177555e-16,1.6676074218800358e-15,2.574980159653073e-19,6.776263578034403e-21,5.070602400912918e+30,-5.070602400912918e+30,1.3631700656624323e-16,8.881784197001252e-16,6.5270614165961624e-18,1422
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,11,0.0,3.3306690738754696e-16,3.695867406456968e-16,9.309283783032703e-16,1.1655952855426447e-15,4.658681209898652e-21,1.6940658945086007e-21,7.922816251426434e+28,-7.922816251426434e+28,0.0,8.881784197001252e-16,3.687008585408902e-18,1422
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,12,1.5989996341596676e-16,2.220446049250313e-16,1.2319558021523226e-16,1.0208574710278444e-15,5.001002072440735e-16,2.6020852139652106e-18,2.168404344971009e-18,1.6225927682921336e+32,-1.6225927682921336e+32,1.7766733690397942e-16,8.881784197001252e-16,6.193791047804006e-18,1403
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,13,1.7741993476163137e-16,2.220446049250313e-16,1.2319558021523226e-16,1.4376662511068634e-15,1.9062649221303688e-16,1.0408340855860843e-17,5.421010862427522e-18,8.112963841460668e+31,-8.112963841460668e+31,1.9713404962311102e-16,8.881784197001252e-16,4.566846647369534e-18,1408
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,14,1.3523355865107194e-16,2.220446049250313e-16,1.2319558021523226e-16,1.237058134493794e-14,7.164067868658296e-16,7.697835424647081e-18,1.6263032587282567e-19,6.084722881095501e+31,-6.084722881095501e+31,1.5026011083617856e-16,8.881784197001252e-16,5.542382828493989e-18,1408
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,15,1.7580219442916971e-16,2.220446049250313e-16,3.695867406456968e-16,2.3463448665606498e-15,5.832272649632206e-16,3.2526065174565133e-19,7.589415207398531e-19,4.056481920730334e+31,-4.056481920730334e+31,1.953365531726401e-16,8.881784197001252e-16,5.295610559142089e-18,1408
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,16,2.1647910721697784e-16,2.220446049250313e-16,2.463911604304645e-16,3.037953247580913e-15,1.4898652534759262e-15,6.776263578034403e-21,5.082197683525802e-20,2.535301200456459e+30,-2.535301200456459e+30,1.202666518895243e-16,8.881784197001252e-16,6.522877946447156e-18,1408
RECOMBINATION_WEIGHTED_AUDITOR,4,2,5.55,17,1.2630581275507257e-16,0.0,3.695867406456968e-16,2.447172823620639e-15,2.1502531509762797e-15,5.293955920339377e-21,4.235164736271502e-22,7.922816251426434e+28,-7.922816251426434e+28,1.4034035348266334e-16,8.881784197001252e-16,6.494859505140184e-18,1408
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,0,1.2256455279408841e-16,0.0,1.2503132987670907e-16,2.204874476062515e-15,5.458766369902212e-16,2.168404344971009e-18,1.734723475976807e-18,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,7.216449660063518e-16,1.3080510075491581e-17,1450
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,1,1.6838046182181e-16,2.220446049250313e-16,2.5006265975341813e-16,3.6216358968134525e-15,9.828473283106229e-16,4.87890977618477e-19,6.776263578034403e-20,3.0423614405477506e+31,-3.0423614405477506e+31,0.0,8.881784197001252e-16,1.6302554466759524e-17,1448
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,2,0.0,1.1102230246251565e-16,1.2503132987670907e-16,2.6942516303783247e-15,1.2009235393345266e-15,2.710505431213761e-20,8.131516293641283e-20,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,2.3412704805072403e-17,1449
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,3,0.0,2.220446049250313e-16,2.5006265975341813e-16,0.0,2.2329942648144726e-15,2.846030702774449e-19,1.0164395367051604e-20,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,1.8073331063921796e-17,1449
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,4,0.0,2.220446049250313e-16,2.5006265975341813e-16,1.5663478536107997e-15,8.953784358102205e-16,5.082197683525802e-21,1.4823076576950256e-21,6.338253001141147e+29,-6.338253001141147e+29,1.3416629120916424e-16,8.881784197001252e-16,1.0025189933001783e-17,1450
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,5,2.6614811302125674e-16,1.1102230246251565e-16,1.2503132987670907e-16,1.3719677695190465e-16,3.0108084933677194e-15,3.441071348220595e-22,7.940933880509066e-23,1.9807040628566084e+28,-1.9807040628566084e+28,0.0,8.881784197001252e-16,1.4822382003136417e-17,1450
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,6,2.0858116695239962e-16,1.1102230246251565e-16,1.2503132987670907e-16,2.4507398422079172e-15,2.5160189438268803e-16,5.204170427930421e-18,6.505213034913027e-19,3.2451855365842673e+32,-3.2451855365842673e+32,1.2924226165977298e-16,8.881784197001252e-16,1.2839183452771477e-17,1445
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,7,1.498247468635785e-16,0.0,1.2503132987670907e-16,5.342642610990372e-15,6.980898419496424e-16,5.637851296924623e-18,8.673617379884035e-19,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,1.8565760191703423e-17,1444
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,8,1.707755232861917e-16,2.220446049250313e-16,1.2503132987670907e-16,3.739228200409626e-16,3.3879057598326844e-15,2.3852447794681098e-18,1.1926223897340549e-18,8.112963841460668e+31,-8.112963841460668e+31,2.1163382282423963e-16,8.881784197001252e-16,1.699219373039711e-17,1445
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,9,1.8497493735442282e-16,1.1102230246251565e-16,3.7509398963012725e-16,2.6001459109033635e-15,2.4243096280794663e-15,3.3610267347050637e-18,2.439454888092385e-19,4.056481920730334e+31,-4.056481920730334e+31,2.2923046795990127e-16,8.881784197001252e-16,1.7151161868407125e-17,1446
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,10,0.0,0.0,2.5006265975341813e-16,3.2117738857738463e-15,4.754149697424721e-15,9.486769009248164e-20,6.268043809681823e-20,2.535301200456459e+30,-2.535301200456459e+30,1.497778785207158e-16,8.881784197001252e-16,1.3612551604484574e-17,1447
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,11,0.0,0.0,2.5006265975341813e-16,4.701776289205624e-15,1.62557749765263e-16,1.4823076576950256e-21,6.352747104407253e-22,7.922816251426434e+28,-7.922816251426434e+28,0.0,8.881784197001252e-16,1.5109844904694464e-17,1447
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,12,1.9317765600749907e-16,2.220446049250313e-16,2.5006265975341813e-16,3.016542906123977e-15,6.415434931040219e-16,0.0,9.540979117872439e-18,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,8.881784197001252e-16,1.68272813350355e-17,1439
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,13,1.7108002872286087e-16,1.1102230246251565e-16,5.001253195068363e-16,3.3922084597281355e-15,0.0,4.9873299934333204e-18,6.505213034913027e-19,4.056481920730334e+31,-4.056481920730334e+31,0.0,8.881784197001252e-16,1.5619020035997664e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,14,1.1282096841126254e-16,2.220446049250313e-16,1.2503132987670907e-16,3.9379930280657564e-16,9.502580846207415e-15,0.0,1.7618285302889447e-18,4.056481920730334e+31,-4.056481920730334e+31,1.398135539575821e-16,8.881784197001252e-16,1.5223914261100492e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,15,1.88007447542393e-16,1.1102230246251565e-16,1.2503132987670907e-16,1.7347997692082982e-15,1.3386667435616275e-14,6.505213034913027e-19,1.2061749168901237e-18,2.028240960365167e+31,-2.028240960365167e+31,1.1649425537448057e-16,8.881784197001252e-16,1.704269452024203e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,16,0.0,1.1102230246251565e-16,1.2503132987670907e-16,2.410042029691995e-15,3.7071054052253875e-15,2.371692252312041e-20,2.879912020664621e-20,1.2676506002282294e+30,-1.2676506002282294e+30,0.0,8.881784197001252e-16,1.178610367887642e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,1,5.95,17,0.0,2.220446049250313e-16,0.0,4.703199341023955e-16,8.61154373847117e-15,1.9058241313221758e-21,2.064642808932357e-21,3.961408125713217e+28,-3.961408125713217e+28,0.0,8.881784197001252e-16,1.2790809276689168e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,0,0.0,1.1102230246251565e-16,5.002186932609394e-16,2.47203424098814e-15,1.350819132512334e-15,9.540979117872439e-18,4.7704895589362195e-18,2.4338891524382005e+32,-2.4338891524382005e+32,1.9645478807572547e-16,7.216449660063518e-16,1.6866295690355975e-17,1450
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,1,0.0,3.3306690738754696e-16,3.7516401994570456e-16,7.165520312470136e-16,1.6214273646646944e-15,3.2526065174565133e-19,1.0842021724855044e-19,3.0423614405477506e+31,-3.0423614405477506e+31,0.0,8.881784197001252e-16,1.6351383389353222e-17,1448
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,2,0.0,5.551115123125783e-16,2.501093466304697e-16,9.519038265754077e-16,7.924772173492948e-16,1.6263032587282567e-19,1.3552527156068805e-20,1.0141204801825835e+31,-1.0141204801825835e+31,1.4571012905219043e-16,1.7763568394002505e-15,1.1472745394767538e-17,1449
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,3,1.8397684971414164e-16,2.220446049250313e-16,5.002186932609394e-16,2.314241790832097e-15,2.2102952728169147e-16,2.710505431213761e-20,4.404571325722362e-20,5.070602400912918e+30,-5.070602400912918e+30,0.0,8.881784197001252e-16,1.468326411428971e-17,1449
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,4,2.141473632975065e-16,1.1102230246251565e-16,0.0,1.5495341996302711e-15,5.908511142005291e-16,2.202285662861181e-20,4.446922973085077e-21,3.1691265005705735e+29,-3.1691265005705735e+29,1.735202319001409e-16,8.881784197001252e-16,1.7312814104426336e-17,1450
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,5,1.3161083036445567e-16,1.1102230246251565e-16,1.2505467331523485e-16,1.3572406504465146e-15,2.607677457783584e-15,3.441071348220595e-22,7.940933880509066e-23,9.903520314283042e+27,-9.903520314283042e+27,0.0,8.881784197001252e-16,1.3735508047003073e-17,1450
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,6,2.0630101600454882e-16,3.3306690738754696e-16,2.501093466304697e-16,1.212216427897392e-16,3.73566439387188e-16,0.0,4.336808689942018e-19,3.2451855365842673e+32,-3.2451855365842673e+32,1.6716246040635141e-16,8.881784197001252e-16,1.5042889684909933e-17,1445
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,7,0.0,2.220446049250313e-16,3.7516401994570456e-16,8.258270408141835e-16,1.1516559491260795e-16,3.0357660829594124e-18,8.673617379884035e-19,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,1.3509412420075812e-17,1443
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,8,1.6890293375777892e-16,0.0,3.7516401994570456e-16,3.6990901883001244e-16,3.2076638759740936e-15,2.6020852139652106e-18,6.505213034913027e-19,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,1.694718868841365e-17,1444
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,9,1.8294551570217608e-16,2.220446049250313e-16,3.7516401994570456e-16,5.935927279232692e-16,2.228261159015022e-15,1.3010426069826053e-18,2.439454888092385e-19,4.056481920730334e+31,-4.056481920730334e+31,1.4823786677041983e-16,8.881784197001252e-16,2.0426922364501192e-17,1445
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,10,0.0,0.0,1.2505467331523485e-16,8.896433640099494e-16,7.376694693749941e-15,1.3552527156068805e-20,1.0164395367051604e-19,2.535301200456459e+30,-2.535301200456459e+30,0.0,8.881784197001252e-16,1.797392487219624e-17,1447
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,11,1.4640486084148965e-16,0.0,0.0,3.255914195328912e-15,1.4481477555706634e-15,2.329340604949326e-21,2.6469779601696886e-22,1.5845632502852868e+29,-1.5845632502852868e+29,1.186295502935055e-16,8.881784197001252e-16,1.8563551138989384e-17,1447
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,12,1.9106782070223312e-16,0.0,1.2505467331523485e-16,1.1477547760140978e-16,6.350220295940099e-16,3.469446951953614e-18,5.637851296924623e-18,3.2451855365842673e+32,-3.2451855365842673e+32,1.5481924244309424e-16,8.881784197001252e-16,1.7394066282582056e-17,1439
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,13,1.6920925335341007e-16,4.440892098500626e-16,0.0,1.9739973311753295e-16,4.212818660721199e-15,8.673617379884035e-19,1.8431436932253575e-18,8.112963841460668e+31,-8.112963841460668e+31,0.0,8.881784197001252e-16,1.1351422763579401e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,14,1.11587132803589e-16,0.0,2.501093466304697e-16,3.765864033415416e-15,5.896288813643155e-15,2.168404344971009e-18,1.0570971181733668e-18,4.056481920730334e+31,-4.056481920730334e+31,1.8083458850951014e-16,8.881784197001252e-16,1.026377594433817e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,15,0.0,1.1102230246251565e-16,2.501093466304697e-16,6.006622654066047e-15,2.1881705503081383e-15,1.2468324983583301e-18,4.336808689942018e-19,3.0423614405477506e+31,-3.0423614405477506e+31,1.5067283654119676e-16,8.881784197001252e-16,1.5613661361741746e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,16,1.1605147151520157e-16,3.3306690738754696e-16,0.0,8.477055665668435e-15,9.2533242211381e-15,2.405573570202213e-19,8.809142651444724e-20,1.2676506002282294e+30,-1.2676506002282294e+30,1.88069355042158e-16,8.881784197001252e-16,1.4403797822292655e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,0,2,5.95,17,1.3569579683961984e-16,2.220446049250313e-16,1.2505467331523485e-16,9.15033708037566e-15,8.894613977792063e-15,7.093900933254765e-21,3.0704944337968387e-21,3.961408125713217e+28,-3.961408125713217e+28,2.1990432917627112e-16,8.881784197001252e-16,1.3627745043195715e-17,1440
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,0,0.0,1.1102230246251565e-16,1.2509804223174897e-16,1.7440167607184832e-15,1.4119736078400102e-15,3.0357660829594124e-18,8.673617379884035e-19,1.6225927682921336e+32,-1.6225927682921336e+32,1.8848705106886733e-16,8.881784197001252e-16,1.490336214553403e-17,1417
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,1,1.111141241321828e-16,1.1102230246251565e-16,0.0,3.35605464101639e-15,1.8593043235519895e-15,7.589415207398531e-19,3.7947076036992655e-19,2.028240960365167e+31,-2.028240960365167e+31,1.556187254132573e-16,8.881784197001252e-16,1.4263793425069528e-17,1412
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,2,1.152988063997106e-16,5.551115123125783e-16,2.5019608446349793e-16,5.386318779729474e-16,4.86441182194169e-15,1.6263032587282567e-19,2.439454888092385e-19,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,8.881784197001252e-16,1.5027853253303693e-17,1413
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,3,1.1809994747716432e-16,0.0,2.5019608446349793e-16,1.6313621246939361e-15,1.7446420835530977e-15,2.168404344971009e-19,8.809142651444724e-20,1.0141204801825835e+31,-1.0141204801825835e+31,0.0,1.7763568394002505e-15,1.0719556892185222e-17,1415
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,4,1.40837984321188e-16,2.220446049250313e-16,0.0,2.1094253663363005e-15,2.5420880219884255e-15,1.6940658945086007e-20,3.8116482626443515e-21,6.338253001141147e+29,-6.338253001141147e+29,0.0,8.881784197001252e-16,1.5099311748722868e-17,1416
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,5,1.7269385481119563e-16,2.220446049250313e-16,2.5019608446349793e-16,1.2892320349317294e-16,5.957116305534766e-16,0.0,1.3234889800848443e-22,9.903520314283042e+27,-9.903520314283042e+27,0.0,8.881784197001252e-16,1.2151488153001195e-17,1416
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,6,1.435478970252109e-16,1.1102230246251565e-16,2.5019608446349793e-16,9.181927707775314e-16,1.2413107273787216e-15,1.474514954580286e-17,3.469446951953614e-18,3.2451855365842673e+32,-3.2451855365842673e+32,0.0,8.881784197001252e-16,1.1942542313456781e-17,1411
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,7,1.9752684582916623e-16,3.3306690738754696e-16,1.2509804223174897e-16,5.008506467103142e-16,9.247942261038651e-16,0.0,6.505213034913027e-19,1.6225927682921336e+32,-1.6225927682921336e+32,0.0,8.881784197001252e-16,1.1276672004671968e-17,1408
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5.85,8,2.2073256451672406e-16,1.1102230246251565e-16,0.0,1.6264243058603782e-15,2.1383550917628963e-15,1.734723475976807e-18,2.0599841277224584e-18,8.112963841460668e+31,-8.112963841460668e+31,1.5457135002220253e-16,8.881784197001252e-16,9.964709417071222e-18,1408
