fraction,time_s,z_start,z_mid,z_end,N1,N2,N3,N4_exact,xHII,xHeI,xHeII,xHeIII,u_erg_cm3,T_K,Gamma_HI_s-1,Gamma_HeI_s-1,Gamma_HeII_exact_s-1,redshift_threshold_loss_rate_s-1_cMpc-3,emission_rate_s-1_cMpc-3,front_absorption_rate_s-1_cMpc-3,N_G1_cMpc-3,kappa_G1_cMpc-1,absorption_G1_s-1_cMpc-3,N_G2a_cMpc-3,kappa_G2a_cMpc-1,absorption_G2a_s-1_cMpc-3,N_G2b_cMpc-3,kappa_G2b_cMpc-1,absorption_G2b_s-1_cMpc-3,N_G3_cMpc-3,kappa_G3_cMpc-1,absorption_G3_s-1_cMpc-3,thermal_photoheat_erg_cm-3_s-1,thermal_photoheat_H_erg_cm-3_s-1,thermal_photoheat_HeI_erg_cm-3_s-1,thermal_photoheat_HeII_erg_cm-3_s-1,thermal_threshold_H_erg_cm-3_s-1,thermal_threshold_HeI_erg_cm-3_s-1,thermal_threshold_HeII_erg_cm-3_s-1,thermal_recombination_cooling_erg_cm-3_s-1,thermal_excitation_cooling_erg_cm-3_s-1,thermal_collisional_ionization_cooling_erg_cm-3_s-1,thermal_free_free_cooling_erg_cm-3_s-1,thermal_cooling_total_erg_cm-3_s-1,thermal_expansion_work_erg_cm-3_s-1,thermal_thermal_rhs_erg_cm-3_s-1,interval_index,node_count,node_index,weight
0.22221488349019886,158376227172388.34,5.7,5.65,5.6,6.422666160110002e+64,5.371173132598806e+64,1.1340987812042892e+65,0.0,0.999886250271476,0.000100476520445464,0.9974893733678607,0.002410150111693704,3.6994549428485026e-16,14971.838939416095,8.679590224724451e-14,1.701648597479656e-13,0.0,3.453168455778918e+48,8.196861840976753e+50,1.6633937647568673e+50,6.422666160110002e+64,0.06743784380692014,2.7984066733822417e+50,5.371173132598806e+64,0.03126148508909948,1.0848521649681455e+50,1.1340987812042892e+65,0.0011218101343583391,8.219815049940311e+48,0.0,1.7582893796810664,0.0,7.64252809708227e-33,6.1233759638648465e-33,1.5191521332174244e-33,0.0,1.189207957552256e-32,2.9417128551387487e-33,0.0,9.010397221965021e-34,7.486515259527991e-35,1.543925841807094e-36,7.976606932653367e-34,1.7751094938989258e-33,1.561221936270639e-32,-9.744800759523046e-33,3,17,5,0.08158633214085166
0.3086582838174551,219985870022378.12,5.7,5.65,5.6,7.191850739811731e+64,5.81943271141951e+64,1.16601496442112e+65,0.0,0.9998975835741936,9.473994809140881e-05,0.9975051807233952,0.0024000793285133713,3.6933876253990115e-16,14947.208143106782,9.609773892199299e-14,1.7974279977460222e-13,0.0,3.866723179173117e+48,8.196861840976753e+50,1.6633937647568673e+50,7.191850739811731e+64,0.06193433908372675,2.877822315666457e+50,5.81943271141951e+64,0.02880220375832023,1.0829244827806783e+50,1.16601496442112e+65,0.0010313157697245143,7.769401867956846e+48,0.0,1.7582868953717863,0.0,7.413687269837348e-33,5.9248979212443475e-33,1.4887893485930004e-33,0.0,1.1854711805945899e-32,2.929884202276576e-33,0.0,9.00987968019103e-34,6.654969553503276e-35,1.3650536341550175e-36,7.969454114481303e-34,1.765848128636421e-33,1.5586614431053485e-32,-9.938775289852557e-33,3,17,6,0.09073689211824668
0.40245483899193585,286836228094618.75,5.7,5.65,5.6,7.97597853881505e+64,6.304938776145477e+64,1.2007367446257904e+65,0.0,0.9999069940898196,8.929192242026495e-05,0.9975215230717188,0.0023891850058608654,3.6866925074055197e-16,14920.050790845728,1.0565699432893295e-13,1.9012790702624112e-13,0.0,4.2883121755987444e+48,8.196861840976753e+50,1.6633937647568673e+50,7.97597853881505e+64,0.057197904124537,2.9475141263481597e+50,6.304938776145477e+64,0.02668054687437488,1.0868444797360827e+50,1.2007367446257904e+65,0.0009527662882732723,7.39138775477996e+48,0.0,1.7582891004205476,0.0,7.234022030679474e-33,5.7731556189397925e-33,1.4608664117396815e-33,0.0,1.1836328638309186e-32,2.920948178547623e-33,0.0,9.009257499534356e-34,5.958565614814613e-35,1.2149372606890532e-36,7.961515017294487e-34,1.7578778450917192e-33,1.5558360092944663e-32,-1.0082215907356908e-32,3,17,7,0.09625693230646284
0.49999999999999994,356358279618506.6,5.7,5.65,5.6,8.745801061607028e+64,6.805537912955035e+64,1.2368796114661804e+65,0.0,0.9999146709410481,8.433890594168943e-05,0.9975377695243162,0.002377891569742312,3.6796455534333966e-16,14891.482239904339,1.1510764097613704e-13,2.0086104158716232e-13,0.0,4.702209891280089e+48,8.196861840976753e+50,1.6633937647568673e+50,8.745801061607028e+64,0.05322463841082073,3.0074894810224725e+50,6.805537912955035e+64,0.02489827852378388,1.0947717486233736e+50,1.2368796114661804e+65,0.0008861557693399149,7.08156593378251e+48,0.0,1.7582949950934705,0.0,7.095906669250603e-33,5.659584242938973e-33,1.43632242631163e-33,0.0,1.1830669587645765e-32,2.9146706304946746e-33,0.0,9.00856442125928e-34,5.385649791370339e-35,1.0912264182554203e-36,7.95312281245398e-34,1.7511164477032847e-33,1.5528620957598696e-32,-1.0183830736051379e-32,3,17,8,0.09820506291094525
0.5975451610080641,425880331142394.6,5.7,5.65,5.6,9.476599271207991e+64,7.299693528996993e+64,1.2730073661629422e+65,0.0,0.9999208585061269,7.998874961832438e-05,0.9975533763478224,0.002366634902559298,3.672540022459857e-16,14862.68738389298,1.2413244780458902e-13,2.1148919679480405e-13,0.0,5.095126051333243e+48,8.196861840976753e+50,1.6633937647568673e+50,9.476599271207991e+64,0.049951516762930914,3.0583909462393046e+50,7.299693528996993e+64,0.02342923506893244,1.1049803113475687e+50,1.2730073661629422e+65,0.0008306854534525184,6.832180398831085e+48,0.0,1.758303440751975,0.0,6.991329084897666e-33,5.575821893518467e-33,1.4155071913791984e-33,0.0,1.1833079408175796e-32,2.910602561482871e-33,0.0,9.007837580714828e-34,4.920143338011628e-35,9.905762803880063e-37,7.94463334580101e-34,1.745439102312088e-33,1.549863461908095e-32,-1.0252744636495373e-32,3,17,9,0.09625693230646283
0.6913417161825448,492730689214635.2,5.7,5.65,5.6,1.0147672023031369e+65,7.767665629444593e+64,1.3076989152920763e+65,0.0,0.999925789804453,7.628068941525832e-05,0.9975678739747535,0.002355845335831309,3.6656701665020157e-16,14834.855178090127,1.324606054266117e-13,2.2158943932274286e-13,0.0,5.455930614478956e+48,8.196861840976753e+50,1.6633937647568673e+50,1.0147672023031369e+65,0.047297959777889836,3.1009919071306498e+50,7.767665629444593e+64,0.02223827771794241,1.116049545624428e+50,1.3076989152920763e+65,0.000785277121398831,6.634718653069715e+48,0.0,1.7583133076879833,0.0,6.913203477182168e-33,5.514819325446776e-33,1.3983841517353914e-33,0.0,1.1840186069922345e-32,2.9082348844765013e-33,0.0,9.007114714364969e-34,4.546362293371939e-35,9.09684814433772e-37,7.936404757289764e-34,1.7407252549136265e-33,1.5469642862224622e-32,-1.029716463995608e-32,3,17,10,0.09073689211824668
0.777785116509801,554340332064624.94,5.7,5.65,5.6,1.0741938545849888e+65,8.192171877548906e+64,1.3396081731159131e+65,0.0,0.9999296631578666,7.321257536527999e-05,0.9975808559575001,0.0023459314671345675,3.659317250299082e-16,14809.122252107962,1.3986536980376518e-13,2.307839799559706e-13,0.0,5.7754400455727844e+48,8.196861840976753e+50,1.6633937647568673e+50,1.0741938545849888e+65,0.04518564394097725,3.135991972230193e+50,8.192171877548906e+64,0.021290593873712675,1.126882499216296e+50,1.3396081731159131e+65,0.000748836183146215,6.481214762782577e+48,0.0,1.758323549688244,0.0,6.855708423059088e-33,5.4710046255556754e-33,1.384703797503413e-33,0.0,1.1849534230631597e-32,2.9070811438483366e-33,0.0,9.00643217073805e-34,4.250784789645928e-35,8.456820136835006e-37,7.928780238979165e-34,1.7368747708818643e-33,1.5442832663726368e-32,-1.0323999011549145e-32,3,17,11,0.08158633214085166
0.8535533905932737,608341635668724.6,5.7,5.65,5.6,1.1245612485890024e+65,8.558688931251648e+64,1.3675153991443872e+65,0.0,0.9999326375262388,7.076126041860333e-05,0.9975919733670491,0.002337265372532185,3.653737823808643e-16,14786.525503122522,1.461616151256103e-13,2.3874881460999854e-13,0.0,6.04624206429622e+48,8.196861840976753e+50,1.6633937647568673e+50,1.1245612485890024e+65,0.043546723418480704,3.1639557430890425e+50,8.558688931251648e+64,0.02055570998611583,1.1366624856872303e+50,1.3675153991443872e+65,0.0007203786581611673,6.364801539347737e+48,0.0,1.7583332435441332,0.0,6.81425493011232e-33,5.4401259417268545e-33,1.3741289883854656e-33,0.0,1.185931423385176e-32,2.9067159617374097e-33,0.0,9.005823351887437e-34,4.0224762948136156e-35,7.96231710738366e-37,7.922073564931161e-34,1.7338106863407345e-33,1.5419286700433804e-32,-1.0338842456662218e-32,3,17,12,0.06947823418411654
0.9157348061512727,652659360213708.5,5.7,5.65,5.6,1.1647910236124215e+65,8.855526171935807e+64,1.3903693515201272e+65,0.0,0.999934834872079,6.889622809053925e-05,0.9976009341229596,0.0023301696489497594,3.6491541312759792e-16,14767.963280719288,1.5120318920748713e-13,2.452180195638571e-13,0.0,6.262538827401799e+48,8.196861840976753e+50,1.6633937647568673e+50,1.1647910236124215e+65,0.0423263943099506,3.1853055008749873e+50,8.855526171935807e+64,0.02000883177011541,1.1447954818083303e+50,1.3903693515201272e+65,0.0006990860853525697,6.279898824653273e+48,0.0,1.7583416118780675,0.0,6.785344366842751e-33,5.419027781933996e-33,1.3663165849087555e-33,0.0,1.1868188058679688e-32,2.9067898698656807e-33,0.0,9.005317422977234e-34,3.8529920338931165e-35,7.595195494424696e-37,7.916557156344929e-34,1.73147689782059e-33,1.539994287427112e-32,-1.0346075405248957e-32,3,17,13,0.05445277629094546
0.9619397662556434,685590400398979.0,5.7,5.65,5.6,1.1940792284686869e+65,9.073777121029726e+64,1.4073203660958658e+65,0.0,0.9999363444724977,6.75879894615926e-05,0.9976075054247044,0.0023249065858339637,3.6457465291349177e-16,14754.164682950097,1.5488029023449243e-13,2.499854063062014e-13,0.0,6.420007863803208e+48,8.196861840976753e+50,1.6633937647568673e+50,1.1940792284686869e+65,0.04148235732042936,3.2002829280163066e+50,9.073777121029726e+64,0.019630508283532057,1.1508307436039623e+50,1.4073203660958658e+65,0.000684323753959688,6.222234735198027e+48,0.0,1.7583480375348544,0.0,6.76641806082825e-33,5.405451439350921e-33,1.3609666214773292e-33,0.0,1.1875187922149455e-32,2.907033223485986e-33,0.0,9.004938237705381e-34,3.7361202795024285e-35,7.342047258670816e-37,7.912452529729001e-34,1.7298344842643298e-33,1.5385562314716006e-32,-1.0348978738152086e-32,3,17,14,0.03774116577157592
0.9903926402016152,705869234818156.6,5.7,5.65,5.6,1.2118703995924926e+65,9.207197283160461e+64,1.4177449179390615e+65,0.0,0.9999372269492641,6.681300187535416e-05,0.9976115173500593,0.0023216696480655185,3.643647779065966e-16,14745.66643940765,1.5711662132901612e-13,2.529043626643585e-13,0.0,6.515662704619408e+48,8.196861840976753e+50,1.6633937647568673e+50,1.2118703995924926e+65,0.04098660381102895,3.2091492423989316e+50,9.207197283160461e+64,0.019408214306305543,1.1545289594803343e+50,1.4177449179390615e+65,0.0006756431614812878,6.188811963672419e+48,0.0,1.7583520733742612,0.0,6.755733492378955e-33,5.397882752812918e-33,1.3578507395660368e-33,0.0,1.1879648281505993e-32,2.9072549414034405e-33,0.0,9.004703474198339e-34,3.667627942187461e-35,7.193701570086023e-37,7.909923010170307e-34,1.7288582980157478e-33,1.5376705294703554e-32,-1.0349830100340347e-32,3,17,15,0.018684351418602852
1.0,712716559237013.4,5.7,5.65,5.6,1.2178368958030829e+65,9.252080229399122e+64,1.4212624111682354e+65,0.0,0.9999375172977732,6.655636548703525e-05,0.9976128662714543,0.0023205773630585527,3.6429390875137246e-16,14742.796866464036,1.5786704597045515e-13,2.538870927804948e-13,0.0,6.547741775821797e+48,8.196861840976753e+50,1.6633937647568673e+50,1.2178368958030829e+65,0.04082311145965016,3.2120850282838325e+50,9.252080229399122e+64,0.019334891865075227,1.1557740536735478e+50,1.4212624111682354e+65,0.0006727788818522689,6.177865144627752e+48,0.0,1.7583534488384123,0.0,6.752281935757152e-33,5.3954539806334555e-33,1.3568279551236965e-33,0.0,1.1881177980583024e-32,2.9073413957444522e-33,0.0,9.004623997916828e-34,3.645064400583809e-35,7.14483443654282e-37,7.9090686126032e-34,1.728534388501495e-33,1.5373714516833566e-32,-1.034996696957791e-32,3,17,16,0.00196078431372549
0.0,0.0,5.6,5.55,5.5,1.217836895803048e+65,9.252080229399122e+64,1.4212624111682354e+65,0.0,0.9999375172977732,6.655636548703525e-05,0.9976128662714543,0.0023205773630585527,3.6429390875137507e-16,15428.400981778585,1.5085178259236687e-13,2.4260491027557386e-13,0.0,6.401697343125228e+48,5.1866226009630125e+50,8.587843569587723e+49,1.217836895803048e+65,0.04375895501696481,3.391310288052722e+50,9.252080229399122e+64,0.021704461147061316,1.2779087857007465e+50,1.4212624111682354e+65,0.0006526970654908015,5.903334441671771e+48,0.0,1.7058682534635081,0.0,6.165502748938337e-33,4.92658432598988e-33,1.2389184229484572e-33,0.0,1.084869325612588e-32,2.6546908938503608e-33,0.0,8.235305192847694e-34,4.724826588099453e-35,1.0738825621137284e-36,7.406722316211767e-34,1.612524899349054e-33,1.503081073535927e-32,-1.0477832885769989e-32,4,17,0,0.00196078431372549
0.009607359798384785,7110476837239.338,5.6,5.55,5.5,1.2132626052551019e+65,9.245844672540712e+64,1.4231721945636466e+65,0.0,0.9999392428844764,6.478154305849181e-05,0.9976156873918003,0.0023195310651411755,3.6421867753456786e-16,15425.202080297278,1.5038935159124224e-13,2.426433628096342e-13,0.0,6.377652067646724e+48,5.1866226009630125e+50,8.587843569587723e+49,1.2132626052551019e+65,0.04388343607446255,3.3881832828806302e+50,9.245844672540712e+64,0.021745255384731734,1.279447775039955e+50,1.4231721945636466e+65,0.0006349770283910742,5.7507822266269526e+48,0.0,1.7058668052899988,0.0,5.991297325625798e-33,4.784426121271124e-33,1.2068712043546738e-33,0.0,1.0516746702442466e-32,2.5843092389049623e-33,0.0,8.235260066410581e-34,4.587179855097274e-35,1.0419062031086716e-36,7.405891246128245e-34,1.611028836007964e-33,1.5027706686254817e-32,-1.0647438196636982e-32,4,17,1,0.0186843514186028
0.03806023374435663,28168655711703.574,5.6,5.55,5.5,1.1998559421691478e+65,9.226505106248413e+64,1.4288385560708456e+65,0.0,0.9999396218070832,6.438352032557256e-05,0.9976191823171572,0.0023164341625173126,3.639936100771797e-16,15415.668955422028,1.490322119105278e-13,2.4274453580530017e-13,0.0,6.30717842724931e+48,5.1866226009630125e+50,8.587843569587723e+49,1.1998559421691478e+65,0.04425027439727393,3.378753685760774e+50,9.226505106248413e+64,0.021915675783229203,1.2867777744810597e+50,1.4288385560708456e+65,0.0006310458498033723,5.737933799699076e+48,0.0,1.7058713870099662,0.0,5.9390573294412346e-33,4.73670904064921e-33,1.202348288792024e-33,0.0,1.0356844071795718e-32,2.5695019836211356e-33,0.0,8.235047186556922e-34,4.537389691850318e-35,1.0285604684622303e-36,7.403343449729657e-34,1.6102415210156233e-33,1.5018420375741735e-32,-1.0689604567316123e-32,4,17,2,0.037741165771575914
0.08426519384872738,62365282618809.82,5.6,5.55,5.5,1.1785358023944595e+65,9.192059192744145e+64,1.4380022746548643e+65,0.0,0.9999387318003855,6.44776056773657e-05,0.997624111651212,0.002311410743110537,3.636290862492857e-16,15400.24006695452,1.4686718042721603e-13,2.428593310951846e-13,0.0,6.195106701863882e+48,5.1866226009630125e+50,8.587843569587723e+49,1.1785358023944595e+65,0.044844756388867354,3.363302322546505e+50,9.192059192744145e+64,0.022198739368172713,1.2985317780961528e+50,1.4380022746548643e+65,0.0006362191548709467,5.822074670474594e+48,0.0,1.7058814188124019,0.0,5.985891599701276e-33,4.777208630691397e-33,1.2086829690098794e-33,0.0,1.035683496258222e-32,2.5744737732569496e-33,0.0,8.234678148273996e-34,4.5696351050969413e-35,1.0325539177275192e-36,7.3991970504283716e-34,1.6101164248389335e-33,1.5003380078514743e-32,-1.06276049036524e-32,4,17,3,0.05445277629094547
0.1464466094067262,108386200364207.28,5.6,5.55,5.5,1.1507291300815382e+65,9.140118213055721e+64,1.4502476509410457e+65,0.0,0.9999374683769331,6.463840696095295e-05,0.9976307001148854,0.002304661478153659,3.6314201364744054e-16,15379.624701829007,1.4403050775512874e-13,2.429216788414552e-13,0.0,6.048937784761562e+48,5.1866226009630125e+50,8.587843569587723e+49,1.1507291300815382e+65,0.0456420550694631,3.342333296966683e+50,9.140118213055721e+64,0.022577163788251822,1.3132053821520336e+50,1.4502476509410457e+65,0.0006436945514442277,5.940643095627815e+48,0.0,1.7058950143393856,0.0,6.053407206121232e-33,4.8357766248652155e-33,1.2176305812560166e-33,0.0,1.0366242707785317e-32,2.5815568534000327e-33,0.0,8.234181729686232e-34,4.6169340430199403e-35,1.0387723098031777e-36,7.393652862597373e-34,1.6099915719683632e-33,1.4983283404052609e-32,-1.053986776989974e-32,4,17,4,0.06947823418411654
0.22221488349019886,164462850887768.38,5.6,5.55,5.5,1.1182237074766564e+65,9.068992175270188e+64,1.465032645044753e+65,0.0,0.9999359143688137,6.486301251240244e-05,0.9976386822061424,0.0022964547813450835,3.625539622719891e-16,15354.735614181005,1.406955059060098e-13,2.4286737403554724e-13,0.0,5.878069355463713e+48,5.1866226009630125e+50,8.587843569587723e+49,1.1182237074766564e+65,0.046607550153620406,3.3166254486943426e+50,9.068992175270188e+64,0.02303337907223747,1.3293157180397977e+50,1.465032645044753e+65,0.000653018789518806,6.088137289356606e+48,0.0,1.705911581975678,0.0,6.13551453341874e-33,4.906748528759684e-33,1.228766004659056e-33,0.0,1.0377866300683157e-32,2.5899481389614243e-33,0.0,8.233578588901902e-34,4.674075128810431e-35,1.0461775392812877e-36,7.3869544582767025e-34,1.6098402335452462e-33,1.49590203331784e-32,-1.0433346033304906e-32,4,17,5,0.08158633214085166
0.3086582838174551,228440239958020.53,5.6,5.55,5.5,1.0829836287475588e+65,8.9786586600988e+64,1.4817169389709313e+65,0.0,0.9999341276543868,6.515285847605386e-05,0.9976477319982308,0.0022871151432932403,3.6189033292525296e-16,15326.64794991107,1.3705615832626714e-13,2.4265097603026425e-13,0.0,5.692825897042438e+48,5.1866226009630125e+50,8.587843569587723e+49,1.0829836287475588e+65,0.047698161326415266,3.2872670557873494e+50,8.9786586600988e+64,0.023546101531599223,1.3453705954324824e+50,1.4817169389709313e+65,0.000663891923638192,6.259996477991589e+48,0.0,1.705930475164887,0.0,6.228756361919739e-33,4.987015166651464e-33,1.2417411952682748e-33,0.0,1.0391275577469993e-32,2.5992035558088762e-33,0.0,8.232892964682498e-34,4.738213505176503e-35,1.0543127202910807e-36,7.379388883283419e-34,1.6096646325686478e-33,1.493163890606805e-32,-1.0312547176716959e-32,4,17,6,0.09073689211824668
0.40245483899193585,297859752391927.1,5.6,5.55,5.5,1.0469534968141005e+65,8.871334631070921e+64,1.4995974886330632e+65,0.0,0.9999321799777094,6.550153764923894e-05,0.997657489175219,0.002277009287131605,3.6117895893653713e-16,15296.539756083801,1.3330880514707328e-13,2.4225711997515846e-13,0.0,5.503429434621436e+48,5.1866226009630125e+50,8.587843569587723e+49,1.0469534968141005e+65,0.04886458890548903,3.2556154356467883e+50,8.871334631070921e+64,0.024091524529832202,1.3600807768155897e+50,1.4995974886330632e+65,0.00067590261427537,6.4501570394321e+48,0.0,1.705950950903255,0.0,6.329154040528504e-33,5.073062285146089e-33,1.2560917553824143e-33,0.0,1.0406002929767775e-32,2.6088722936461997e-33,0.0,8.232152215790657e-34,4.8060435493812725e-35,1.0626605775037792e-36,7.371271678279772e-34,1.6094654854783595e-33,1.4902287529255042e-32,-1.0182598974204899e-32,4,17,7,0.09625693230646284
0.49999999999999994,370053635257564.2,5.6,5.55,5.5,1.0118832539719792e+65,8.75147425977346e+64,1.5179453449904243e+65,0.0,0.9999301538927817,6.589463252084828e-05,0.9976675744856092,0.0022665308818698537,3.6044867086210103e-16,15265.631227956397,1.2963470991633194e-13,2.4170307650040847e-13,0.0,5.319078737743328e+48,5.1866226009630125e+50,8.587843569587723e+49,1.0118832539719792e+65,0.050054574386283475,3.2231880133181756e+50,8.75147425977346e+64,0.02464499609336468,1.372528689432243e+50,1.5179453449904243e+65,0.0006885435236839237,6.651184424039176e+48,0.0,1.7059722006954445,0.0,6.432413221783109e-33,5.161163401620916e-33,1.2712498201621927e-33,0.0,1.0421510880811929e-32,2.6185266253084627e-33,0.0,8.231385604997922e-34,4.874061640897277e-35,1.0706976288490964e-36,7.362930846205468e-34,1.609242959158161e-33,1.4872155754977608e-32,-1.004898549235266e-32,4,17,8,0.09820506291094525
0.5975451610080641,442247518123201.3,5.6,5.55,5.5,9.792029132520162e+64,8.625230899444068e+64,1.5360404586844716e+65,0.0,0.9999281371935422,6.631149717415635e-05,0.9976776039178977,0.002256084584928211,3.597279639627282e-16,15235.128326336688,1.2618651737967755e-13,2.4103291562476347e-13,0.0,5.147290831595632e+48,5.1866226009630125e+50,8.587843569587723e+49,9.792029132520162e+64,0.051216736709597865,3.1915088891552125e+50,8.625230899444068e+64,0.025182822825266536,1.3822499972844165e+50,1.5360404586844716e+65,0.0007012494538692141,6.854671531864592e+48,0.0,1.705993387198109,0.0,6.534201276223136e-33,5.247624335282339e-33,1.286576940940796e-33,0.0,1.0437207266112075e-32,2.627785810193221e-33,0.0,8.230623017048867e-34,4.938928991470786e-35,1.0779650441564262e-36,7.354691781360118e-34,1.6089987347997627e-33,1.4842419301142106e-32,-9.917216759718733e-33,4,17,9,0.09625693230646283
0.6913417161825448,511667030557107.9,5.6,5.55,5.5,9.499641529258105e+64,8.499593930144887e+64,1.5532018459056123e+65,0.0,0.9999262161044972,6.672825629040822e-05,0.997687201582529,0.0022460701611806836,3.590438563805564e-16,15206.17447849637,1.2308073842900863e-13,2.4030633599530234e-13,0.0,4.9935939819258576e+48,5.1866226009630125e+50,8.587843569587723e+49,9.499641529258105e+64,0.05230425816704782,3.161955270001541e+50,8.499593930144887e+64,0.02568386805528415,1.3892169244609328e+50,1.5532018459056123e+65,0.0007134479333121802,7.051826847270975e+48,0.0,1.706013683041715,0.0,6.630428959586135e-33,5.3290190144077006e-33,1.301409945178434e-33,0.0,1.0452468165621403e-32,2.6363300104452194e-33,0.0,8.22989370372343e-34,4.997827992510503e-35,1.0841325639277985e-36,7.346864165443067e-34,1.6087381994056828e-33,1.4814192939560897e-32,-9.792502179380444e-33,4,17,10,0.09073689211824668
0.777785116509801,575644419627360.0,5.6,5.55,5.5,9.248481583910032e+64,8.381481334087332e+64,1.5688114547638898e+65,0.0,0.9999244688006916,6.712107060511691e-05,0.9976960115799761,0.002236867349418787,3.5842098327717554e-16,15179.812267568332,1.2039678000699776e-13,2.3958636858444035e-13,0.0,4.861568916798067e+48,5.1866226009630125e+50,8.587843569587723e+49,9.248481583910032e+64,0.053277676097251724,3.1356470114464817e+50,8.381481334087332e+64,0.02613065581337301,1.3937425193768106e+50,1.5688114547638898e+65,0.0007246093441783481,7.23412717879905e+48,0.0,1.7060323079234923,0.0,6.71748300407847e-33,5.402373011581034e-33,1.3151099924974357e-33,0.0,1.0466667606954477e-32,2.6439044480144098e-33,0.0,8.22922513765231e-34,5.048713570903519e-35,1.0890358213846436e-36,7.339731387429901e-34,1.608471824038641e-33,1.4788493119980731e-32,-9.679481939940903e-33,4,17,11,0.08158633214085166
0.8535533905932737,631721070150921.1,5.6,5.55,5.5,9.042237490332003e+64,8.277022554396145e+64,1.5823312466119639e+65,0.0,0.999922960711858,6.746880626516337e-05,0.99770370916192,0.002228822031814935,3.5788092944770516e-16,15156.955206399649,1.1818140102341486e-13,2.389295334894546e-13,0.0,4.7531543770149614e+48,5.1866226009630125e+50,8.587843569587723e+49,9.042237490332003e+64,0.05410629908148036,3.11340197030083e+50,8.277022554396145e+64,0.026509831903862413,1.39634447270357e+50,1.5823312466119639e+65,0.0007342847109364041,7.393896168031628e+48,0.0,1.7060485604672033,0.0,6.7923716746966e-33,5.465266811677548e-33,1.3271048630190519e-33,0.0,1.0479210762184062e-32,2.6503158681880835e-33,0.0,8.228642032252452e-34,5.090393777778746e-35,1.0926760191274477e-36,7.333542578746757e-34,1.6082150748968357e-33,1.4766210433658861e-32,-9.582053833859097e-33,4,17,12,0.06947823418411654
0.9157348061512727,677741987896318.8,5.6,5.55,5.5,8.882323664802156e+64,8.191147222412857e+64,1.5933140783966002e+65,0.0,0.9999217423699801,6.775461017991037e-05,0.9977100112635984,0.0022222341262217236,3.574417708872687e-16,15138.368340471945,1.1645648003224025e-13,2.3838027147529667e-13,0.0,4.669093866485892e+48,5.1866226009630125e+50,8.587843569587723e+49,8.882323664802156e+64,0.054768183063976725,3.0957535926910606e+50,8.191147222412857e+64,0.026812007066259972,1.3976084399070403e+50,1.5933140783966002e+65,0.0007421247203658933,7.524709697184946e+48,0.0,1.7060618427856649,0.0,6.852773862841818e-33,5.515856043097209e-33,1.3369178197446095e-33,0.0,1.0489566254636565e-32,2.655424368893407e-33,0.0,8.228165553132925e-34,5.122432335476702e-35,1.0951837018504541e-36,7.3285069919261426e-34,1.607986761562524e-33,1.4748090698340317e-32,-9.503303597061023e-33,4,17,13,0.05445277629094546
0.9619397662556434,711938614803424.9,5.6,5.55,5.5,8.768776420725252e+64,8.127470080712904e+64,1.6014096859182795e+65,0.0,0.9999208496636396,6.79663458032153e-05,0.997714686168975,0.002217347485221748,3.57117779782591e-16,15124.655753387447,1.1522783668520846e-13,2.379695928153727e-13,0.0,4.609406473762666e+48,5.1866226009630125e+50,8.587843569587723e+49,8.768776420725252e+64,0.055248990046168074,3.0830090397368117e+50,8.127470080712904e+64,0.02703115005741388,1.3980778673357897e+50,1.6014096859182795e+65,0.0007478804773777339,7.621599175494194e+48,0.0,1.706071677465633,0.0,6.897009797448429e-33,5.552828349932936e-33,1.3441814475154934e-33,0.0,1.049729381315785e-32,2.6591336373921878e-33,0.0,8.22781271803863e-34,5.144920498233301e-35,1.096758938626027e-36,7.324790257364605e-34,1.6078062614612827e-33,1.473472278617554e-32,-9.445519250188394e-33,4,17,14,0.03774116577157592
0.9903926402016152,732996793677889.1,5.6,5.55,5.5,8.701036543346158e+64,8.08837925028608e+64,1.606367334203756e+65,0.0,0.9999203056775403,6.809619895614554e-05,0.9977175618334411,0.002214341967602657,3.569192460872781e-16,15116.252997644498,1.1449332015831392e-13,2.3771662353351115e-13,0.0,4.573798241286229e+48,5.1866226009630125e+50,8.587843569587723e+49,8.701036543346158e+64,0.05554027703010139,3.0753212700387335e+50,8.08837925028608e+64,0.0271637725486606,1.3981798836077929e+50,1.606367334203756e+65,0.0007513918480548741,7.681089062952562e+48,0.0,1.7060777180854498,0.0,6.923967373385558e-33,5.5753279349583354e-33,1.348639438427223e-33,0.0,1.0502065245357649e-32,2.661381902485372e-33,0.0,8.227595965456267e-34,5.158194682864072e-35,1.097604686683407e-36,7.32251202257675e-34,1.6076903503186258e-33,1.4726531261894867e-32,-9.410254238827935e-33,4,17,15,0.018684351418602852
