shape_lane,interval_index,substep,macro_index,z_mid,dt_Myr,lp_pass,selected_model,one_mode_status,two_mode_status,refinement_status,farkas_h_dot_y
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,12,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.64204190675036298e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,13,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.37093304241709298e-02
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,14,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-5.31263693448906591e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,15,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-4.58676013232068528e-03
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,16,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-5.12056506720035064e-04
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,17,5.65000000000000036e+00,1.12923124578075225e+01,False,NONE,,,NOT_RUN,-1.37398786543257674e-05
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,0,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.17635163643207041e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,1,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.24283675507143865e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,2,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-2.94259417135463858e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,3,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.32211736249070438e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,4,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.41410820086346396e-03
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,5,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.19704466794028914e-05
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,6,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-4.49301497151038787e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,7,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-6.74787400550408867e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,8,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.48478158216897832e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,9,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-7.45469842099386326e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,10,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-6.37275875118844485e-03
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,11,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.38785722183346267e-04
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,12,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-4.75431116373210075e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,13,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-8.34147026995591817e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,14,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-5.21809194576559280e-03
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,15,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.54733225757491648e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,16,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.53470695489143789e-03
SCRIPT_SELF_SHIELDING_AUDITOR,4,1,17,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.80198232052411867e-05
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,0,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-7.90685324310402393e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,1,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-3.84585628752873387e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,2,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.55103951993788514e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,3,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-6.86273692441176364e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,4,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-5.62263807799663704e-03
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,5,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.41048057167115966e-04
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,6,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-2.34230721537686565e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,7,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-2.47195632131083698e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,8,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.17698854872519698e+00
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,9,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.81339748315512828e+00
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,10,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-6.03171934759597073e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,11,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.43292384670286603e-03
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,12,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.73976577927785175e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,13,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-6.72825246250930209e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,14,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-2.04541248003791631e+00
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,15,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-9.90396166948581125e-01
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,16,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-5.13382791523550527e-02
SCRIPT_SELF_SHIELDING_AUDITOR,4,2,17,5.54999999999999982e+00,1.17262920899423353e+01,False,NONE,,,NOT_RUN,-1.32398381899855012e-03
