shape_lane,interval_index,substep,z_mid,macro_index,tau_Myr,equilibrium_pass,violated_constraints,temperature_min_K,temperature_max_K,minimum_row_capacity_slack,normalized_mass_min,normalized_ionized_H_min,normalized_neutral_H_min,normalized_thermal_min,normalized_capacity_min,normalized_current_min,normalized_mass_cap_slack,normalized_volume_cap_slack,normalized_cycling_slack_min
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,8,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.59639498518928e+48,-0.0006164516697367879,-0.0006097619321600827,-6.848315238102805e-06,-0.03299146327333788,-0.029316888658448486,-0.04268096191312245,0.052034239521912995,1.0177928066940762,-0.016299899344253903
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,9,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-7.583541788759578e+47,-0.000585054576589067,-0.0005787055218161995,-6.49955978801124e-06,-0.03299144539502669,-0.029316849590869498,-0.04334806894111327,0.051128016963749065,1.0168865841359123,-0.016387770427931013
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,10,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-7.018719714151145e+46,-0.0005255002862403293,-0.0005197995323157809,-5.835728986175844e-06,-0.03299248174820928,-0.029319160407608947,-0.04480054065591499,0.04940908581634799,1.0151676529885112,-0.017174070442809167
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,11,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.787328880014527e+45,-0.0005149857411593169,-0.0005093989507398896,-5.7190753114438266e-06,-0.03299242880935934,-0.029319040044847165,-0.045068831467351855,0.04910560173594555,1.0148641689081088,-0.017175388765994823
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,12,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.0194543647212213e+48,-0.0071126942050209465,-0.0070357287160136206,-7.877211215354345e-05,-0.03299986927027538,-0.02803902148727839,-0.03939369387495383,0.29677765505618114,1.2052955637512512,-0.02305095239573048
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,13,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.328842731103307e+48,-0.0029347051174686907,-0.0029028721779814884,-3.2586361030157446e-05,-0.03299279959986356,-0.02796720568401383,-0.03675796818666632,0.1761872570505789,1.084705165745649,-0.01649114819013618
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,14,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.2559082104222115e+47,-0.0006552551548545674,-0.0006481863362787116,-7.2330033929728085e-06,-0.03300872500755165,-0.02817149499665026,-0.03964053636408903,0.11039489319676736,1.0189128018918374,-0.03263347236532594
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,15,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.9393902261108264e+47,-0.0022762913737758633,-0.002251617179964528,-2.5256823479446474e-05,-0.03299480432858704,-0.027985404224923155,-0.03726693501458752,0.15718328797827255,1.0657011966733427,-0.01747537640024998
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,16,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.9007226180304373e+46,-0.002217366220969529,-0.0021933359058287126,-2.459732625345564e-05,-0.03299543152031416,-0.02799141663772215,-0.03753260347805685,0.15548251579324518,1.0640004244883152,-0.017877218129993207
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,17,100.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-7.652357565138345e+44,-0.002245123227652955,-0.0022207936656595873,-2.490350802035796e-05,-0.032995619658603884,-0.0279932515956589,-0.03756834529658415,0.15628367357830758,1.0648015822733776,-0.018016361010581832
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,0,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.890544911948721e+48,-0.0034101498061881513,-0.003373143761872959,-3.788318409722817e-05,-0.032991536571237635,-0.029904851807180718,-0.03940788647749359,0.11702587547746059,1.0984280508563709,-0.01729069790123968
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,1,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.381057590401751e+48,-0.000696218751899135,-0.000688653377707354,-7.745512980214345e-06,-0.03298757108594813,-0.029900405153727817,-0.04735169232243544,0.03869296958942373,1.020095144968334,-0.014576693167067245
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,2,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-6.840128286779285e+47,-0.0006006064152107918,-0.0005940814260151821,-6.680240938650979e-06,-0.03298821459936349,-0.029901082529723365,-0.048514594754780156,0.03593328556587163,1.017335460944782,-0.01503351313653307
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,3,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.4306839050568374e+47,-0.0005962585127999345,-0.0005897816049697837,-6.630947613909349e-06,-0.03298859907121615,-0.029901494962502415,-0.04892643286612491,0.03580779091492176,1.017209966293832,-0.015368288988908482
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,4,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-3.478604214345267e+46,-0.0005956331027026551,-0.0005891627298305205,-6.624278012739746e-06,-0.03298848139347796,-0.029901368102223387,-0.04928213485971816,0.03578973953877711,1.0171919149176873,-0.015514127557485609
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,5,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-8.845622096742043e+44,-0.0005817974320677255,-0.0005754775114574544,-6.470234610821685e-06,-0.03298855366226924,-0.02990144594456608,-0.04942374448459566,0.035390396937928406,1.0167925723168387,-0.015580926147231056
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,6,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.4762868475693474e+49,-0.006236794950857715,-0.006168992788885615,-6.941907052429541e-05,-0.03298623097528292,-0.029306516072340607,-0.03721756001714143,0.21425568601103276,1.180014253183196,-0.014598639478249114
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,7,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-1.1591527537963839e+49,-0.0026209867657233142,-0.002592516416689921,-2.9147429897980564e-05,-0.03298863405621171,-0.0293110294007751,-0.040610360857593515,0.10989166326708448,1.0756502304392477,-0.014864904221969923
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,8,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-5.192415583871754e+48,-0.0020778512435915145,-0.0020552851155755504,-2.310243848214874e-05,-0.032989212587391334,-0.029312176849975075,-0.04242111785408392,0.09421499982629343,1.0599735669984567,-0.015073493596174981
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,9,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.464771381482064e+48,-0.0019718538725159696,-0.001950438806480398,-2.1924028467830536e-05,-0.03298919839175588,-0.02931214839605606,-0.043052797047719,0.09115556982356068,1.056914136995724,-0.01514598192675061
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,10,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.2828239976679502e+47,-0.0017799004751651894,-0.001760575475790774,-1.9783855674834272e-05,-0.03299001733900698,-0.029313815112203413,-0.04435635292585232,0.08561516842470987,1.051373735596873,-0.015727446726336965
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,11,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-5.811285780414408e+45,-0.0017438480930648012,-0.0017249142588170584,-1.9383424205598373e-05,-0.03298997569871936,-0.02931372911015666,-0.04460690482892455,0.08457457903698529,1.0503331462091485,-0.015731417100795387
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,12,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-6.641183313467651e+48,-0.024939062312092638,-0.0246688081580276,-0.0002766294863878024,-0.03299563211489744,-0.027993373605715573,-0.038708719306942876,0.8113048067500068,1.719822715445077,-0.01968648034435881
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,13,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-4.364727814341325e+48,-0.00995504140532104,-0.00984696522911549,-0.00011064161906024472,-0.0329902669183557,-0.027946214658001765,-0.03570807416996555,0.3788170699449137,1.287334978639984,-0.01520400833487232
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,14,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-7.0800003774500974e+47,-0.0023915927146457394,-0.0023657315433459835,-2.646676895491763e-05,-0.03300188617259809,-0.02806410237737123,-0.040427392896517075,0.16051126090848045,1.0690291696035505,-0.023373392817589857
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,15,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-9.711344455752036e+47,-0.007795123855680013,-0.007710541516017185,-8.658649553557357e-05,-0.03299182407725356,-0.027958871671024652,-0.03645077789035359,0.31647480156835994,1.22499271026343,-0.01588060358826707
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,16,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-9.594558387762693e+46,-0.007615764347565674,-0.007533141729163696,-8.457924939014821e-05,-0.03299230531048659,-0.027962942359815186,-0.036594448831667625,0.3112979009072169,1.2198158096022869,-0.016157226183524945
SCRIPT_SELF_SHIELDING_AUDITOR,3,1,5.65,17,300.0,False,NEGATIVE_H_MASS;NEGATIVE_IONIZED_H;IONIZED_H_EXCEEDS_H;NEGATIVE_THERMAL_MEASURE;NEGATIVE_CYCLING_CAPACITY;NEGATIVE_PHOTON_CURRENT;CYCLING_CAPACITY_DEFICIT,,,-2.531599402373746e+45,-0.007717912320222134,-0.007634185613605774,-8.570915395461127e-05,-0.032992449121513806,-0.027964174053509202,-0.03666828123485951,0.3142462247108399,1.22276413340591,-0.01625334121814932
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,0,10.0,True,,3422.3348337160937,76379.1808687818,-1.6225927682921336e+32,6.739834413230264e-211,6.734138616442489e-211,5.695796787775111e-214,3.5228448361721985e-208,8.231516700742739e-210,5.708598736413558e-214,0.013616684189164455,0.9950163478242341,-9.041688571527492e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,1,10.0,True,,3772.620800329938,73554.58114763557,-4.056481920730334e+31,1.0340688875073936e-211,1.0331949863134363e-211,8.739011939572427e-215,3.5228448361721993e-208,8.231536271596443e-210,5.2038524326088774e-214,0.017835712288854846,0.9992353759239245,-7.691203086440721e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,2,10.0,True,,3772.621161570627,73468.49787763432,-2.535301200456459e+31,9.404762702618833e-212,9.396814623744855e-212,7.948078873977599e-215,3.5228448361721985e-208,8.231540043345812e-210,5.320676503664908e-214,0.017904917705779566,0.9993045813408492,-9.384806048624352e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,3,10.0,True,,3772.621443635394,73511.40495157772,-1.0141204801825835e+31,9.624623726883996e-212,9.616489819371426e-212,8.133907512570058e-215,3.5228448361721985e-208,8.231542988405669e-210,5.434566013023905e-214,0.017888660468512816,0.9992883241035825,-7.370550905537241e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,4,10.0,True,,3772.621941305225,73468.51306228375,-1.2676506002282294e+30,9.53118990272808e-212,9.52313492004692e-212,8.054982681159395e-215,3.5228448361721976e-208,8.23154818461715e-210,5.6352054211082526e-214,0.01789556926852919,0.9992952329035989,-9.272606641658061e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,5,10.0,True,,3772.621995705488,69542.73600505851,-3.961408125713217e+28,9.362654412936806e-212,9.354741858657037e-212,7.912554279768467e-215,3.522844836172199e-208,8.231548752617267e-210,5.655741846227306e-214,0.017908031329299457,0.999307694964369,-1.1364815752039733e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,6,10.0,True,,3422.3346451922957,76409.90006928174,-4.867778304876401e+32,8.208611579999831e-211,8.201674541213706e-211,6.937038786125497e-214,3.5228448361721985e-208,7.468491868347348e-210,4.273052713897054e-214,0.028176343677940346,0.993930286346445,-9.992620280905866e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,7,10.0,True,,3422.33546769925,76248.46774396166,-4.867778304876401e+32,4.235609159354788e-211,4.232029646118801e-211,3.579513235986412e-214,3.5228448361721985e-208,7.468505516160459e-210,4.002132791813e-214,0.03111411053451228,0.996868053203017,-1.0109703321626983e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,8,10.0,True,,3422.3359500428332,76181.88375273999,-3.2451855365842673e+32,3.5090963232835843e-211,3.506130771309829e-211,2.965551973755483e-214,3.522844836172198e-208,7.468513519654653e-210,4.010851686456559e-214,0.031651317690388495,0.9974052603588932,-1.444498438644187e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,9,10.0,True,,3422.3362507342126,76149.48229132076,-8.112963841460668e+31,3.3275353945810955e-211,3.324723271803017e-211,2.8121227780784148e-214,3.5228448361721985e-208,7.468518509004188e-210,4.055869928172039e-214,0.03178556973011014,0.9975395123986149,-7.652093261354673e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,10,10.0,True,,3422.3366450111516,73846.91378921468,-1.0141204801825835e+31,3.186432302941169e-211,3.1837394164155355e-211,2.692886525633511e-214,3.522844836172198e-208,7.468525051209043e-210,4.13424748933264e-214,0.03188990593283319,0.9976438486013379,-9.955509849918537e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,11,10.0,True,,3422.3367333541914,73818.93689977366,-1.9807040628566084e+29,3.1130930209348747e-211,3.110462111793978e-211,2.6309091408970373e-214,3.5228448361721998e-208,7.468526517077323e-210,4.149123687987779e-214,0.031944135376752794,0.9976980780452576,-7.667760601457654e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,12,10.0,True,,3146.206507161499,78024.7120950554,-3.2451855365842673e+32,6.197869548444644e-210,6.192631811534993e-210,5.2377369096523064e-213,3.522844836172199e-208,5.632895386117998e-210,3.301548818456586e-214,0.045665388732929496,0.9541709422421621,-8.830633747959594e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,13,10.0,True,,3146.206853198354,77555.77874331456,-1.2169445762191002e+32,1.8092200471585493e-210,1.8076910934975217e-210,1.5289536610273568e-213,3.5228448361721985e-208,5.632904150748282e-210,2.9126740893734943e-214,0.07811648663056427,0.9866220401397969,-5.92215125798354e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,14,10.0,True,,3422.3341626255915,76379.16589147957,-4.056481920730334e+31,7.815100788740624e-211,7.808496335910383e-211,6.604452830240999e-214,3.522844836172199e-208,5.6329006483635046e-210,2.6087655015411487e-214,0.08571570748003099,0.9942212609892636,-8.11455202588222e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,15,10.0,True,,3146.2070992917734,77540.16717439274,-8.112963841460668e+31,1.568186458064509e-210,1.5668611958129055e-210,1.3252622516038621e-213,3.5228448361721985e-208,5.632910383948478e-210,2.869929080759271e-214,0.07989876716903442,0.9884043206782671,-1.6251070015395475e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,16,10.0,True,,3146.207274261562,77540.17148662845,-6.338253001141147e+30,1.5780498076665876e-210,1.5767162073616903e-210,1.3336003048972106e-213,3.5228448361721976e-208,5.6329148156858844e-210,2.8771735350371886e-214,0.07982583436283934,0.9883313878720721,-1.2574892724241524e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,17,10.0,True,,3146.207264917078,77555.78889241407,-7.922816251426434e+28,1.6130351213854627e-210,1.611671955347131e-210,1.3631660383315405e-213,3.5228448361721985e-208,5.632914579003326e-210,2.8838715315741044e-214,0.07956714160550292,0.9880726951147356,-5.92452602925559e-18
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,0,100.0,True,,3138.3257778434468,77329.4976817045,-1.298074214633707e+33,1.3061581017526823e-210,1.3051520876027239e-210,1.0060141499585205e-213,3.5228448361722e-208,8.13192442330503e-210,4.978031722016895e-214,0.008942179700256202,0.9903418433353259,-3.7517920345100006e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,1,100.0,True,,3413.7766879720084,73569.8618781282,-3.650833728657301e+32,2.011212891938194e-211,2.0096629626813257e-211,1.5499292568678939e-214,3.5228448361722076e-208,8.132506581630372e-210,4.5152807480119616e-214,0.017113180317719346,0.9985128439527889,-3.5773490078530025e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,2,100.0,True,,3413.786294494757,73570.06890706319,-1.724004816310392e+32,1.8304455435387884e-211,1.8290347685926682e-211,1.4107749461202099e-214,3.522844836172198e-208,8.132618292722743e-210,4.617122328746779e-214,0.017246845558424612,0.9986465091934943,-3.295762534910022e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,3,100.0,True,,3413.793786250099,73570.23036091795,-8.112963841460668e+31,1.8742483793815842e-211,1.872803722228515e-211,1.4446571530691172e-214,3.5228448361721985e-208,8.132705410967172e-210,4.717241522294921e-214,0.01721445632083087,0.9986141199559005,-3.043514176620999e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,4,100.0,True,,3413.8069848649866,73570.51480256805,-1.1408855402054065e+31,1.857820680170974e-211,1.8563884720560343e-211,1.4322081149397316e-214,3.522844836172198e-208,8.13285888981134e-210,4.893622187760678e-214,0.017226603494469594,0.9986262671295393,-4.303413892074156e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,5,100.0,True,,3413.80842608272,73570.54586206596,-2.7729856879992518e+29,1.8251594693730003e-211,1.8237524171510108e-211,1.407052221989463e-214,3.522844836172198e-208,8.132875648736218e-210,4.911623036819735e-214,0.017250754253119827,0.9986504178881894,-4.101887018411749e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,6,100.0,True,,3138.288546758565,77345.00968226761,-3.569704090242694e+33,1.59016684093412e-210,1.58894215790981e-210,1.2246830243093985e-213,3.5228448361721998e-208,7.32482551655593e-210,3.651107033562509e-214,0.022487847929353783,0.9882417905978585,-3.802375295257634e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,7,100.0,True,,3413.745334654626,76218.12795232382,-3.894222643901121e+33,8.219501311173562e-211,8.213169243260424e-211,6.332067913139029e-214,3.522844836172197e-208,7.325232574465956e-210,3.410244594923699e-214,0.028168291457495442,0.9939222341260001,-4.189284232900009e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,8,100.0,True,,3413.759533786092,76187.79854759418,-1.298074214633707e+33,6.816602399231713e-211,6.811350242367715e-211,5.2521568639986225e-214,3.522844836172202e-208,7.325470621827011e-210,3.415103356297706e-214,0.029205640416863663,0.9949595830853684,-2.989797853231789e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,9,100.0,True,,3413.768370833409,76156.37668814331,-6.490371073168535e+32,6.468019867260265e-211,6.463035794192886e-211,4.98407306737904e-214,3.5228448361721993e-208,7.325618772200563e-210,3.4529173521126592e-214,0.029463393647489546,0.9952173363159943,-3.165605398740223e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,10,100.0,True,,3413.7799412759964,76156.6348084634,-8.112963841460668e+31,6.198904949049415e-211,6.194127624368424e-211,4.777324680990944e-214,3.5228448361721968e-208,7.325812744718289e-210,3.5194925492802267e-214,0.02966238594692049,0.9954163286154253,-4.11505350793177e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,11,100.0,True,,3413.782531148208,76156.69258487418,-1.7430195753138154e+30,6.057359691861474e-211,6.052691315723547e-211,4.66837613792735e-214,3.5228448361722032e-208,7.32585616222291e-210,3.531975207046403e-214,0.02976704910119165,0.9955209917696963,-3.485712563692627e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,12,100.0,True,,2924.928374690732,77838.29992251055,-1.6225927682921336e+33,1.198843722811656e-209,1.1979206400791406e-209,9.230827325154851e-213,3.5228448361721993e-208,5.430810451396194e-210,2.684428540449703e-214,0.0028480531036325202,0.9113536066128652,-2.294532401392676e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,13,100.0,True,,3138.2795108816713,77810.43214775133,-1.1358149378044935e+33,3.502341300511426e-210,3.499644236517503e-210,2.6970639939234003e-213,3.5228448361721998e-208,5.431072907103034e-210,2.4662561177607955e-214,0.06559699890910939,0.9741025524183421,-2.870111960476329e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,14,100.0,True,,3138.27541483714,77344.68603816218,-3.0423614405477506e+32,1.5123874168141456e-210,1.5112228243351731e-210,1.1645924789725158e-213,3.522844836172201e-208,5.430968079354513e-210,2.3442454328749485e-214,0.08031136337879759,0.9888169168880303,-3.1611718593075514e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,15,100.0,True,,3138.2867941587265,77405.94986048157,-4.4621301128033675e+32,3.037465365189323e-210,3.0351260809903193e-210,2.3392841990036597e-213,3.522844836172202e-208,5.431259302500015e-210,2.456153899310965e-214,0.06903444236021462,0.9775399958694473,-4.638511669014561e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,16,100.0,True,,3138.2919674640743,77406.07746023254,-3.5494216806390423e+31,3.057803400261429e-210,3.055448303164389e-210,2.3550970970399884e-213,3.522844836172197e-208,5.431391697907633e-210,2.456255677652075e-214,0.06888405633212628,0.9773896098413588,-3.6530000550177275e-17
SCRIPT_SELF_SHIELDING_AUDITOR,3,2,5.65,17,100.0,True,,3138.291691282678,77406.0706482092,-7.13053462628379e+29,3.1255274704708597e-210,3.123120220974621e-210,2.4072494962388623e-213,3.5228448361721993e-208,5.431384629886438e-210,2.456412876852542e-214,0.06838328259028414,0.9768888360995167,-2.7660684055136158e-17
