shape_lane,interval_index,substep,z_mid,macro_index,tau_Myr,constraint,normalized_mass_min,normalized_ionized_H_min,normalized_neutral_H_min,normalized_thermal_min,normalized_capacity_min,normalized_current_min,normalized_mass_cap_slack,normalized_volume_cap_slack,normalized_cycling_slack_min,clipping_used
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,0,100.0,NEGATIVE_CYCLING_CAPACITY,1.7548428474709015e-210,1.7518170544774442e-210,3.025792993457419e-213,3.5429340410917313e-208,-0.01990997369970831,-0.09059257165607679,0.0113298581918613,0.9870241227918624,-0.00017417189473989931,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,0,100.0,NEGATIVE_PHOTON_CURRENT,1.7548428474709015e-210,1.7518170544774442e-210,3.025792993457419e-213,3.5429340410917313e-208,-0.01990997369970831,-0.09059257165607679,0.0113298581918613,0.9870241227918624,-0.00017417189473989931,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,0,100.0,CYCLING_CAPACITY_DEFICIT,1.7548428474709015e-210,1.7518170544774442e-210,3.025792993457419e-213,3.5429340410917313e-208,-0.01990997369970831,-0.09059257165607679,0.0113298581918613,0.9870241227918624,-0.00017417189473989931,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,1,100.0,NEGATIVE_PHOTON_CURRENT,1.5633812521256404e-210,1.5620538487948907e-210,1.3274033307497211e-213,3.5218020906415124e-208,8.387638509487764e-210,-0.0014310596014977884,0.012745587329575694,0.988439851929577,-1.0465503240354768e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,2,100.0,NEGATIVE_PHOTON_CURRENT,1.4134603518798274e-210,1.412266728983198e-210,1.1936228966293708e-213,3.5217011942159767e-208,8.367426880678185e-210,-0.00042530701424139836,0.013854151093747949,0.9895484156937491,-1.2137354172738209e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,3,100.0,NEGATIVE_PHOTON_CURRENT,1.4480185533755006e-210,1.4468007327404281e-210,1.2178206350724147e-213,3.5216255828929737e-208,8.352682282152925e-210,-7.876244447692305e-06,0.01359861654272635,0.9892928811427275,-1.1763510037290716e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,4,100.0,NEGATIVE_PHOTON_CURRENT,1.4022620366725113e-210,1.4010742550102668e-210,1.1877816622445604e-213,3.5217578492245698e-208,8.378699031328957e-210,-0.001337189203422356,0.013936955068632404,0.9896312196686335,-1.0300186009286086e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,5,100.0,NEGATIVE_PHOTON_CURRENT,1.3716557995749512e-210,1.3704935197178534e-210,1.1622798570978464e-213,3.521764629546522e-208,8.38006119183412e-210,-0.0014919260228323595,0.014163267513050687,0.9898575321130519,-1.4277745080128014e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,6,100.0,NEGATIVE_PHOTON_CURRENT,1.0976701166009094e-209,1.096689661181944e-209,9.80455418965349e-213,3.5227774246015774e-208,7.987621870193729e-210,-0.011746298841133387,-0.036750240619492475,0.9188347112188257,-3.151366077122375e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,6,100.0,MACRO_MASS_CAP_EXCEEDED,1.0976701166009094e-209,1.096689661181944e-209,9.80455418965349e-213,3.5227774246015774e-208,7.987621870193729e-210,-0.011746298841133387,-0.036750240619492475,0.9188347112188257,-3.151366077122375e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,7,100.0,NEGATIVE_PHOTON_CURRENT,5.96714886053268e-210,5.9620523875771103e-210,5.096472955569543e-213,3.521912734206164e-208,7.708540014918296e-210,-7.544407423200713e-05,0.0002920140059218811,0.95587696584424,-1.2021703769872331e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,8,100.0,NEGATIVE_PHOTON_CURRENT,4.9100582767989397e-210,4.9058801330684066e-210,4.178143730532917e-213,3.5218433588359863e-208,7.689399416650441e-210,-4.123636312648349e-05,0.008108484655801449,0.9636934364941195,-1.7102381457303524e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,9,100.0,NEGATIVE_PHOTON_CURRENT,4.696829656071153e-210,4.692840735842294e-210,3.988920228858991e-213,3.521806929300958e-208,7.679512889181624e-210,-3.209948391143276e-05,0.009685166239461135,0.9652701180777792,-3.348381734450061e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,10,100.0,NEGATIVE_PHOTON_CURRENT,4.3481347952028225e-210,4.344436842168407e-210,3.6979530344156407e-213,3.5218330896680816e-208,7.686601177827851e-210,-0.0006775683516572913,0.012263529142017903,0.9678484809803359,-9.049909441664835e-18,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,11,100.0,NEGATIVE_PHOTON_CURRENT,4.2372201769477904e-210,4.2336126121934646e-210,3.607564754325348e-213,3.521853549976102e-208,7.692185238276645e-210,-0.0010859269880814154,0.0130836678052258,0.9686686196435439,-1.8696040344620704e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,12,100.0,NEGATIVE_CYCLING_CAPACITY,3.5452801868746023e-209,3.541452840480871e-209,3.8273463937310237e-212,3.526992681479272e-208,-5.08684172204575e-05,-0.07597775343185277,-0.14579680146355842,0.7378504836508414,-3.856750788519145e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,12,100.0,NEGATIVE_PHOTON_CURRENT,3.5452801868746023e-209,3.541452840480871e-209,3.8273463937310237e-212,3.526992681479272e-208,-5.08684172204575e-05,-0.07597775343185277,-0.14579680146355842,0.7378504836508414,-3.856750788519145e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,12,100.0,MACRO_MASS_CAP_EXCEEDED,3.5452801868746023e-209,3.541452840480871e-209,3.8273463937310237e-212,3.526992681479272e-208,-5.08684172204575e-05,-0.07597775343185277,-0.14579680146355842,0.7378504836508414,-3.856750788519145e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,13,100.0,NEGATIVE_PHOTON_CURRENT,2.299262151529421e-209,2.297276880913011e-209,1.9852706164098456e-212,3.522118731730253e-208,5.988060200595322e-210,-0.002957554929646343,-0.053662186394946465,0.8299850987194531,-1.615079142195079e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,13,100.0,MACRO_MASS_CAP_EXCEEDED,2.299262151529421e-209,2.297276880913011e-209,1.9852706164098456e-212,3.522118731730253e-208,5.988060200595322e-210,-0.002957554929646343,-0.053662186394946465,0.8299850987194531,-1.615079142195079e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,14,100.0,NEGATIVE_PHOTON_CURRENT,5.070557896637079e-210,5.065550372669346e-210,5.007523967732688e-213,3.5248914354104903e-208,7.653958667449197e-210,-0.07513168853317663,0.07885936513160989,0.9625066502460097,-3.4651062922430404e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,15,100.0,NEGATIVE_PHOTON_CURRENT,1.9062252438513992e-209,1.904580668479733e-209,1.6445753716662498e-212,3.522103320346173e-208,5.982790315953948e-210,-0.0030923084922830873,-0.02459976260214776,0.8590475225122519,-1.1554217438437837e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,15,100.0,MACRO_MASS_CAP_EXCEEDED,1.9062252438513992e-209,1.904580668479733e-209,1.6445753716662498e-212,3.522103320346173e-208,5.982790315953948e-210,-0.0030923084922830873,-0.02459976260214776,0.8590475225122519,-1.1554217438437837e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,16,100.0,NEGATIVE_PHOTON_CURRENT,1.8903629137478943e-209,1.8887313910193953e-209,1.6315227284989954e-212,3.5221106974836826e-208,5.985309623429539e-210,-0.0030074109613332234,-0.023426850463863273,0.8602204346505364,-2.543355336952728e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,16,100.0,MACRO_MASS_CAP_EXCEEDED,1.8903629137478943e-209,1.8887313910193953e-209,1.6315227284989954e-212,3.5221106974836826e-208,5.985309623429539e-210,-0.0030074109613332234,-0.023426850463863273,0.8602204346505364,-2.543355336952728e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,17,100.0,NEGATIVE_PHOTON_CURRENT,1.9150949027251117e-209,1.9134397533905547e-209,1.6551493345568305e-212,3.522136966864086e-208,5.9943298255629775e-210,-0.0032347570462915066,-0.02525561394854738,0.8583916711658524,-1.7347748787306905e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,17,100.0,MACRO_MASS_CAP_EXCEEDED,1.9150949027251117e-209,1.9134397533905547e-209,1.6551493345568305e-212,3.522136966864086e-208,5.9943298255629775e-210,-0.0032347570462915066,-0.02525561394854738,0.8583916711658524,-1.7347748787306905e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,0,300.0,NEGATIVE_CYCLING_CAPACITY,2.341055530730595e-210,2.3340229979055635e-210,7.032532825031489e-213,3.5825449423504665e-208,-0.02282027279950565,-0.07609011092320525,0.006995211470194243,0.9826894760701955,-0.0006718754003951004,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,0,300.0,NEGATIVE_PHOTON_CURRENT,2.341055530730595e-210,2.3340229979055635e-210,7.032532825031489e-213,3.5825449423504665e-208,-0.02282027279950565,-0.07609011092320525,0.006995211470194243,0.9826894760701955,-0.0006718754003951004,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,0,300.0,CYCLING_CAPACITY_DEFICIT,2.341055530730595e-210,2.3340229979055635e-210,7.032532825031489e-213,3.5825449423504665e-208,-0.02282027279950565,-0.07609011092320525,0.006995211470194243,0.9826894760701955,-0.0006718754003951004,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,1,300.0,NEGATIVE_PHOTON_CURRENT,4.309225867599089e-210,4.305519820538419e-210,3.7060470606699326e-213,3.5220435120094304e-208,8.43865574323405e-210,-0.00447740502217932,-0.007558078388616151,0.968136186211385,-1.263464535888824e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,1,300.0,MACRO_MASS_CAP_EXCEEDED,4.309225867599089e-210,4.305519820538419e-210,3.7060470606699326e-213,3.5220435120094304e-208,8.43865574323405e-210,-0.00447740502217932,-0.007558078388616151,0.968136186211385,-1.263464535888824e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,2,300.0,NEGATIVE_PHOTON_CURRENT,3.9065363304230355e-210,3.903197812332686e-210,3.338518090349085e-213,3.5219239503979497e-208,8.412905363807613e-210,-0.003166457036809018,-0.004580461335938816,0.9711138032640624,-1.2133855158559904e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,2,300.0,MACRO_MASS_CAP_EXCEEDED,3.9065363304230355e-210,3.903197812332686e-210,3.338518090349085e-213,3.5219239503979497e-208,8.412905363807613e-210,-0.003166457036809018,-0.004580461335938816,0.9711138032640624,-1.2133855158559904e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,3,300.0,NEGATIVE_PHOTON_CURRENT,4.010150812579851e-210,4.0067399949088196e-210,3.41081767103209e-213,3.5218347871101115e-208,8.394324095229067e-210,-0.0020741520669941373,-0.00534662042499304,0.9703476441750082,-1.1706274701029051e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,3,300.0,MACRO_MASS_CAP_EXCEEDED,4.010150812579851e-210,4.0067399949088196e-210,3.41081767103209e-213,3.5218347871101115e-208,8.394324095229067e-210,-0.0020741520669941373,-0.00534662042499304,0.9703476441750082,-1.1706274701029051e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,4,300.0,NEGATIVE_PHOTON_CURRENT,3.869710862573195e-210,3.866392032060196e-210,3.318830512999613e-213,3.5219910041000892e-208,8.427226320049204e-210,-0.004379000611751396,-0.004308161882092908,0.9713861027179082,-1.9375412072291956e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,4,300.0,MACRO_MASS_CAP_EXCEEDED,3.869710862573195e-210,3.866392032060196e-210,3.318830512999613e-213,3.5219910041000892e-208,8.427226320049204e-210,-0.004379000611751396,-0.004308161882092908,0.9713861027179082,-1.9375412072291956e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,5,300.0,NEGATIVE_PHOTON_CURRENT,3.7845616593311834e-210,3.781314475324611e-210,3.2471840065719455e-213,3.5219990429867442e-208,8.428963755098568e-210,-0.004571968715063148,-0.003678541054660149,0.9720157235453409,-1.4330108083697168e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,5,300.0,MACRO_MASS_CAP_EXCEEDED,3.7845616593311834e-210,3.781314475324611e-210,3.2471840065719455e-213,3.5219990429867442e-208,8.428963755098568e-210,-0.004571968715063148,-0.003678541054660149,0.9720157235453409,-1.4330108083697168e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,6,300.0,NEGATIVE_PHOTON_CURRENT,2.946795908792831e-209,2.94410318978293e-209,2.692719009901535e-212,3.5232346630944412e-208,8.173881797787914e-210,-0.021186532610912072,-0.1734805994459987,0.7821043523923193,-4.3424957947734905e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,6,300.0,MACRO_MASS_CAP_EXCEEDED,2.946795908792831e-209,2.94410318978293e-209,2.692719009901535e-212,3.5232346630944412e-208,8.173881797787914e-210,-0.021186532610912072,-0.1734805994459987,0.7821043523923193,-4.3424957947734905e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,7,300.0,NEGATIVE_PHOTON_CURRENT,1.6398780776318376e-209,1.6384579321448911e-209,1.4201454869463747e-212,3.522175394014651e-208,7.784950733087877e-210,-0.0030626822905883205,-0.07684285594257828,0.8787420958957398,-1.5227593107277705e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,7,300.0,MACRO_MASS_CAP_EXCEEDED,1.6398780776318376e-209,1.6384579321448911e-209,1.4201454869463747e-212,3.522175394014651e-208,7.784950733087877e-210,-0.0030626822905883205,-0.07684285594257828,0.8787420958957398,-1.5227593107277705e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,8,300.0,NEGATIVE_PHOTON_CURRENT,1.3518866292256887e-209,1.350720960385352e-209,1.1656688403366671e-212,3.5220926072157438e-208,7.760166710409283e-210,-0.002692994495373548,-0.055547834129670216,0.9000371177086479,-1.2938772288330792e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,8,300.0,MACRO_MASS_CAP_EXCEEDED,1.3518866292256887e-209,1.350720960385352e-209,1.1656688403366671e-212,3.5220926072157438e-208,7.760166710409283e-210,-0.002692994495373548,-0.055547834129670216,0.9000371177086479,-1.2938772288330792e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,9,300.0,NEGATIVE_PHOTON_CURRENT,1.2944426700773382e-209,1.2933290777359178e-209,1.1135923414203807e-212,3.5220492625736263e-208,7.74745333525013e-210,-0.0025833607592490163,-0.051300241467270136,0.904284710371048,-3.538182967029513e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,9,300.0,MACRO_MASS_CAP_EXCEEDED,1.2944426700773382e-209,1.2933290777359178e-209,1.1135923414203807e-212,3.5220492625736263e-208,7.74745333525013e-210,-0.0025833607592490163,-0.051300241467270136,0.904284710371048,-3.538182967029513e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,10,300.0,NEGATIVE_PHOTON_CURRENT,1.1975020979028468e-209,1.1964702117860787e-209,1.0318861167682645e-212,3.5220803798840327e-208,7.756562315682381e-210,-0.0036340819606411716,-0.044132141128053574,0.9114528107102645,-1.1403567910481658e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,10,300.0,MACRO_MASS_CAP_EXCEEDED,1.1975020979028468e-209,1.1964702117860787e-209,1.0318861167682645e-212,3.5220803798840327e-208,7.756562315682381e-210,-0.0036340819606411716,-0.044132141128053574,0.9114528107102645,-1.1403567910481658e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,11,300.0,NEGATIVE_PHOTON_CURRENT,1.16631507100364e-209,1.1653087696529584e-209,1.0063013506815659e-212,3.5221047485232614e-208,7.76375987577152e-210,-0.004141862347624419,-0.04182607120211,0.9137588806362081,-2.2646115625622376e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,11,300.0,MACRO_MASS_CAP_EXCEEDED,1.16631507100364e-209,1.1653087696529584e-209,1.0063013506815659e-212,3.5221047485232614e-208,7.76375987577152e-210,-0.004141862347624419,-0.04182607120211,0.9137588806362081,-2.2646115625622376e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,12,300.0,NEGATIVE_CYCLING_CAPACITY,8.443994697786023e-209,8.434062010752541e-209,9.93268703348169e-212,3.5292464186409613e-208,-0.003141121189985757,-0.05655340221435005,-0.5080236416784463,0.37562364343595345,-3.226874529824769e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,12,300.0,NEGATIVE_PHOTON_CURRENT,8.443994697786023e-209,8.434062010752541e-209,9.93268703348169e-212,3.5292464186409613e-208,-0.003141121189985757,-0.05655340221435005,-0.5080236416784463,0.37562364343595345,-3.226874529824769e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,12,300.0,MACRO_MASS_CAP_EXCEEDED,8.443994697786023e-209,8.434062010752541e-209,9.93268703348169e-212,3.5292464186409613e-208,-0.003141121189985757,-0.05655340221435005,-0.5080236416784463,0.37562364343595345,-3.226874529824769e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,13,300.0,NEGATIVE_PHOTON_CURRENT,6.2838433715456e-209,6.278331057348067e-209,5.512314197531781e-212,3.5224231046775913e-208,6.097824810708359e-210,-0.0062241302457498515,-0.3482950460341806,0.535352239080219,-2.0751967360511037e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,13,300.0,MACRO_MASS_CAP_EXCEEDED,6.2838433715456e-209,6.278331057348067e-209,5.512314197531781e-212,3.5224231046775913e-208,6.097824810708359e-210,-0.0062241302457498515,-0.3482950460341806,0.535352239080219,-2.0751967360511037e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,14,300.0,NEGATIVE_CYCLING_CAPACITY,1.2834877360689468e-209,1.2821543812475814e-209,1.3333548213653897e-212,3.5260578808385525e-208,-1.0385551865092452e-07,-0.06971727856088691,0.02144746861022257,0.9050947537246222,-3.444682231080131e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,14,300.0,NEGATIVE_PHOTON_CURRENT,1.2834877360689468e-209,1.2821543812475814e-209,1.3333548213653897e-212,3.5260578808385525e-208,-1.0385551865092452e-07,-0.06971727856088691,0.02144746861022257,0.9050947537246222,-3.444682231080131e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,15,300.0,NEGATIVE_PHOTON_CURRENT,5.211845328076262e-209,5.207277783088166e-209,4.5675449880958726e-212,3.5224044740004483e-208,6.090779234460905e-210,-0.005210015649111265,-0.26902803360928323,0.6146192515051165,-1.3346493259683221e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,15,300.0,MACRO_MASS_CAP_EXCEEDED,5.211845328076262e-209,5.207277783088166e-209,4.5675449880958726e-212,3.5224044740004483e-208,6.090779234460905e-210,-0.005210015649111265,-0.26902803360928323,0.6146192515051165,-1.3346493259683221e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,16,300.0,NEGATIVE_PHOTON_CURRENT,5.167448095122069e-209,5.162917375318469e-209,4.53071980360064e-212,3.522413390152106e-208,6.09414547609357e-210,-0.005328324384779019,-0.2657451581995281,0.6179021269148716,-2.5195148844090925e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,16,300.0,MACRO_MASS_CAP_EXCEEDED,5.167448095122069e-209,5.162917375318469e-209,4.53071980360064e-212,3.522413390152106e-208,6.09414547609357e-210,-0.005328324384779019,-0.2657451581995281,0.6179021269148716,-2.5195148844090925e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,17,300.0,NEGATIVE_PHOTON_CURRENT,5.231347811195522e-209,5.226753548562717e-209,4.5942626328038224e-212,3.522445169682547e-208,6.106227371570534e-210,-0.005701928206092163,-0.27047011046861,0.6131771746457897,-2.3435339117045103e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5.75,17,300.0,MACRO_MASS_CAP_EXCEEDED,5.231347811195522e-209,5.226753548562717e-209,4.5942626328038224e-212,3.522445169682547e-208,6.106227371570534e-210,-0.005701928206092163,-0.27047011046861,0.6131771746457897,-2.3435339117045103e-17,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,0,10.0,CYCLING_CAPACITY_DEFICIT,1.3731701124477016e-210,1.3718917173925087e-210,1.2783950551928834e-213,3.519950053268526e-208,8.32170735382185e-210,4.813065035102957e-214,0.014177006569321858,0.9898463347924943,-0.0006243909859565352,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,1,10.0,CYCLING_CAPACITY_DEFICIT,2.423489274634242e-211,2.4212316042419912e-211,2.2576703922507766e-214,3.5199500532685277e-208,8.322499756683464e-210,4.246374008080942e-214,0.022538665199816347,0.9982079934229887,-4.175853873184285e-06,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,2,10.0,CYCLING_CAPACITY_DEFICIT,2.1409031378032524e-211,2.1389084655517197e-211,1.994672251532696e-214,3.5199500532685272e-208,8.322656440230755e-210,4.310439170709336e-214,0.02274761855524218,0.9984169467784144,-1.2765901081590747e-05,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,3,10.0,CYCLING_CAPACITY_DEFICIT,2.1550122555133365e-211,2.153004258285963e-211,2.0079972273737093e-214,3.5199500532685272e-208,8.322766902829402e-210,4.383221639603953e-214,0.022737185815969542,0.9984065140391417,-3.9651608914359334e-05,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,4,10.0,CYCLING_CAPACITY_DEFICIT,2.14164654392109e-211,2.1396507106775482e-211,1.995833243542266e-214,3.5199500532685294e-208,8.322946364984924e-210,4.5030892141931005e-214,0.022747068856645822,0.9984163970798182,-0.00011371792041587357,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,5,10.0,CYCLING_CAPACITY_DEFICIT,2.0973179823846058e-211,2.0953634258511225e-211,1.95455653348332e-214,3.5199500532685272e-208,8.322967701377902e-210,4.514519378414083e-214,0.022779846832869717,0.998449175056042,-0.00012716446244542568,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,6,10.0,CYCLING_CAPACITY_DEFICIT,2.067127180128289e-210,2.0652028245332694e-210,1.9243555950197085e-213,3.519950053268529e-208,7.612733034065523e-210,3.866807041207258e-214,0.029175606756361133,0.9847149911448735,-0.0004008092411727923,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,7,10.0,CYCLING_CAPACITY_DEFICIT,9.515311021503124e-211,9.506449910793224e-211,8.861110709899672e-214,3.5199500532685285e-208,7.613327099661516e-210,3.5644314179136817e-214,0.03742468600729509,0.9929640703958074,-1.9680347930290916e-05,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,8,10.0,CYCLING_CAPACITY_DEFICIT,7.696827166655194e-211,7.689658173996358e-211,7.168992658836408e-214,3.519950053268527e-208,7.613655320711429e-210,3.526013065547319e-214,0.038769331953198136,0.9943087163417104,-1.360035546961827e-05,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,9,10.0,CYCLING_CAPACITY_DEFICIT,7.296622657979858e-211,7.2898257866179804e-211,6.796871361877742e-214,3.5199500532685264e-208,7.613820047705188e-210,3.536051681550533e-214,0.03906525614778903,0.9946046405363014,-1.5326915050035864e-05,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,10,10.0,CYCLING_CAPACITY_DEFICIT,6.776319152301849e-211,6.770006039842055e-211,6.313112459794057e-214,3.5199500532685264e-208,7.614072686405648e-210,3.5627598229698656e-214,0.03944998543624763,0.9949893698247599,-1.983135809149591e-05,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,11,10.0,CYCLING_CAPACITY_DEFICIT,6.628223790474483e-211,6.6220484642125215e-211,6.1753262619613914e-214,3.5199500532685285e-208,7.614125516687024e-210,3.5676205513317137e-214,0.0395594919503458,0.9950988763388581,-2.0657381852575258e-05,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,12,10.0,CYCLING_CAPACITY_DEFICIT,1.1431940062702308e-209,1.1421299279906168e-209,1.0640782796139968e-212,3.5199500532685277e-208,5.8782040514478486e-210,2.967929678856353e-214,0.03194061366826556,0.9154685271571744,-0.0001946992508189096,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,13,10.0,CYCLING_CAPACITY_DEFICIT,3.83943655976992e-210,3.835862275912282e-210,3.574283857638408e-213,3.5199500532685294e-208,5.8785784543183486e-210,2.749827053012571e-214,0.0880820472435809,0.9716099607324897,-0.0003400480841765441,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,14,10.0,CYCLING_CAPACITY_DEFICIT,1.297885258673084e-210,1.2966770483289705e-210,1.2082103441136341e-213,3.5199500532685272e-208,5.878494124953278e-210,2.364427620473324e-214,0.10687510193149449,0.9904030154204034,-0.0009457852758532479,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,15,10.0,CYCLING_CAPACITY_DEFICIT,3.167782491480735e-210,3.164833134726757e-210,2.949356753977475e-213,3.5199500532685277e-208,5.878856426998343e-210,2.698030765405982e-214,0.09304847527958823,0.976576388768497,-0.00040769516796797267,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,16,10.0,CYCLING_CAPACITY_DEFICIT,3.143303954464112e-210,3.140377232657218e-210,2.9267218068946766e-213,3.519950053268529e-208,5.878983872522004e-210,2.698077115517227e-214,0.09322947752205138,0.9767573910109602,-0.00040791758600969367,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,17,10.0,CYCLING_CAPACITY_DEFICIT,3.2002388205202965e-210,3.197259058954678e-210,2.979761565618353e-213,3.5199500532685277e-208,5.8790062644175604e-210,2.703841120398811e-214,0.09280848265526224,0.976336396144171,-0.00040046945644761514,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,0,100.0,NEGATIVE_CYCLING_CAPACITY,7.992697330040866e-211,7.97185054957468e-211,2.0846780466186713e-213,3.5199500532684987e-208,-7.097444470011542e-09,-1.9082407701967455e-06,0.018420612123002264,0.9940899403461745,-0.03889774793885256,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,0,100.0,NEGATIVE_PHOTON_CURRENT,7.992697330040866e-211,7.97185054957468e-211,2.0846780466186713e-213,3.5199500532684987e-208,-7.097444470011542e-09,-1.9082407701967455e-06,0.018420612123002264,0.9940899403461745,-0.03889774793885256,False
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5.75,0,100.0,CYCLING_CAPACITY_DEFICIT,7.992697330040866e-211,7.97185054957468e-211,2.0846780466186713e-213,3.5199500532684987e-208,-7.097444470011542e-09,-1.9082407701967455e-06,0.018420612123002264,0.9940899403461745,-0.03889774793885256,False
