shape_lane,interval_index,substep,macro_index,endpoint_previous_C,endpoint_previous_I,endpoint_previous_J_G1,endpoint_previous_J_G2a,endpoint_previous_M,endpoint_previous_U,endpoint_target_C,endpoint_target_I,endpoint_target_J_G1,endpoint_target_J_G2a,endpoint_target_M,endpoint_target_U,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,prev_cap_cosmic,prev_cap_volume,neutral_previous,neutral_target,previous_state_cone_pass,target_state_cone_pass,previous_mass_caps_pass,target_mass_caps_pass,J_endpoint_nonnegative_pass,convex_state_segment_pass,minimum_endpoint_neutral_slack,minimum_endpoint_cosmic_cap_slack,minimum_endpoint_volume_cap_slack
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,3,9.856958512428956e+47,1.970999916468217e+63,8.413603667793363e+47,9.176334878462964e+46,1.985985790605918e+63,5.982475402866729e+51,1.1836914297734764e+48,3.0668241311906796e+63,8.951620669364846e+47,1.7438312816298372e+47,3.093781302513909e+63,9.316307360231043e+51,1.06320287789952e+65,5.956911983487488e+66,1.0728828021765943e+65,7.551482965384374e+66,1.4985874137701117e+61,2.695717132322934e+61,True,True,True,True,True,True,1.4985874137701117e+61,1.0322650648743809e+65,5.953818202184974e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,4,1.0585305294888886e+47,2.1166403232507206e+62,9.16255138217914e+46,8.581861452142426e+45,2.1327335281331725e+62,6.4245302928542815e+50,1.2407332471349675e+47,3.2146136796920784e+62,9.615134968666217e+46,1.5957283483666883e+46,3.2428699108923365e+62,9.765258066098304e+50,1.0667454263666793e+64,5.976760170371441e+65,1.0764576037551994e+64,7.576644197506554e+65,1.609320488245189e+60,2.8256231200258087e+60,True,True,True,True,True,True,1.609320488245189e+60,1.034316727257756e+64,5.973517300460549e+65
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,5,2.6911909675318202e+45,5.3813122633283176e+60,2.3349775881881967e+45,2.126785795323154e+44,5.422227368194688e+60,1.6333622331244724e+49,3.162069117156328e+45,8.192599548383704e+60,2.4581506002822813e+45,3.989925248260811e+44,8.264611929974899e+60,2.4887235852810345e+49,2.7688432181810097e+62,1.5513271916048458e+64,2.794052134789696e+62,1.9665929081401505e+64,4.091510486637062e+58,7.20123815911948e+58,True,True,True,True,True,True,4.091510486637062e+58,2.686197098881261e+62,1.5505007304118482e+64
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,6,5.625805506926823e+49,1.1249374916448524e+65,4.2833084414974917e+49,1.0424444578826056e+49,1.1334905978736837e+65,3.4144653266079674e+53,6.23263002055362e+49,1.6148110619906436e+65,3.9584365251499176e+49,1.6731658702408602e+49,1.6290051391827478e+65,4.905425136447311e+53,8.006157683942245e+65,2.472849487196669e+67,8.021334743528933e+65,3.1347921255658004e+67,8.553106228831284e+62,1.4194077192104199e+63,True,True,True,True,True,True,8.553106228831284e+62,6.377152544759497e+65,2.4565594358048416e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,7,3.916130708584464e+49,7.830704866786085e+64,3.143695109217871e+49,5.635685794957847e+48,7.890243153197288e+64,2.376813862914843e+53,4.529414362037888e+49,1.1735252039729436e+65,3.110086944664354e+49,9.825450079546052e+48,1.183840409091453e+65,3.564900048880571e+53,1.5336233990454113e+66,4.736878769560861e+67,1.5365306480192269e+66,6.004866185128327e+67,5.953828641120296e+62,1.0315205118509425e+63,True,True,True,True,True,True,5.953828641120296e+62,1.415239358136266e+66,4.7250403654699463e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,8,1.717864465260564e+49,3.435046128339575e+64,1.403668630453399e+49,2.2257345085190188e+48,3.4611634145486656e+64,1.0426220112341375e+53,2.0266174461967136e+49,5.2507597270325213e+64,1.436607641635463e+49,3.945781702777477e+48,5.296913540712008e+64,1.5950602121017535e+53,8.637126194563625e+65,2.6677357509354855e+67,8.653499364327135e+65,3.381846355154984e+67,2.611728620909039e+62,4.615381367948694e+62,True,True,True,True,True,True,2.611728620909039e+62,8.107434840492424e+65,2.6624388373947734e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,9,7.93002077331858e+48,1.5856889589312656e+64,6.560428490297341e+48,9.46644243313112e+47,1.5977452431358162e+64,4.812960728279472e+52,9.467024084789754e+48,2.4528096751830666e+64,6.828113790283816e+48,1.7259822072816608e+48,2.4743697020410505e+64,7.451072462144114e+52,4.298516752300511e+65,1.3276761920330538e+67,4.30666533586075e+65,1.6830740785621438e+67,1.2056284204550616e+62,2.156002685798393e+62,True,True,True,True,True,True,1.2056284204550616e+62,4.051079782096406e+65,1.3252018223310127e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,10,7.585474811761048e+47,1.5167934613400902e+63,6.383540774614227e+47,7.973623728853236e+46,1.5283259204308353e+63,4.603845742396562e+51,8.920524395290855e+47,2.311217162701652e+63,6.602070171532699e+47,1.4582264266920512e+47,2.3315326011992442e+63,7.020946928446793e+51,4.3128392341602685e+64,1.3320999547567532e+66,4.3210149684673677e+64,1.6886820124956184e+66,1.1532459090745011e+61,2.031543849759229e+61,True,True,True,True,True,True,1.1532459090745011e+61,4.079685974040344e+64,1.329768422155554e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,11,1.9353995536509505e+46,3.870029841120468e+61,1.6352189282496532e+46,1.9695599703426423e+45,3.899454388338157e+61,1.174650396452048e+50,2.2808966711519308e+46,5.909571342575233e+61,1.6977504456436088e+46,3.631938290106175e+45,5.961516064644052e+61,1.795192050131322e+50,1.11944006221632e+63,3.457597130957288e+64,1.121562154885324e+63,4.383141115390409e+64,2.9424547217688526e+59,5.194472206881936e+59,True,True,True,True,True,True,2.9424547217688526e+59,1.0598249015698795e+63,3.4516356148926443e+64
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,12,6.074332075685963e+49,1.214624977743462e+65,4.523873014553286e+49,1.2264842674484292e+49,1.2238599943910466e+65,3.686689173522847e+53,4.911759047645338e+49,1.2725868241519314e+65,3.0261428910167887e+49,1.4119633221039408e+49,1.2837727740384772e+65,3.865826499733693e+53,2.0563130661910119e+65,2.470707851803617e+66,2.023106764287333e+65,3.1320772083010285e+66,9.235016647584627e+62,1.1185949886545785e+63,True,True,True,True,True,True,9.235016647584627e+62,7.725402921525346e+64,2.3423305743997695e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,13,1.7147546143634106e+49,3.4288276626223975e+64,1.3151732214965324e+49,3.0812487295892576e+48,3.4548976686952547e+64,1.0407345520878563e+53,1.922733304850324e+49,4.9816064802356765e+64,1.2343774662186348e+49,5.029420039864754e+48,5.0253944555508706e+64,1.5132976373045483e+53,3.93898041803307e+65,4.732776349547828e+66,3.875371926162632e+65,5.999665612259172e+66,2.607000607285717e+62,4.378797531519413e+62,True,True,True,True,True,True,2.607000607285717e+62,3.436440972477983e+65,4.682522404992319e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,14,6.500578083932433e+48,1.2998572373283378e+64,4.998076389687966e+48,1.155793049190252e+48,1.3097402904897441e+64,3.9453902988942523e+52,5.372012857980401e+48,1.3918339063309552e+64,3.4447560180176455e+48,1.4092206145284396e+48,1.4040680297959604e+64,4.2280717481950695e+52,2.218371926878721e+65,2.665425332394814e+66,2.1825486229520344e+65,3.37891747416746e+66,9.883053161406303e+61,1.223412346500513e+62,True,True,True,True,True,True,9.883053161406303e+61,2.05157459390306e+65,2.6513846520968544e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,15,3.9009332732660485e+48,7.800316036696802e+63,3.025500360434667e+48,6.6737644890489975e+47,7.859623271255033e+63,2.3675900964898906e+52,4.437791382256339e+48,1.1497866215774094e+64,2.900053074821329e+48,1.1097913241149919e+48,1.1598931662037509e+64,3.492787687547645e+52,1.1040372313331806e+65,1.3265263451304808e+66,1.0862087234958699e+65,1.6816164358570565e+66,5.930723455823037e+61,1.0106544626341479e+62,True,True,True,True,True,True,5.930723455823037e+61,9.880479147128055e+64,1.3149274134684433e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,16,3.906568678541328e+47,7.81158460733433e+62,3.0625591380527107e+47,6.356525119505113e+46,7.8709775189034385e+62,2.3710103881957004e+51,4.431557072138711e+47,1.1481713752193504e+63,2.936961100285572e+47,1.0672501781741183e+47,1.1582637219422777e+63,3.4878809400817154e+51,1.1077158381944484e+64,1.3309462766113759e+65,1.0898279264988302e+64,1.6872195129847132e+65,5.939291156910881e+60,1.0092346722927293e+61,True,True,True,True,True,True,5.939291156910881e+60,9.918894660002206e+63,1.319363639391953e+65
SCRIPT_SELF_SHIELDING_AUDITOR,1,1,17,1.0440702988753768e+46,2.0877256095533814e+61,8.173620791945251e+45,1.710226800254573e+45,2.10359897056036e+61,6.336766938817606e+49,1.179327744092641e+46,3.055518265311871e+61,7.81583533524233e+45,2.8401877668525606e+45,3.0823760588584763e+61,9.281962736282999e+49,2.875185972629694e+62,3.454602645272466e+63,2.828756129330972e+62,4.379345053319707e+63,1.5873361006978497e+59,2.685779354660545e+59,True,True,True,True,True,True,1.5873361006978497e+59,2.5669483667438464e+62,3.423778884683881e+63
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,0,3.3239099753618623e+49,8.611912755249043e+64,2.0840440773499422e+49,9.193331995910723e+48,8.687610870834765e+64,2.6161013072583616e+53,3.3034334022255677e+49,8.547492325592966e+64,2.0903115025367558e+49,9.436711956611869e+48,8.62618502188189e+64,2.603850350237876e+53,1.9802574657709903e+65,1.1099515402135743e+67,1.9802574657709903e+65,1.1094984478923316e+67,7.569811558572166e+62,7.869269628892455e+62,True,True,True,True,True,True,7.569811558572166e+62,1.1114963786875138e+65,1.1008108370214969e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,1,5.032443778942682e+48,1.3038550108515509e+64,3.674464917318969e+48,8.726881058353899e+47,1.3153158059296601e+64,3.96081206963582e+52,4.9881764269809244e+48,1.2906692685131313e+64,3.6855152757164496e+48,8.95791241564314e+47,1.302551846570843e+64,3.9318077148738916e+52,3.7932917455921924e+65,2.126173029657148e+67,3.7932917455921924e+65,2.125305106474496e+67,1.1460795078109257e+62,1.1882578057711802e+62,True,True,True,True,True,True,1.1460795078109257e+62,3.6617601649992263e+65,2.1239897906685665e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,2,2.424897534511996e+48,6.282662936851158e+63,1.8074601611755652e+48,3.835986244254961e+47,6.337887108146904e+63,1.9085287077649536e+52,2.402624158222756e+48,6.216687020194685e+63,1.8128958050093166e+48,3.937538345472698e+47,6.273921100667469e+63,1.8938095593704122e+52,2.1363223539670404e+65,1.1974272680018408e+67,2.1363223539670404e+65,1.1969384672923304e+67,5.522417129574569e+61,5.723408047278417e+61,True,True,True,True,True,True,5.522417129574569e+61,2.0729434828855714e+65,1.1963046785815157e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,3,1.1836914297734764e+48,3.0668241311906796e+63,8.951620669364846e+47,1.7438312816298372e+47,3.093781302513909e+63,9.316307360231043e+51,1.1724901306466997e+48,3.0337679539064705e+63,8.978541219393417e+47,1.7899966533341723e+47,3.061698412468336e+63,9.241865857740675e+51,1.06320287789952e+65,5.959344642211044e+66,1.06320287789952e+65,5.956911983487488e+66,2.695717132322934e+61,2.793045856186556e+61,True,True,True,True,True,True,2.695717132322934e+61,1.0322650648743809e+65,5.953818202184974e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,4,1.2407332471349675e+47,3.2146136796920784e+62,9.615134968666217e+46,1.5957283483666883e+46,3.2428699108923365e+62,9.765258066098304e+50,1.2283990422816551e+47,3.1784298662096177e+62,9.644050930536766e+46,1.6379729124581422e+46,3.207692158190668e+62,9.682554139950396e+50,1.0667454263666793e+64,5.979200934614285e+65,1.0667454263666793e+64,5.976760170371441e+65,2.8256231200258087e+60,2.9262291981050447e+60,True,True,True,True,True,True,2.8256231200258087e+60,1.034316727257756e+64,5.973517300460549e+65
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,5,3.162069117156328e+45,8.192599548383704e+60,2.4581506002822813e+45,3.989925248260811e+44,8.264611929974899e+60,2.4887235852810345e+49,3.130438400306003e+45,8.099875173608842e+60,2.4655430902745182e+45,4.0955526584918725e+44,8.174446871685306e+60,2.467491283324589e+49,2.7688432181810097e+62,1.5519607160947506e+64,2.7688432181810097e+62,1.5513271916048458e+64,7.20123815911948e+58,7.457169807646334e+58,True,True,True,True,True,True,7.20123815911948e+58,2.686197098881261e+62,1.5505007304118482e+64
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,6,6.23263002055362e+49,1.6148110619906436e+65,3.9584365251499176e+49,1.6731658702408602e+49,1.6290051391827478e+65,4.905425136447311e+53,6.192940062860517e+49,1.602396695041439e+65,3.9703408821871564e+49,1.7174604789775963e+49,1.6171491992443048e+65,4.8814330995192955e+53,8.006157683942245e+65,2.473859339095395e+67,8.006157683942245e+65,2.472849487196669e+67,1.4194077192104199e+63,1.4752504202865704e+63,True,True,True,True,True,True,1.4194077192104199e+63,6.377152544759497e+65,2.4565594358048416e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,7,4.529414362037888e+49,1.1735252039729436e+65,3.110086944664354e+49,9.825450079546052e+48,1.183840409091453e+65,3.564900048880571e+53,4.4946075125070997e+49,1.1629604275910164e+65,3.1194400276735045e+49,1.0085564438006612e+49,1.1736672510941434e+65,3.542764124664579e+53,1.5336233990454113e+66,4.7388131962391705e+67,1.5336233990454113e+66,4.736878769560861e+67,1.0315205118509425e+63,1.0706823503127078e+63,True,True,True,True,True,True,1.0315205118509425e+63,1.415239358136266e+66,4.7250403654699463e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,8,2.0266174461967136e+49,5.2507597270325213e+64,1.436607641635463e+49,3.945781702777477e+48,5.296913540712008e+64,1.5950602121017535e+53,2.0098926993569567e+49,5.2005112049314575e+64,1.440928006552219e+49,4.050240477483383e+48,5.2483898380097796e+64,1.5842486201281698e+53,8.637126194563625e+65,2.6688251896689517e+67,8.637126194563625e+65,2.6677357509354855e+67,4.615381367948694e+62,4.78786330783221e+62,True,True,True,True,True,True,4.615381367948694e+62,8.107434840492424e+65,2.6624388373947734e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,9,9.467024084789754e+48,2.4528096751830666e+64,6.828113790283816e+48,1.7259822072816608e+48,2.4743697020410505e+64,7.451072462144114e+52,9.385901872413947e+48,2.4285618765366218e+64,6.848648237137754e+48,1.7716750509607536e+48,2.4509204906060297e+64,7.398206926562579e+52,4.298516752300511e+65,1.3282183828660828e+67,4.298516752300511e+65,1.3276761920330538e+67,2.156002685798393e+62,2.235861406940793e+62,True,True,True,True,True,True,2.156002685798393e+62,4.051079782096406e+65,1.3252018223310127e+67
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,10,8.920524395290855e+47,2.311217162701652e+63,6.602070171532699e+47,1.4582264266920512e+47,2.3315326011992442e+63,7.020946928446793e+51,8.839789574825257e+47,2.2872576604623266e+63,6.621924828796359e+47,1.49683082938083e+47,2.308315353824665e+63,6.967747303436076e+51,4.3128392341602685e+64,1.3326439521474434e+66,4.3128392341602685e+64,1.3320999547567532e+66,2.031543849759229e+61,2.1057693362338413e+61,True,True,True,True,True,True,2.031543849759229e+61,4.079685974040344e+64,1.329768422155554e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,11,2.2808966711519308e+46,5.909571342575233e+61,1.6977504456436088e+46,3.631938290106175e+45,5.961516064644052e+61,1.795192050131322e+50,2.260006664308141e+46,5.847670368032364e+61,1.7028561552682696e+46,3.728088521459558e+45,5.901507087708785e+61,1.781394818019964e+50,1.11944006221632e+63,3.4590091299672577e+64,1.11944006221632e+63,3.457597130957288e+64,5.194472206881936e+59,5.383671967642099e+59,True,True,True,True,True,True,5.194472206881936e+59,1.0598249015698795e+63,3.4516356148926443e+64
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,12,4.911759047645338e+49,1.2725868241519314e+65,3.0261428910167887e+49,1.4119633221039408e+49,1.2837727740384772e+65,3.865826499733693e+53,4.882866622060805e+49,1.2634208079036943e+65,3.0352435258738876e+49,1.4493429770536347e+49,1.2750525223451079e+65,3.848799844262666e+53,2.0563130661910119e+65,2.471716829110267e+66,2.0563130661910119e+65,2.470707851803617e+66,1.1185949886545785e+63,1.163171444141359e+63,True,True,True,True,True,True,1.1185949886545785e+63,7.725402921525346e+64,2.3423305743997695e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,13,1.922733304850324e+49,4.9816064802356765e+64,1.2343774662186348e+49,5.029420039864754e+48,5.0253944555508706e+64,1.5132976373045483e+53,1.9101513688917796e+49,4.942434787794921e+64,1.2380896566208894e+49,5.1625665478116914e+48,4.987937434052843e+64,1.505629962918379e+53,3.93898041803307e+65,4.734709100897064e+66,3.93898041803307e+65,4.732776349547828e+66,4.378797531519413e+62,4.550264625792207e+62,True,True,True,True,True,True,4.378797531519413e+62,3.436440972477983e+65,4.682522404992319e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,14,5.372012857980401e+48,1.3918339063309552e+64,3.4447560180176455e+48,1.4092206145284396e+48,1.4040680297959604e+64,4.2280717481950695e+52,5.336962522208353e+48,1.380916175571147e+64,3.4551155640869324e+48,1.4465276603237848e+48,1.3936296139768548e+64,4.206729799152684e+52,2.218371926878721e+65,2.666513827609249e+66,2.218371926878721e+65,2.665425332394814e+66,1.223412346500513e+62,1.2713438405707671e+62,True,True,True,True,True,True,1.223412346500513e+62,2.077965123899125e+65,2.6513846520968544e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,15,4.437791382256339e+48,1.1497866215774094e+64,2.900053074821329e+48,1.1097913241149919e+48,1.1598931662037509e+64,3.492787687547645e+52,4.4074476158070885e+48,1.1404081779334051e+64,2.90877451496829e+48,1.13917141927198e+48,1.1509073736007488e+64,3.474062474013435e+52,1.1040372313331806e+65,1.327068066393856e+66,1.1040372313331806e+65,1.3265263451304808e+66,1.0106544626341479e+62,1.0499195667343766e+62,True,True,True,True,True,True,1.0106544626341479e+62,9.880479147128055e+64,1.3149274134684433e+66
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,16,4.431557072138711e+47,1.1481713752193504e+63,2.936961100285572e+47,1.0672501781741183e+47,1.1582637219422777e+63,3.4878809400817154e+51,4.400208830905449e+47,1.1385351733693744e+63,2.9457935353442517e+47,1.0955040589801055e+47,1.1490171251745786e+63,3.4683566793730066e+51,1.1077158381944484e+64,1.3314898028678254e+65,1.1077158381944484e+64,1.3309462766113759e+65,1.0092346722927293e+61,1.0481951805204179e+61,True,True,True,True,True,True,1.0092346722927293e+61,9.918894660002206e+63,1.319363639391953e+65
SCRIPT_SELF_SHIELDING_AUDITOR,1,2,17,1.179327744092641e+46,3.055518265311871e+61,7.81583533524233e+45,2.8401877668525606e+45,3.0823760588584763e+61,9.281962736282999e+49,1.170985381809521e+46,3.029874480791783e+61,7.839340194681737e+45,2.9153775660948e+45,3.0577690939985836e+61,9.230005044127581e+49,2.875185972629694e+62,3.456013421406936e+63,2.875185972629694e+62,3.454602645272466e+63,2.685779354660545e+59,2.7894613206800856e+59,True,True,True,True,True,True,2.685779354660545e+59,2.5669483667438464e+62,3.423778884683881e+63
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,0,3.3034334022255677e+49,8.547492325592966e+64,2.0903115025367558e+49,9.436711956611869e+48,8.62618502188189e+64,2.603850350237876e+53,2.480225880893355e+49,8.719358451307661e+64,1.336906015718477e+49,6.931501131906954e+48,8.81657543176682e+64,2.6257258453609007e+53,1.961737854909865e+65,8.071090311095705e+66,1.9802574657709903e+65,1.1099515402135743e+67,7.869269628892455e+62,9.72169804591589e+62,True,True,True,True,True,True,7.869269628892455e+62,1.080080311733183e+65,7.982924556778036e+66
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,1,4.9881764269809244e+48,1.2906692685131313e+64,3.6855152757164496e+48,8.95791241564314e+47,1.302551846570843e+64,3.9318077148738916e+52,8.469905642466922e+48,2.977637799619346e+64,5.273301605338591e+48,1.659286266286678e+48,3.010837140763147e+64,8.966784164506423e+52,3.757816415628604e+65,1.5460615997773026e+67,3.7932917455921924e+65,2.126173029657148e+67,1.1882578057711802e+62,3.319934114380133e+62,True,True,True,True,True,True,1.1882578057711802e+62,3.4567327015522896e+65,1.5430507626365395e+67
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,2,2.402624158222756e+48,6.216687020194685e+63,1.8128958050093166e+48,3.937538345472698e+47,6.273921100667469e+63,1.8938095593704122e+52,4.222262193771722e+48,1.484357446090342e+64,2.6976891159612254e+48,7.582175860688415e+47,1.5009073734315366e+64,4.4699569718558746e+52,2.1163432051173286e+65,8.707176188207121e+66,2.1363223539670404e+65,1.1974272680018408e+67,5.723408047278417e+61,1.65499273411947e+62,True,True,True,True,True,True,5.723408047278417e+61,1.966252467774175e+65,8.692167114472807e+66
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,3,1.1724901306466997e+48,3.0337679539064705e+63,8.978541219393417e+47,1.7899966533341723e+47,3.061698412468336e+63,9.241865857740675e+51,2.1181304490248317e+48,7.446393803867767e+63,1.3776170537111136e+48,3.5606524232363127e+47,7.529417792956466e+63,2.242388448042135e+52,1.0532596740962403e+65,4.3333791665332214e+66,1.06320287789952e+65,5.959344642211044e+66,2.793045856186556e+61,8.302398908869948e+61,True,True,True,True,True,True,2.793045856186556e+61,9.779654961666756e+64,4.325849748740265e+66
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,4,1.2283990422816551e+47,3.1784298662096177e+62,9.644050930536766e+46,1.6379729124581422e+46,3.207692158190668e+62,9.682554139950396e+50,2.116787343569396e+47,7.441672049291275e+62,1.4160554027477876e+47,3.165275662125243e+46,7.524643392910131e+62,2.2409665506518425e+51,1.0567690922153503e+64,4.347817808530082e+65,1.0667454263666793e+64,5.979200934614285e+65,2.9262291981050447e+60,8.297134361885564e+60,True,True,True,True,True,True,2.9262291981050447e+60,9.81522658286249e+63,4.340293165137172e+65
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5,3.130438400306003e+45,8.099875173608842e+60,2.4655430902745182e+45,4.0955526584918725e+44,8.174446871685306e+60,2.467491283324589e+49,5.3820518216684994e+45,1.8920873053601864e+61,3.612254849008809e+45,7.929355696757705e+44,1.9131832398397047e+61,5.697784495393037e+49,2.7429486565785303e+62,1.1285190970106014e+64,2.7688432181810097e+62,1.5519607160947506e+64,7.457169807646334e+58,2.1095934479518334e+59,True,True,True,True,True,True,7.457169807646334e+58,2.55163033259456e+62,1.1266059137707616e+64
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,6,6.192940062860517e+49,1.602396695041439e+65,3.9703408821871564e+49,1.7174604789775963e+49,1.6171491992443048e+65,4.8814330995192955e+53,8.31473161806963e+49,2.923085593246729e+65,4.4248862966141443e+49,2.3806921837690134e+49,2.9556767014786084e+65,8.80250701155539e+53,7.989752541206482e+65,1.7988841331707608e+67,8.006157683942245e+65,2.473859339095395e+67,1.4752504202865704e+63,3.2591108231879394e+63,True,True,True,True,True,True,1.4752504202865704e+63,5.034075839727874e+65,1.7693273661559746e+67
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,7,4.4946075125070997e+49,1.1629604275910164e+65,3.1194400276735045e+49,1.0085564438006612e+49,1.1736672510941434e+65,3.542764124664579e+53,7.370795883238669e+49,2.5912402524495806e+65,4.249552014176635e+49,1.7834183991139443e+49,2.620131432275959e+65,7.803196233291654e+53,1.530480904011282e+66,3.4458611829935337e+67,1.5336233990454113e+66,4.7388131962391705e+67,1.0706823503127078e+63,2.889117982637821e+63,True,True,True,True,True,True,1.0706823503127078e+63,1.268467760783686e+66,3.419659868670774e+67
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,8,2.0098926993569567e+49,5.2005112049314575e+64,1.440928006552219e+49,4.050240477483383e+48,5.2483898380097796e+64,1.5842486201281698e+53,3.3676577714367487e+49,1.1839169761389782e+65,2.0234594327486158e+49,7.329565661487629e+48,1.1971171254592884e+65,3.5652180379663486e+53,8.619428155923589e+65,1.9406549159975474e+67,8.637126194563625e+65,2.6688251896689517e+67,4.78786330783221e+62,1.3200149320310168e+63,True,True,True,True,True,True,4.78786330783221e+62,7.422311030464301e+65,1.9286837447429547e+67
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,9,9.385901872413947e+48,2.4285618765366218e+64,6.848648237137754e+48,1.7716750509607536e+48,2.4509204906060297e+64,7.398206926562579e+52,1.5912030986592434e+49,5.593954281714062e+64,9.754058958829114e+48,3.26988223804672e+48,5.656324391525669e+64,1.6845494329988307e+53,4.289708809257497e+65,9.658232934121512e+66,4.298516752300511e+65,1.3282183828660828e+67,2.235861406940793e+62,6.237010981160674e+62,True,True,True,True,True,True,2.235861406940793e+62,3.72407637010493e+65,9.601669690206255e+66
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,10,8.839789574825257e+47,2.2872576604623266e+63,6.621924828796359e+47,1.49683082938083e+47,2.308315353824665e+63,6.967747303436076e+51,1.4860012160572607e+48,5.2241117882438e+63,9.385020628313272e+47,2.7778468728392728e+47,5.2823583182460164e+63,1.5731759874362222e+52,4.3040019434115865e+64,9.690413770900208e+65,4.3128392341602685e+64,1.3326439521474434e+66,2.1057693362338413e+61,5.824653000221629e+61,True,True,True,True,True,True,2.1057693362338413e+61,3.775766111586985e+64,9.637590187717748e+65
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,11,2.260006664308141e+46,5.847670368032364e+61,1.7028561552682696e+46,3.728088521459558e+45,5.901507087708785e+61,1.781394818019964e+50,3.7745403318493235e+46,1.3269585805006427e+62,2.3984692643170217e+46,6.909786740802686e+45,1.341753580283144e+62,3.995969955818727e+50,1.1171462560324096e+63,2.5152426987486685e+64,1.11944006221632e+63,3.4590091299672577e+64,5.383671967642099e+59,1.4794999782501218e+60,True,True,True,True,True,True,5.383671967642099e+59,9.829708980040951e+62,2.5018251629458372e+64
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,12,4.882866622060805e+49,1.2634208079036943e+65,3.0352435258738876e+49,1.4493429770536347e+49,1.2750525223451079e+65,3.848799844262666e+53,4.583586095255508e+49,1.6113826754588587e+65,2.349417091254146e+49,1.402231948753758e+49,1.6293488777829322e+65,4.8524775777334645e+53,2.0912378197879003e+65,1.797326192039469e+66,2.0563130661910119e+65,2.471716829110267e+66,1.163171444141359e+63,1.7966202324073485e+63,True,True,True,True,True,True,1.163171444141359e+63,4.6188894200496804e+64,1.6343913042611756e+66
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,13,1.9101513688917796e+49,4.942434787794921e+64,1.2380896566208894e+49,5.1625665478116914e+48,4.987937434052843e+64,1.505629962918379e+53,2.956110985924693e+49,1.0392356400555675e+65,1.5762268030951202e+49,8.43339604522007e+48,1.0508226566320669e+65,3.1295282729256836e+53,4.0058806983379535e+65,3.442876861340617e+66,3.93898041803307e+65,4.734709100897064e+66,4.550264625792207e+62,1.158701657649942e+63,True,True,True,True,True,True,4.550264625792207e+62,2.9550580417058865e+65,3.33779459567741e+66
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,14,5.336962522208353e+48,1.380916175571147e+64,3.4551155640869324e+48,1.4465276603237848e+48,1.3936296139768548e+64,4.206729799152684e+52,5.6246898656952613e+48,1.977387926408116e+64,2.9730425263818417e+48,1.6307462748845917e+48,1.9994349249889537e+64,5.954656656988017e+52,2.256049114368468e+65,1.93897419289842e+66,2.218371926878721e+65,2.666513827609249e+66,1.2713438405707671e+62,2.2046998580837663e+62,True,True,True,True,True,True,1.2713438405707671e+62,2.0561056218695724e+65,1.9189798436485307e+66
