shape_lane,interval_index,substep,macro_index,z_mid,state_rows,M,I,N,U,C_old,C_local,B_old,B_local,R_rec,Q_coll,J_G1,J_G2a,kappa_G1,kappa_G2a,S_plus,S_minus,S_net,local_budget_violation_nodes,old_local_budget_mismatch_nodes,gamma_M_weight,recomb_down_M_weight,coll_up_M_weight,max_current_gamma_resid,max_old_capacity_rel_violation,max_local_budget_rel_violation,min_local_budget_slack,min_old_capacity_slack,x_mass_weighted,T_mass_weighted_K,gamma_mass_weighted_Myr_inv,recombination_down_mass_weighted_Myr_inv,collisional_up_mass_weighted_Myr_inv,old_to_local_budget_ratio,local_budget_to_J_ratio,M_sink_H_cMpc3,M_sink_H_cap_cosmic_cMpc3,M_sink_H_cap_volume_cMpc3,kappa_sink_G1_cMpc_inv,kappa_sink_G2a_cMpc_inv,J_sink_G1_s_inv_cMpc3,J_sink_G2a_s_inv_cMpc3,cycling_capacity_macro_s_inv_cMpc3,mass_transfer_rate_macro_H_s_inv_cMpc3,volume_filling_macro,mass_relative_residual,J_G1_relative_residual,J_G2a_relative_residual,kappa_G1_relative_residual,kappa_G2a_relative_residual,old_capacity_relative_residual,transfer_relative_residual,mass_cap_slack_cosmic,mass_cap_slack_volume,endpoint_state_cone_pass
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,3,5.75,2560,7.529417792956465e+63,7.446393803867767e+63,8.302398908869847e+61,2.2423884480421353e+52,2.1181304490248314e+48,2.832360969112146e+47,7.272823069885614e+62,9.725208477072841e+61,4.143777788371297e+46,5.523163400824805e+46,1.3776170537111136e+48,3.5606524232363135e+47,0.0004220894897025988,0.00010568299312300024,9.6153953158376e+48,0.0,9.6153953158376e+48,1624,2560,1.443709759529026e+50,4.2057060904085565e+46,2.0880503722768836e+48,6.103739067675746e-16,1.2148636218300241e-15,0.8662801448127988,-5.462603013424103e+46,-1.0141204801825835e+31,0.9889733852773631,14380.53057247106,0.6050934661898184,0.0001762712525300885,0.008751521065786338,7.478320991299344,0.1633725496067119,7.529417792956465e+63,1.0532596740962403e+65,4.3333791665332214e+66,0.0004220894897026,0.000105682993123,1.3776170537111175e+48,3.5606524232363054e+47,2.118130449024831e+48,9.6153953158376e+48,0.0017375395744518,0.0,2.8267816759458673e-15,2.2785048572886852e-15,2.825520224572198e-15,2.308275736714989e-15,1.5320989970557867e-16,0.0,9.779654961666756e+64,4.325849748740265e+66,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,4,5.75,2560,7.524643392910131e+62,7.441672049291275e+62,8.297134361885586e+60,2.2409665506518428e+51,2.1167873435693957e+47,2.830564970442129e+46,7.268211376424488e+61,9.719041727254955e+60,4.1411502209538916e+45,5.5196611656823496e+45,1.4160554027477876e+47,3.1652756621252436e+46,4.338666545440698e-05,9.394789669727129e-06,9.609298198490174e+47,0.0,9.609298198490174e+47,1618,2560,1.4422058667534577e+49,4.203039254285888e+45,2.0867263405830314e+47,6.639497175107239e-16,1.225754098319449e-15,0.8662801448128004,-5.4591391795929066e+45,-1.2676506002282294e+30,0.988973385277363,14380.530572471063,0.6048466815522681,0.00017627125253008848,0.008751521065786349,7.478320991299336,0.163372549606712,7.524643392910131e+62,1.0567690922153503e+64,4.347817808530082e+65,4.338666545440704e-05,9.394789669727135e-06,1.4160554027477896e+47,3.1652756621252467e+46,2.116787343569396e+47,9.609298198490174e+47,0.0017306712756333,0.0,1.4323175183890827e-15,9.611679251042014e-16,1.4056478312765766e-15,7.212789020566987e-16,1.9163388958525052e-16,0.0,9.81522658286249e+63,4.340293165137172e+65,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,5,5.75,2560,1.9131832398397053e+61,1.8920873053601864e+61,2.1095934479518784e+59,5.697784495393037e+49,5.3820518216685e+45,7.196871902035567e+44,1.8479839459355075e+60,2.4711214563877994e+59,1.0529109198520263e+44,1.4034051423257508e+44,3.61225484900881e+45,7.929355696757703e+44,1.1067624357485575e-06,2.3534957753876542e-07,2.443218542063452e+46,0.0,2.443218542063452e+46,1618,2560,3.66674876162648e+47,1.0686465574255252e+44,5.3056200174178436e+45,5.900345122985382e-16,1.2463612399735223e-15,0.8662801448127996,-1.388017084263459e+44,-2.9710560942849127e+28,0.988973385277363,14380.530572471056,0.604823355705326,0.0001762712525300885,0.008751521065786336,7.478320991299341,0.1633725496067115,1.913183239839705e+61,2.7429486565785303e+62,1.1285190970106014e+64,1.1067624357485562e-06,2.3534957753876534e-07,3.6122548490088053e+45,7.9293556967577e+44,5.3820518216685e+45,2.443218542063452e+46,0.0016953042663678,1.492013585510545e-16,1.2282569437248424e-15,3.9967011466851244e-16,1.1479874811816466e-15,3.374101608149724e-16,0.0,0.0,2.5516303325945596e+62,1.1266059137707616e+64,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,6,5.75,2560,2.9556767014786094e+65,2.9230855932467295e+65,3.259110823187968e+63,8.802507011555387e+53,8.31473161806963e+49,1.2464246860392686e+49,2.854950315248276e+64,4.279729898446428e+63,2.972441814392317e+48,3.9619117333960536e+48,4.424886296614145e+49,2.3806921837690144e+49,0.013557454111785229,0.00706608356501122,3.77452821612765e+50,0.0,3.77452821612765e+50,1558,2560,5.575223632889002e+51,3.01686462948304e+48,1.497813964477264e+50,6.231009820427509e-16,1.1833626079733811e-15,0.8500944175599753,-2.058133949662158e+48,-3.2451855365842673e+32,0.9889733852773628,14380.530572471062,0.595263606568478,0.00032210900192076704,0.01599207854558033,6.670865645714333,0.18314750019150375,2.955676701478609e+65,7.989752541206482e+65,1.7988841331707608e+67,0.0135574541117852,0.0070660835650112,4.424886296614135e+49,2.3806921837690077e+49,8.314731618069631e+49,3.77452821612765e+50,0.0164306118830947,1.5823128548258566e-16,2.2295180869992066e-15,2.8353039347610972e-15,2.1752092132084285e-15,2.8232499361478473e-15,1.2489391352694759e-16,0.0,5.034075839727873e+65,1.7693273661559746e+67,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,7,5.75,2560,2.620131432275959e+65,2.5912402524495806e+65,2.88911798263779e+63,7.803196233291654e+53,7.370795883238669e+49,1.104923449923458e+49,2.5308400796426898e+64,3.793870562014059e+63,2.634993273995282e+48,3.512132926913368e+48,4.249552014176635e+49,1.7834183991139449e+49,0.013020245621210421,0.005293327514339501,3.3460222547821614e+50,0.0,3.3460222547821614e+50,1599,2560,4.9486419642498665e+51,2.674372957866375e+48,1.327773584325204e+50,6.083156670528815e-16,1.2406236020593306e-15,0.8500944175599795,-1.8244828504573547e+48,-3.2451855365842673e+32,0.9889733852773629,14380.530572471058,0.5960283584528353,0.00032210900192076715,0.015992078545580345,6.670865645714434,0.18314750019150128,2.6201314322759584e+65,1.530480904011282e+66,3.4458611829935337e+67,0.0130202456212104,0.0052933275143395,4.2495520141766284e+49,1.7834183991139446e+49,7.370795883238669e+49,3.346022254782161e+50,0.0076037057012255,1.784950625700641e-16,1.588399410944287e-15,1.455714727714628e-16,1.5987933190607868e-15,1.638594505325319e-16,0.0,1.241425540697216e-16,1.268467760783686e+66,3.419659868670774e+67,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,8,5.75,2560,1.1971171254592886e+65,1.1839169761389782e+65,1.3200149320310327e+63,3.5652180379663494e+53,3.3676577714367487e+49,5.048306996859183e+48,1.1563206195756658e+64,1.733389159649062e+63,1.2039073822452283e+48,1.604665484297991e+48,2.0234594327486158e+49,7.32956566148763e+48,0.006199697928405408,0.002175473327144404,1.528770844861095e+50,0.0,1.528770844861095e+50,1602,2560,2.2613763949537642e+51,1.221899645296059e+48,6.06649146278687e+49,5.986192076499368e-16,1.1318644046101148e-15,0.8500944175599797,-8.335916429551292e+47,-1.6225927682921336e+32,0.9889733852773629,14380.530572471063,0.5961289017063671,0.00032210900192076704,0.015992078545580338,6.670865645714386,0.18314750019150253,1.1971171254592884e+65,8.619428155923589e+65,1.9406549159975474e+67,0.0061996979284054,0.0021754733271444,2.0234594327486135e+49,7.329565661487617e+48,3.3676577714367487e+49,1.5287708448610949e+50,0.0061686243937085,1.9533615967880235e-16,1.1547222289338337e-15,1.7710111002269758e-15,1.2591348372199545e-15,1.7941510807081174e-15,0.0,1.3585546521870262e-16,7.422311030464301e+65,1.9286837447429547e+67,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,9,5.75,2560,5.65632439152567e+64,5.593954281714061e+64,6.237010981160838e+62,1.6845494329988307e+53,1.5912030986592437e+49,2.3853022728489513e+48,5.463562742384596e+63,8.190185550948129e+62,5.688408048392827e+47,7.581971994253954e+47,9.754058958829113e+48,3.26988223804672e+48,0.0029885560412966986,0.0009705270298826981,7.223373248063345e+49,0.0,7.223373248063345e+49,1600,2560,1.0684519421772811e+51,5.7734206793115565e+47,2.8663898379014975e+49,7.286725160034982e-16,1.1505852715845477e-15,0.8500944175599787,-3.938682892711976e+47,-1.6225927682921336e+32,0.9889733852773628,14380.530572471058,0.596107589956649,0.0003221090019207671,0.015992078545580317,6.670865645714354,0.18314750019150386,5.656324391525669e+64,4.289708809257497e+65,9.658232934121512e+66,0.0029885560412967,0.0009705270298827,9.754058958829118e+48,3.2698822380467266e+48,1.5912030986592434e+49,7.223373248063344e+49,0.0058564795756193,2.067069052150589e-16,5.323216601879258e-16,1.9848944398210427e-15,4.3534154588518206e-16,2.010829013911934e-15,1.6315632061393938e-16,1.4376377020049273e-16,3.72407637010493e+65,9.601669690206255e+66,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,10,5.75,2560,5.282358318246015e+63,5.2241117882438e+63,5.824653000221513e+61,1.5731759874362222e+52,1.4860012160572607e+48,2.2275987779965424e+47,5.102341043723236e+62,7.648694059669943e+61,5.312320774427967e+46,7.080692347235099e+46,9.385020628313273e+47,2.777846872839273e+47,0.00028754860120099984,8.244870239046367e-05,6.745802242153811e+48,0.0,6.745802242153811e+48,1599,2560,9.97711232155381e+49,5.391712822515293e+46,2.67687939296049e+48,6.891883122591705e-16,1.0875649715585649e-15,0.8500944175599827,-3.678278136314334e+46,-5.070602400912918e+30,0.9889733852773631,14380.530572471062,0.5960476378724956,0.0003221090019207672,0.015992078545580345,6.670865645714442,0.18314750019150142,5.282358318246015e+63,4.3040019434115865e+64,9.690413770900208e+65,0.000287548601201,8.244870239046375e-05,9.38502062831328e+47,2.777846872839276e+47,1.4860012160572607e+48,6.745802242153811e+48,0.0054511174064709,0.0,6.915670545878187e-16,1.0222080173947469e-15,5.655750895451064e-16,9.862515792100322e-16,0.0,0.0,3.775766111586985e+64,9.637590187717748e+65,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,11,5.75,2560,1.341753580283144e+62,1.326958580500643e+62,1.4794999782500935e+60,3.995969955818726e+50,3.774540331849323e+46,5.6582466688925175e+45,1.296028014531679e+61,1.9428183437696528e+60,1.3493642402259476e+45,1.7985421918407028e+45,2.398469264317021e+46,6.909786740802686e+45,7.348694364053393e-06,2.0508796080314964e-06,1.7134779136484907e+47,0.0,1.7134779136484907e+47,1599,2560,2.5342069891902117e+48,1.3695303399771194e+45,6.799448831565661e+46,7.877181634007619e-16,1.2533179291633572e-15,0.8500944175599849,-9.343067170641548e+44,-3.1691265005705735e+29,0.988973385277363,14380.530572471056,0.5960370939736386,0.0003221090019207672,0.01599207854558032,6.670865645714434,0.18314750019150156,1.3417535802831437e+62,1.1171462560324096e+63,2.5152426987486685e+64,7.348694364053397e-06,2.0508796080314964e-06,2.398469264317023e+46,6.909786740802686e+45,3.774540331849323e+46,1.7134779136484907e+47,0.0053344895144737,1.701949107411839e-16,6.342298160352035e-16,0.0,5.763152645166573e-16,0.0,0.0,0.0,9.829708980040951e+62,2.5018251629458372e+64,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,12,5.75,2560,1.6293488777829324e+65,1.6113826754588592e+65,1.7966202324073266e+63,4.852477577733465e+53,4.5835860952555074e+49,9.52502583519814e+48,1.5738223635720172e+64,3.270517529615732e+63,4.2925652307964446e+48,5.7214793816689676e+48,2.3494170912541466e+49,1.4022319487537585e+49,0.007198402912295105,0.004161935841590406,2.080749667252505e+50,0.0,2.080749667252505e+50,1487,2560,2.9658412062922546e+51,4.3567171447512315e+48,2.1630243912548787e+50,7.252300952739638e-16,9.729037556448725e-16,0.7921927146725295,-1.002718825495099e+48,-1.6225927682921336e+32,0.9889733852773631,14380.530572471058,0.5744308768238983,0.0008438188950317492,0.04189394884068456,4.8121508272635145,0.2538890427548646,1.6293488777829322e+65,2.0912378197879003e+65,1.797326192039469e+66,0.0071984029122951,0.0041619358415904,2.349417091254145e+49,1.4022319487537562e+49,4.583586095255507e+49,2.0807496672525048e+50,0.0906540440460655,1.4351761317756128e-16,6.630108648477293e-16,1.6662960706445747e-15,7.229618140770544e-16,1.4588240657738496e-15,1.13280229729063e-16,1.9963177465325442e-16,4.618889420049678e+64,1.6343913042611756e+66,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,13,5.75,2560,1.0508226566320672e+65,1.0392356400555675e+65,1.1587016576499732e+63,3.1295282729256836e+53,2.956110985924693e+49,6.143013991117428e+48,1.0150117140081479e+64,2.109268288636229e+63,2.768421705810322e+48,3.6899771716736233e+48,1.5762268030951205e+49,8.43339604522007e+48,0.004829417327419197,0.0025030989557842023,1.3419464197893293e+50,0.0,1.3419464197893293e+50,1504,2560,1.9147750871647796e+51,2.809795462879299e+48,1.3950081950964634e+50,7.988961030056719e-16,7.696993385064865e-16,0.7921927146725289,-6.394538530450419e+47,-1.6225927682921336e+32,0.988973385277363,14380.530572471065,0.5750323892366225,0.0008438188950317489,0.04189394884068465,4.8121508272634905,0.2538890427548662,1.0508226566320672e+65,4.0058806983379535e+65,3.442876861340617e+66,0.0048294173274192,0.0025030989557842,1.5762268030951215e+49,8.433396045220063e+48,2.956110985924693e+49,1.341946419789329e+50,0.0305216450937164,0.0,6.588261090775887e-16,9.235241942914115e-16,7.183986631794476e-16,8.662879028255053e-16,0.0,1.5476912585973324e-16,2.9550580417058865e+65,3.33779459567741e+66,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,14,5.75,2560,1.9994349249889534e+64,1.9773879264081157e+64,2.204699858083773e+62,5.954656656988017e+52,5.6246898656952613e+48,1.1688515317991002e+48,1.9312962634106747e+63,4.013374336624712e+62,5.2675672824142056e+47,7.02104126028509e+47,2.9730425263818417e+48,1.630746274884592e+48,0.000910913522335002,0.0004840184518698009,2.5533657104332297e+49,0.0,2.5533657104332297e+49,1536,2560,3.652503673230667e+50,5.34629049449916e+47,2.6543281002916973e+49,5.527624538551322e-16,8.838414783094431e-16,0.7921927146725302,-1.1952901009366328e+47,-4.056481920730334e+31,0.9889733852773631,14380.530572471063,0.5764841279792134,0.0008438188950317491,0.041893948840684606,4.81215082726351,0.2538890427548645,1.9994349249889534e+64,2.256049114368468e+65,1.93897419289842e+66,0.000910913522335,0.0004840184518698,2.9730425263818345e+48,1.6307462748845888e+48,5.6246898656952613e+48,2.5533657104332297e+49,0.0103118181371983,0.0,2.401381116190748e-15,1.990000275679875e-15,2.2614486196691552e-15,1.9040014756722084e-15,0.0,0.0,2.0561056218695724e+65,1.9189798436485307e+66,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,15,5.75,2560,2.434514079720288e+64,2.4076696309263774e+64,2.684444879391084e+62,7.250396244537719e+52,6.848628330412294e+48,1.4231948615598301e+48,2.3515483733037453e+63,4.8866888377249585e+62,6.41379549523582e+47,8.54882726556134e+47,3.7562453161887224e+48,1.8493327982395992e+48,0.001150879821382102,0.0005488966688330007,3.108980790039485e+49,0.0,3.108980790039485e+49,1504,2560,4.437302230732875e+50,6.509648961545901e+47,3.231912702731766e+49,5.828773678800699e-16,8.227558367412674e-16,0.7921927146725308,-1.465249704539189e+47,-2.028240960365167e+31,0.988973385277363,14380.530572471058,0.5751891518847346,0.0008438188950317492,0.04189394884068455,4.812150827263497,0.25388904275486546,2.434514079720288e+64,1.122788378179475e+65,9.64986832738211e+65,0.0011508798213821,0.000548896668833,3.7562453161887165e+48,1.849332798239597e+48,6.848628330412294e+48,3.108980790039485e+49,0.0252284694166468,0.0,1.5550991679581236e-15,1.2283510451830938e-15,1.6957147690105969e-15,1.1851434713101178e-15,0.0,0.0,8.793369702074463e+64,9.406416919410081e+65,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,16,5.75,2560,2.425783436893034e+63,2.3990352575338608e+63,2.6748179359173595e+61,7.224394907969403e+51,6.824067812028966e+47,1.4180910069083502e+47,2.3431152616987045e+62,4.869164217429869e+61,6.390794372300276e+46,8.518169501833749e+46,3.790383971600186e+47,1.795091445224106e+47,0.00011613395987220008,5.3279740427043024e-05,3.097831377899816e+48,0.0,3.097831377899816e+48,1504,2560,4.4213871074591026e+49,6.486304089364839e+46,3.220322432750811e+48,6.003520419526234e-16,8.804453928615767e-16,0.7921927146725307,-1.4600230750229698e+46,-7.605903601369376e+30,0.9889733852773631,14380.530572471067,0.57518887984931,0.000843818895031749,0.04189394884068467,4.812150827263514,0.253889042754865,2.425783436893034e+63,1.1265294630944609e+64,9.682021293633596e+64,0.0001161339598722,5.327974042704317e-05,3.790383971600183e+47,1.795091445224111e+47,6.824067812028967e+47,3.097831377899816e+48,0.0250545145824881,0.0,6.421220569404967e-16,2.8247042313099934e-15,7.001841926848642e-16,2.6708376204193094e-15,1.1888750324490812e-16,0.0,8.839511194051575e+63,9.439442949944292e+64,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,1,17,5.75,2560,6.411350896506301e+61,6.340655400318893e+61,7.0695496187408025e+59,1.9094091445050786e+50,1.8036026060310238e+46,3.7480176136886893e+45,6.1928587297762176e+60,1.2869211610513592e+60,1.6890883417323603e+45,2.2513540508844122e+45,1.0040079799142195e+46,4.722343868421771e+45,3.076190257356176e-06,1.40162918265893e-06,8.187575065414464e+46,0.0,8.187575065414464e+46,1504,2560,1.1685379365388807e+48,1.7143315807129696e+45,8.511319189606065e+46,8.262104800352814e-16,7.986050333933128e-16,0.7921927146725306,-3.863623161223889e+44,-7.922816251426434e+28,0.988973385277363,14380.530572471062,0.5751713387924865,0.000843818895031749,0.041893948840684606,4.812150827263512,0.2538890427541273,6.4113508965063e+61,2.924018596071282e+62,2.5130643483018166e+63,3.0761902573561706e-06,1.401629182658931e-06,1.0040079799142177e+46,4.722343868421774e+45,1.8036026060310238e+46,8.187575065414464e+46,0.0255120840850681,1.7809010497100712e-16,1.7676262298942575e-15,6.710918537217215e-16,1.789783367263124e-15,7.554003563619573e-16,0.0,0.0,2.282883506420652e+62,2.4489508393367536e+63,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,0,5.75,2560,8.398899651578013e+64,8.293383789555555e+64,1.0551586202245781e+63,2.486292557535841e+53,2.4025285018604336e+49,3.535765174894236e+48,8.249333615138187e+63,1.2140420598508418e+63,4.627307004231584e+47,6.749622981568994e+47,1.314427331668363e+49,7.257085224203515e+48,0.004027287265213107,0.0021539605574479033,0.0,1.2497591072303318e+49,-1.2497591072303318e+49,1602,2560,1.5080191288343516e+51,4.706160617025911e+47,2.2438100171755587e+49,6.096790089497428e-16,1.1503672470962388e-15,0.852831499307664,-6.124354937494408e+47,-8.112963841460668e+31,0.987436942171034,14294.049963317244,0.5666154667196396,0.000176826894532492,0.00843077807040063,6.794932307494938,0.1733102806760674,8.398899651578013e+64,1.961737854909865e+65,8.062818293320634e+66,0.0040272872652131,0.0021539605574479,1.3144273316683608e+49,7.257085224203504e+48,2.4025285018604336e+49,-1.2497591072303318e+49,0.0104168286398513,0.0,1.5800940024411702e-15,1.609829231816079e-15,1.7229696932334554e-15,1.6107291008449805e-15,0.0,0.0,1.1218478897520638e+65,7.978829296804854e+66,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,1,5.75,2560,2.849615432798713e+64,2.813815549326148e+64,3.57998834725649e+62,8.435602205433619e+52,8.151403851281825e+48,1.199629883330958e+48,2.7988700133577992e+63,4.119055034986326e+62,1.5699729724808006e+47,2.2900416258977827e+47,5.184636523953885e+48,1.7372256913243924e+48,0.0015885260557671986,0.0005156223887268013,0.0,4.240237396544175e+48,-4.240237396544175e+48,1647,2560,5.127986516242221e+50,1.5967267713440164e+47,7.612896829896628e+48,5.887824950809441e-16,1.3746199268973005e-15,0.85283149930766,-2.0778979473271704e+47,-4.056481920730334e+31,0.9874369421710337,14294.04996331724,0.5678904789129012,0.00017682689453249193,0.00843077807040063,6.794932307494867,0.17331028067606943,2.849615432798712e+64,3.757816415628604e+65,1.544477049420193e+67,0.0015885260557672,0.0005156223887268,5.184636523953889e+48,1.7372256913243878e+48,8.151403851281826e+48,-4.2402373965441746e+48,0.0018450357898607,2.0515071900709185e-16,7.511081299352732e-16,2.6152386381958074e-15,8.190250340931609e-16,2.5232469253230065e-15,1.592454794678811e-16,1.5306621932201804e-16,3.472854872348733e+65,1.5416274339873944e+67,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,2,5.75,2560,1.418727768434466e+64,1.4009042094360636e+64,1.7823558998402229e+62,4.1998028767557785e+52,4.058310066133778e+48,5.972554077775561e+47,1.393463329291894e+63,2.0507390894165026e+62,7.816367872357202e+46,1.1401347733231004e+47,2.6523302795208575e+48,7.938323223035592e+47,0.0008126501709528022,0.0002356157408440004,0.0,2.1110717151483165e+48,-2.1110717151483165e+48,1644,2560,2.5524392204573447e+50,7.949566046824821e+46,3.7902055156240396e+48,5.3734059900391565e-16,1.2078094662907795e-15,0.8528314993076632,-1.0345155644215346e+47,-4.056481920730334e+31,0.9874369421710338,14294.049963317242,0.5677541367389217,0.00017682689453249196,0.00843077807040063,6.7949323074949355,0.17331028067606732,1.4187277684344656e+64,2.1163432051173286e+65,8.698252249380606e+66,0.0008126501709528,0.000235615740844,2.6523302795208507e+48,7.938323223035579e+47,4.058310066133778e+48,-2.111071715148316e+48,0.0016310492358226,2.060298909837561e-16,2.569397061687984e-15,1.6351994976305929e-15,2.6683121747561254e-15,1.7255885079055701e-15,0.0,1.537221835382448e-16,1.974470428273882e+65,8.684064971696261e+66,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,3,5.75,2560,7.110776280110454e+63,7.021443186494587e+63,8.933309361586807e+61,2.1049745653550385e+52,2.0340572446426013e+48,2.993491550164521e+47,6.984148904103334e+62,1.0278467228289654e+62,3.9176256713933776e+46,5.714446056991725e+46,1.3544538559033942e+48,3.7279021668548216e+47,0.0004149924939764003,0.00011064709840589999,0.0,1.0580859141323102e+48,-1.0580859141323102e+48,1640,2560,1.278946676242292e+50,3.984385654572075e+46,1.899681114085993e+48,6.455610848326431e-16,1.2119904335628091e-15,0.8528314993076638,-5.185074191513949e+46,-1.0141204801825835e+31,0.9874369421710341,14294.049963317242,0.567596082906954,0.00017682689453249202,0.008430778070400623,6.79493230749494,0.17331028067606752,7.110776280110454e+63,1.0532596740962403e+65,4.3289379091429536e+66,0.0004149924939764,0.0001106470984059,1.3544538559033933e+48,3.727902166854823e+47,2.0340572446426013e+48,-1.05808591413231e+48,0.0016426145233203,0.0,7.187809734026986e-16,4.352562636216099e-16,7.837747825967864e-16,1.2248425264937763e-16,0.0,1.5335170297799028e-16,9.821519112951358e+64,4.321827132862843e+66,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,4,5.75,2560,7.095944242559497e+62,7.0067974846891035e+62,8.914675787039396e+60,2.100583896802509e+51,2.0298144992312848e+47,2.987247565354493e+46,6.969580992707093e+61,1.0257027851505615e+61,3.909454078197395e+45,5.7025265597158435e+45,1.3922459040832806e+47,3.313953904213033e+46,4.2657163804125776e-05,9.836078505828613e-06,0.0,1.0558789019310621e+47,-1.0558789019310621e+47,1626,2560,1.275684861506992e+49,3.9760748098319006e+45,1.8957186575961487e+47,5.72230931857095e-16,1.1252789999996626e-15,0.8528314993076637,-5.1742588863934444e+45,-1.2676506002282294e+30,0.987436942171034,14294.049963317242,0.5673318618266399,0.00017682689453249196,0.00843077807040063,6.794932307494941,0.1733102806760672,7.095944242559497e+62,1.0567690922153503e+64,4.343361753051992e+65,4.265716380412569e-05,9.836078505828603e-06,1.3922459040832778e+47,3.3139539042130296e+46,2.029814499231285e+47,-1.0558789019310621e+47,0.001633744699615,0.0,2.0395372226869053e-15,1.0710534253740399e-15,2.0651027555171656e-15,1.0333788370058696e-15,1.9984495737253684e-16,0.0,9.858096497897553e+63,4.336265808809432e+65,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,5,5.75,2560,1.8038727783143013e+61,1.781210620284241e+61,2.2662158030060486e+59,5.339932192929224e+49,5.160028031548176e+45,7.593935889334178e+44,1.7717497487644156e+60,2.607457541276981e+59,9.938293690969597e+43,1.4496495571356691e+44,3.551518541067429e+45,8.301810671213576e+44,1.088153376608109e-06,2.464043371236139e-07,0.0,2.6841687917531124e+45,-2.6841687917531124e+45,1626,2560,3.2427968075495363e+47,1.010765145388167e+44,4.81914057507696e+45,8.232476614149354e-16,1.2685788320546062e-15,0.8528314993076624,-1.3153576795509411e+44,-1.9807040628566084e+28,0.9874369421710338,14294.049963317242,0.5673065515715362,0.00017682689453249193,0.00843077807040063,6.794932307494893,0.17331028067606846,1.803872778314301e+61,2.7429486565785303e+62,1.127362483756362e+64,1.0881533766081062e-06,2.4640433712361413e-07,3.55151854106742e+45,8.301810671213583e+44,5.160028031548176e+45,-2.684168791753112e+45,0.0016000823198442,1.5824261110472622e-16,2.4985239691105793e-15,7.634783846756412e-16,2.529842885896681e-15,8.593933016176656e-16,0.0,1.1806733281109048e-16,2.5625613787471e+62,1.1255586109780477e+64,True
SCRIPT_SELF_SHIELDING_AUDITOR,2,2,6,5.75,2560,2.817150685137933e+65,2.7817586581676335e+65,3.539202697029914e+63,8.339498115803125e+53,8.058537541650333e+49,1.3143745483774271e+49,2.7669833918603365e+64,4.513042878124347e+63,2.836203383801573e+48,4.1370290586307654e+48,4.350486436152876e+49,2.492517239978247e+49,0.013329499622898406,0.007397989217167192,0.0,4.191929742284525e+49,-4.191929742284525e+49,1579,2560,4.99263791480099e+51,2.8845349259334694e+48,1.3752927042665395e+50,6.292676292420718e-16,1.356475635213294e-15,0.8368966401677671,-1.975395280415364e+48,-3.2451855365842673e+32,0.9874369421710338,14294.049963317239,0.5592731375404206,0.0003231243534783838,0.015405969326783368,6.131081548709582,0.1920756747452961,2.8171506851379324e+65,7.989752541206482e+65,1.797040466336254e+67,0.0133294996228984,0.0073979892171672,4.3504864361528727e+49,2.4925172399782497e+49,8.058537541650332e+49,-4.1919297422845244e+49,0.0156766123963888,1.6601189507297882e-16,7.160987997185477e-16,1.0415769197608712e-15,5.205667204481614e-16,1.0551861340620828e-15,1.2886449511958174e-16,1.2386411933767576e-16,5.17260185606855e+65,1.7688689594848745e+67,True
